index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,ref_center_x,ref_center_y
479,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2396.117,624.237,609.261,1.0,,,601,609
485,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2428.039,632.961,608.878,1.0,,,610,609
492,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2464.009,640.509,605.533,1.0,,,618,607
499,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2496.072,643.257,607.31,1.0,,,619,607
504,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2524.038,641.453,606.341,1.0,,,617,606
512,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2564.076,644.054,609.288,1.0,,,620,609
517,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2588.06,640.528,598.259,1.0,,,618,599
524,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2624.038,640.407,593.718,1.0,,,617,594
531,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2660.033,639.593,591.203,1.0,,,617,591
537,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2688.034,638.864,592.797,1.0,,,616,593
545,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2728.057,634.899,592.987,1.0,,,611,593
552,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2764.046,628.124,590.968,1.0,,,604,591
559,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2800.019,624.486,585.867,1.0,,,600,586
565,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2828.059,617.142,585.528,1.0,,,592,586
572,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2864.049,564.332,603.407,1.0,,,540,604
578,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2892.029,554.986,611.514,1.0,,,530,613
584,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2924.086,553.861,622.882,1.0,,,529,625
591,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2960.021,548.761,628.082,1.0,,,525,630
597,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,2988.027,560.968,631.34,1.0,,,537,633
605,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3028.02,559.286,630.319,1.0,,,535,633
611,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3060.016,554.232,631.07,1.0,,,531,634
618,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3092.045,549.896,632.409,1.0,,,528,635
624,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3124.075,543.595,629.586,1.0,,,523,633
632,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3164.068,546.11,622.62,1.0,,,525,626
638,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3192.062,540.258,637.798,1.0,,,519,641
644,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3224.034,592.191,593.756,1.0,,,572,597
652,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3264.08,496.513,664.029,1.0,,,477,667
658,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3292.047,626.704,661.783,1.0,,,607,665
665,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3328.053,482.354,530.132,1.0,,,465,533
671,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3360.052,503.329,565.021,1.0,,,486,568
678,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3396.022,568.983,654.309,1.0,,,552,657
685,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3428.046,586.244,712.614,1.0,,,569,716
692,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3464.052,580.396,722.278,1.0,,,564,725
698,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3496.02,573.793,711.188,1.0,,,558,714
705,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3528.046,561.74,709.462,1.0,,,547,712
711,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3560.051,556.15,705.171,1.0,,,540,709
718,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3596.05,548.03,695.35,1.0,,,533,700
725,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3628.062,535.099,688.298,1.0,,,521,693
732,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3664.058,537.353,682.356,1.0,,,523,687
738,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3696.033,577.146,637.964,1.0,,,563,643
744,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3724.042,598.522,616.308,1.0,,,586,621
752,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3764.101,598.249,604.998,1.0,,,585,609
757,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3788.087,593.002,606.838,1.0,,,580,611
764,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3824.054,594.29,609.333,1.0,,,581,613
771,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3860.035,587.899,598.183,1.0,,,575,602
778,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3896.044,583.567,603.409,1.0,,,571,608
784,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3924.07,587.786,601.81,1.0,,,575,607
791,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3960.012,589.299,591.219,1.0,,,577,596
798,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,3996.061,589.552,588.122,1.0,,,578,593
805,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4028.053,587.639,580.358,1.0,,,576,585
811,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4060.026,584.51,578.508,1.0,,,574,584
818,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4096.057,576.267,582.711,1.0,,,565,588
824,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4124.055,576.902,580.207,1.0,,,566,585
831,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4160.023,565.268,450.63,1.0,,,556,456
838,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4196.031,608.515,751.448,1.0,,,599,756
844,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4224.046,486.303,727.105,1.0,,,477,731
852,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4264.039,440.502,516.616,1.0,,,433,522
858,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4296.024,465.53,562.042,1.0,,,459,567
864,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4324.048,524.993,659.416,1.0,,,517,664
872,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4364.068,528.307,704.342,1.0,,,520,709
878,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4396.017,509.463,695.048,1.0,,,502,700
884,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4424.023,499.385,689.505,1.0,,,493,695
891,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4460.072,490.474,685.426,1.0,,,484,690
898,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4496.052,478.018,686.901,1.0,,,473,692
904,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4524.043,283.427,721.17,1.0,,,279,725
910,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4556.013,204.102,731.414,1.0,,,201,734
918,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4596.027,212.585,730.823,1.0,,,212,734
924,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4624.022,213.283,729.726,1.0,,,212,732
930,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4656.112,210.297,735.054,1.0,,,209,736
937,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4692.003,197.737,729.718,1.0,,,198,731
944,65b15cb0-2d48-4658-bc68-490a12b4cd81,4d626d6d-734b-4087-9116-855e22e1389c,4724.007,196.702,723.497,1.0,,,199,724
