section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932680561648,7.926829,-0.731707,-1.219512,-0.093201,-0.977295,-0.086731,7.036979483172416,89.61327372630103
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932685501648,8.536586,-0.609756,-1.097561,-0.09259,-0.978516,-0.083618,7.0742101561716595,89.22954561006509
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932690441648,8.719512,-0.243902,-0.853659,-0.085632,-0.983215,-0.07605,7.110047059587657,88.8464683053084
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932695381648,8.536586,0.121951,-0.609756,-0.082703,-0.994568,-0.070679,7.146016229355041,88.46240115304653
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932700321648,8.109756,0.426829,-0.548781,-0.080444,-1.002502,-0.070312,7.182236603449269,88.0761973585569
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932705261648,7.987805,0.97561,-0.487805,-0.080078,-1.000183,-0.064758,7.221065711945187,87.6894751743406
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932710201648,7.926829,1.646341,-0.426829,-0.079224,-0.995422,-0.066223,7.2629811664966155,87.30254300142451
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932715141648,7.987805,2.134146,-0.304878,-0.085571,-0.988953,-0.063721,7.3102229213365035,86.91628048418198
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932720081648,8.231708,2.439024,0.121951,-0.084167,-0.986877,-0.060486,7.358523510284897,86.53132846218023
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932725021648,8.719512,3.04878,0.792683,-0.082031,-0.981384,-0.06189,7.409293011128,86.14890161932215
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932729961648,8.597561,3.658537,1.707317,-0.084045,-0.97583,-0.062561,7.464439635908718,85.76616789601962
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932734901648,8.109756,4.085366,2.804878,-0.081177,-0.9776,-0.063721,7.520811703050867,85.3811507577729
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932739841648,7.621952,4.756098,3.780488,-0.079529,-0.980286,-0.062378,7.580119087228411,84.99391326214914
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932744781648,7.073171,5.426829,4.756098,-0.076599,-0.980103,-0.060242,7.6419655993727815,84.60414510106665
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932749721648,6.585366,5.97561,5.304878,-0.068665,-0.984497,-0.0578,7.703303985582863,84.21198557501481
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932754661648,6.280488,6.463415,5.609756,-0.073914,-0.981689,-0.059387,7.769633282061676,83.8187745970049
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932759601648,6.097561,7.073171,6.341464,-0.076355,-0.981018,-0.063477,7.840528993413415,83.42507227992724
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932764541648,5.914634,7.317073,7.195122,-0.0755,-0.983276,-0.056213,7.912764372851569,83.03079726909323
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932769481648,6.097561,7.5,7.682927,-0.078125,-0.985352,-0.050598,7.987357295339024,82.63786597000853
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932774421648,6.768293,7.439024,8.170732,-0.075806,-0.981995,-0.047119,8.061202102511743,82.2485553950329
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932779361648,7.560976,7.621952,8.414635,-0.069763,-0.985901,-0.046082,8.133519137464589,81.86332376405932
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932784301648,8.292683,7.5,8.292683,-0.077148,-0.98584,-0.04248,8.208429865173656,81.48228223036233
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932789241648,8.902439,7.012195,7.987805,-0.077454,-0.981812,-0.035522,8.281081602291778,81.10460770616584
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932794181648,9.268292,6.646342,7.5,-0.076599,-0.97876,-0.032288,8.351384439668522,80.72903434457032
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932799121648,9.45122,6.52439,6.829268,-0.074829,-0.975891,-0.034973,8.419966672233755,80.35460167742804
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932804061648,9.573171,6.219512,6.463415,-0.072327,-0.975342,-0.035339,8.485740537893093,79.98102239174
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932809001648,9.817074,5.853659,6.280488,-0.076172,-0.977112,-0.032104,8.551195609317233,79.6091297723022
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932813941648,10.0,5.609756,5.731708,-0.071655,-0.973816,-0.030884,8.613134625877166,79.23831626394082
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932818881648,10.365854,5.121951,5.487805,-0.077148,-0.971558,-0.030029,8.674938637384173,78.86985932190532
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932823821648,10.914635,4.817073,5.0,-0.073792,-0.968689,-0.02832,8.733408062364447,78.5043365281636
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932828761648,10.914635,4.390244,4.268293,-0.072388,-0.970032,-0.034241,8.788440033056077,78.13905628535855
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932833701648,10.54878,4.207317,3.536585,-0.072327,-0.969849,-0.030579,8.84174214726724,77.77226168715174
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932838641648,10.426829,4.085366,2.865854,-0.066345,-0.967957,-0.026123,8.89108385948316,77.40499165042058
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932843581648,10.182927,3.841464,2.378049,-0.068115,-0.964539,-0.028259,8.939525309807948,77.03691318818358
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932848521648,10.060976,3.658537,2.317073,-0.065918,-0.969604,-0.028381,8.985792991791755,76.66856842343043
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932853461648,9.756098,3.597561,2.378049,-0.061951,-0.971497,-0.023621,9.029894882582227,76.29904540776545
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932858401648,9.329268,3.597561,2.439024,-0.060669,-0.967285,-0.024841,9.073524828857671,75.9278276554005
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932863341648,8.780488,3.902439,2.865854,-0.063171,-0.96875,-0.022827,9.120057990598184,75.55447082207075
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932868281648,8.292683,4.085366,3.170732,-0.063477,-0.976379,-0.019409,9.167615371281954,75.1792024744031
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932873221648,7.987805,4.268293,3.109756,-0.058777,-0.974243,-0.016479,9.213830899543694,74.80275325337902
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932878161648,7.682927,4.573171,3.231707,-0.06134,-0.967957,-0.022705,9.262900198836832,74.42533535774703
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932883101648,7.256098,4.817073,3.658537,-0.066895,-0.965759,-0.025513,9.316113141197178,74.04650243243742
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932888041648,6.646342,5.060976,4.329268,-0.062012,-0.963928,-0.024841,9.369169732275225,73.66512124870698
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932892981648,6.158537,5.487805,5.0,-0.060608,-0.963257,-0.018799,9.424405110591977,73.28190848910174
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932897921648,5.609756,5.792683,5.97561,-0.06366,-0.958374,-0.01886,9.48387092564866,72.89675577740189
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932902861648,4.878049,6.097561,6.890244,-0.066895,-0.953491,-0.018372,9.547610954647155,72.50877440590693
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932907801648,4.390244,6.280488,7.682927,-0.066345,-0.958435,-0.019836,9.61293162350259,72.11903008115468
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932912741648,3.963415,6.463415,8.597561,-0.063171,-0.966125,-0.02179,9.678821180192926,71.72778363645983
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932917681648,3.47561,6.707317,9.085366,-0.06427,-0.974915,-0.020081,9.746769309441618,71.33478008815226
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932922621648,3.04878,6.768293,9.268292,-0.064514,-0.980713,-0.019714,9.815175450760563,70.94025211028094
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932927561648,2.987805,6.890244,9.390244,-0.069458,-0.981934,-0.016479,9.886375781227684,70.54614344356537
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932932501648,3.231707,7.012195,9.329268,-0.064819,-0.997009,-0.023682,9.955606973988921,70.15358642287637
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932937441648,3.536585,6.768293,9.02439,-0.076904,-1.013184,-0.023132,10.02777528854304,69.76334628750811
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932942381648,4.512195,6.341464,8.109756,-0.079773,-1.007324,-0.012085,10.097580714108517,69.37843764913046
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932947321648,5.609756,5.914634,7.073171,-0.077759,-1.002319,-0.00354,10.1626734877064,68.99926195413906
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932952261648,6.829268,5.487805,6.158537,-0.079895,-0.999573,-0.009155,10.225109330243015,68.62649726030457
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932957201648,7.378049,5.121951,5.97561,-0.072693,-0.999023,-0.01593,10.282363016991667,68.2567099686517
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932962141648,7.743903,4.939024,6.158537,-0.073303,-0.998901,-0.018066,10.339251088354558,67.8893304593445
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932967081648,7.865854,4.634146,6.280488,-0.07666,-1.003418,-0.011841,10.39602898858098,67.52327121585091
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932972021648,8.231708,4.634146,5.97561,-0.075012,-1.00531,-0.008057,10.451239213863033,67.15943506144416
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932976961648,8.536586,4.695122,5.609756,-0.076843,-1.002258,-0.010742,10.506781907672547,66.79756847461567
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932981901648,8.658537,4.817073,5.304878,-0.079346,-0.994934,-0.012268,10.563454235050983,66.43681258803562
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932986841648,8.719512,4.878049,5.121951,-0.076721,-0.994141,-0.013123,10.618727452053008,66.07673762106859
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932991781648,8.719512,5.304878,4.878049,-0.073608,-0.99115,-0.014771,10.673980065395142,65.71696477960757
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663932996721648,8.658537,5.609756,4.573171,-0.07373,-0.985107,-0.021851,10.730118059761395,65.35724794768453
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663933001661648,8.414635,5.97561,4.268293,-0.078796,-0.986328,-0.023682,10.789233780373166,64.99684192132631
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663933006601648,8.231708,6.585366,4.02439,-0.077087,-0.985291,-0.021179,10.849526002326968,64.63586017053956
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663933011541648,8.04878,7.134147,3.658537,-0.079041,-0.979492,-0.020081,10.912235498042406,64.27438217174523
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663933016481648,7.743903,7.560976,3.47561,-0.078064,-0.975525,-0.019226,10.975804502445158,63.91177686304522
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663933021421648,7.195122,8.109756,3.47561,-0.078918,-0.974976,-0.018799,11.041841871045193,63.5469211022137
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663933026361648,6.95122,8.841464,3.353659,-0.079224,-0.972961,-0.020325,11.110696462015,63.18121783287327
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1651663933031301648,6.707317,9.390244,3.109756,-0.085083,-0.9729,-0.032227,11.183849727926088,62.81472769752952
