section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1,1649775221048709470,1649775221404817470,356
