,index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y,ref_coordinates,tag
0,239,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993647167329,565.9,397.509,1.0,4.0,,1195.956,475,272,"(475, 272)",female face
1,245,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993679145329,564.318,391.5,1.0,4.0,,1227.934,474,265,"(474, 265)",female face
2,252,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993715203329,559.142,391.225,1.0,4.0,,1263.992,469,265,"(469, 265)",female face
3,260,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993755181329,560.434,392.47,1.0,4.0,,1303.97,470,266,"(470, 266)",female face
4,267,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993787187329,560.958,386.738,1.0,4.0,,1335.976,470,261,"(470, 261)",female face
5,273,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993819103329,563.011,384.838,1.0,4.0,,1367.892,475,259,"(475, 259)",female face
6,280,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993855266329,570.477,386.979,1.0,4.0,,1404.055,482,262,"(482, 262)",female face
7,287,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993891281329,571.095,379.955,1.0,4.0,,1440.07,485,256,"(485, 256)",female face
8,293,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993919328329,575.679,379.349,1.0,4.0,,1468.117,484,258,"(484, 258)",female face
9,300,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993955276329,581.183,368.82,1.0,4.0,,1504.065,493,245,"(493, 245)",female face
10,306,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115993983335329,580.36,365.411,1.0,4.0,,1532.124,494,242,"(494, 242)",female face
11,311,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994011170329,578.784,367.708,1.0,4.0,,1559.959,492,244,"(492, 244)",female face
12,319,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994051269329,577.137,366.775,1.0,4.0,,1600.058,488,242,"(488, 242)",female face
13,328,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994095217329,577.268,369.373,1.0,4.0,,1644.006,488,242,"(488, 242)",female face
14,334,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994123241329,577.442,371.592,1.0,4.0,,1672.03,493,247,"(493, 247)",female face
15,339,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994151131329,576.755,375.832,1.0,4.0,,1699.92,490,249,"(490, 249)",female face
16,347,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994191243329,576.332,377.254,1.0,4.0,,1740.032,486,252,"(486, 252)",female face
17,354,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994223262329,575.307,374.653,1.0,4.0,,1772.051,489,248,"(489, 248)",female face
18,360,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994255209329,572.092,374.21,1.0,4.0,,1803.998,486,249,"(486, 249)",female face
19,368,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994295381329,594.724,452.155,1.0,,,1844.17,510,331,"(510, 331)",female face
20,374,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994323263329,487.621,557.529,1.0,,,1872.052,398,442,"(398, 442)",noise
21,380,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994355238329,485.927,550.411,1.0,,,1904.027,398,433,"(398, 433)",noise
22,387,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994391094329,499.046,591.249,1.0,,,1939.883,411,478,"(411, 478)",noise
23,394,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994423314329,527.113,588.353,1.0,5.0,,1972.103,441,475,"(441, 475)",noise
24,400,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994455096329,511.16,584.284,1.0,5.0,,2003.885,424,471,"(424, 471)",noise
25,407,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994491142329,519.679,590.568,1.0,5.0,,2039.931,434,478,"(434, 478)",noise
26,414,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994523348329,527.216,585.202,1.0,5.0,,2072.137,442,473,"(442, 473)",noise
27,419,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994551226329,532.337,599.011,1.0,5.0,,2100.015,448,488,"(448, 488)",noise
28,427,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994591246329,544.666,595.802,1.0,5.0,,2140.035,461,487,"(461, 487)",noise
29,434,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994627215329,545.812,594.781,1.0,5.0,,2176.004,461,486,"(461, 486)",noise
30,439,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994651218329,551.267,589.365,1.0,5.0,,2200.007,466,480,"(466, 480)",noise
31,446,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994687389329,551.0,582.963,1.0,5.0,,2236.178,466,474,"(466, 474)",noise
32,454,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994727204329,555.974,583.594,1.0,5.0,,2275.993,473,474,"(473, 474)",noise
33,459,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994751217329,557.821,588.924,1.0,5.0,,2300.006,475,479,"(475, 479)",noise
34,467,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994791079329,552.425,592.151,1.0,5.0,,2339.868,469,481,"(469, 481)",noise
35,474,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994827189329,551.284,593.871,1.0,5.0,,2375.978,467,483,"(467, 483)",noise
36,480,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994855228329,554.11,595.732,1.0,5.0,,2404.017,471,485,"(471, 485)",noise
37,487,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994891213329,595.103,595.051,1.0,,,2440.002,513,484,"(513, 484)",noise
38,492,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994915172329,594.767,594.832,1.0,6.0,,2463.961,514,484,"(514, 484)",noise
39,498,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994947034329,591.363,594.809,1.0,6.0,,2495.823,510,483,"(510, 483)",noise
40,507,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115994991191329,501.822,587.873,1.0,,,2539.98,415,476,"(415, 476)",noise
41,513,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995019160329,360.356,592.233,1.0,,,2567.949,259,479,"(259, 479)",noise
42,520,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995055067329,170.364,645.781,1.0,,,2603.856,33,541,"(33, 541)",noise
43,527,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995091093329,142.855,645.068,1.0,,,2639.882,-6,539,"(-6, 539)",noise
44,533,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995119237329,119.969,635.602,1.0,,,2668.026,-33,527,"(-33, 527)",noise
45,540,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995155127329,142.772,654.713,1.0,,,2703.916,-1,549,"(-1, 549)",noise
46,547,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995191259329,437.554,797.964,1.0,,,2740.048,350,708,"(350, 708)",sarcophagus
47,555,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995231088329,335.508,739.219,1.0,,,2779.877,232,646,"(232, 646)",noise
48,559,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995251221329,203.788,730.746,1.0,,,2800.01,76,637,"(76, 637)",noise
49,568,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995295262329,172.743,676.396,1.0,,,2844.051,33,576,"(33, 576)",noise
50,574,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995327210329,130.511,639.505,1.0,,,2875.999,-18,534,"(-18, 534)",noise
51,578,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995347201329,147.009,645.334,1.0,,,2895.99,-1,541,"(-1, 541)",noise
52,587,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995391224329,161.388,632.344,1.0,7.0,,2940.013,18,524,"(18, 524)",noise
53,593,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995423256329,153.538,621.091,1.0,7.0,,2972.045,10,511,"(10, 511)",noise
54,599,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995451223329,150.866,617.186,1.0,7.0,,3000.012,10,506,"(10, 506)",noise
55,607,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995491259329,139.4,611.932,1.0,7.0,,3040.048,-8,499,"(-8, 499)",noise
56,614,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995527201329,136.805,603.75,1.0,7.0,,3075.99,-18,490,"(-18, 490)",noise
57,620,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995555265329,133.518,595.861,1.0,7.0,,3104.054,-15,480,"(-15, 480)",noise
58,626,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995587209329,131.291,599.914,1.0,7.0,,3135.998,-22,485,"(-22, 485)",noise
59,633,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995623282329,143.537,603.156,1.0,7.0,,3172.071,0,488,"(0, 488)",noise
60,640,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995655298329,151.5,599.703,1.0,7.0,,3204.087,14,485,"(14, 485)",noise
61,648,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995695086329,166.232,603.023,1.0,7.0,,3243.875,21,488,"(21, 488)",noise
62,653,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995723237329,165.796,603.706,1.0,7.0,,3272.026,33,489,"(33, 489)",noise
63,660,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995755303329,159.469,603.058,1.0,7.0,,3304.092,19,488,"(19, 488)",noise
64,667,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995791241329,157.32,604.329,1.0,7.0,,3340.03,3,488,"(3, 488)",noise
65,673,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995823224329,152.149,606.681,1.0,7.0,,3372.013,-16,494,"(-16, 494)",noise
66,680,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995855219329,148.309,609.016,1.0,7.0,,3404.008,-10,496,"(-10, 496)",noise
67,688,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995895226329,163.126,615.716,1.0,7.0,,3444.015,22,501,"(22, 501)",noise
68,693,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995923316329,165.471,616.208,1.0,7.0,,3472.105,9,502,"(9, 502)",noise
69,700,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995955136329,198.113,664.407,1.0,,,3503.925,61,558,"(61, 558)",noise
70,708,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115995995098329,235.691,715.725,1.0,8.0,,3543.887,120,617,"(120, 617)",noise
71,713,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996023264329,254.184,734.913,1.0,8.0,,3572.053,129,645,"(129, 645)",noise
72,720,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996055091329,258.458,726.942,1.0,8.0,,3603.88,123,635,"(123, 635)",noise
73,726,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996087165329,256.506,725.732,1.0,8.0,,3635.954,136,633,"(136, 633)",noise
74,734,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996127214329,251.093,711.698,1.0,8.0,,3676.003,128,617,"(128, 617)",noise
75,739,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996151234329,248.388,723.841,1.0,8.0,,3700.023,128,627,"(128, 627)",noise
76,746,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996187154329,248.02,725.37,1.0,8.0,,3735.943,125,630,"(125, 630)",noise
77,753,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996223225329,254.953,714.53,1.0,8.0,,3772.014,135,615,"(135, 615)",noise
78,760,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996259105329,238.803,700.085,1.0,,,3807.894,116,595,"(116, 595)",noise
79,767,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996291107329,217.192,619.093,1.0,,,3839.896,88,502,"(88, 502)",noise
80,772,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996319233329,207.221,581.224,1.0,,,3868.022,73,456,"(73, 456)",noise
81,779,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996351237329,204.344,556.303,1.0,9.0,,3900.026,57,423,"(57, 423)",noise
82,786,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996387100329,203.884,559.096,1.0,9.0,,3935.889,72,429,"(72, 429)",noise
83,794,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996427234329,202.405,569.097,1.0,9.0,,3976.023,62,443,"(62, 443)",noise
84,799,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996451096329,205.54,568.04,1.0,9.0,,3999.885,70,442,"(70, 442)",noise
85,807,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996491222329,206.288,566.409,1.0,9.0,,4040.011,76,441,"(76, 441)",noise
86,812,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996519232329,205.516,558.21,1.0,9.0,,4068.021,57,427,"(57, 427)",noise
87,820,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996559111329,204.569,554.558,1.0,9.0,,4107.9,76,425,"(76, 425)",noise
88,826,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996587213329,205.808,556.509,1.0,9.0,,4136.002,78,430,"(78, 430)",noise
89,832,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996619233329,206.29,559.687,1.0,9.0,,4168.022,72,433,"(72, 433)",noise
90,839,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996651096329,209.324,563.387,1.0,9.0,,4199.885,75,438,"(75, 438)",noise
91,846,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996687212329,219.193,554.07,1.0,9.0,,4236.001,94,427,"(94, 427)",noise
92,853,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996723269329,220.778,552.344,1.0,9.0,,4272.058,81,425,"(81, 425)",noise
93,859,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996751215329,231.767,549.432,1.0,9.0,,4300.004,97,422,"(97, 422)",noise
94,866,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996787163329,235.879,548.892,1.0,9.0,,4335.952,107,428,"(107, 428)",noise
95,873,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996823257329,248.616,551.709,1.0,9.0,,4372.046,114,431,"(114, 431)",noise
96,879,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996855119329,249.946,551.547,1.0,9.0,,4403.908,117,432,"(117, 432)",noise
97,886,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996887232329,244.989,554.397,1.0,9.0,,4436.021,112,433,"(112, 433)",noise
98,893,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996923250329,252.666,553.938,1.0,9.0,,4472.039,120,433,"(120, 433)",noise
99,899,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996955200329,253.999,552.341,1.0,9.0,,4503.989,125,430,"(125, 430)",noise
100,906,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115996987221329,273.324,574.791,1.0,9.0,,4536.01,142,458,"(142, 458)",noise
101,913,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997023227329,278.117,573.483,1.0,9.0,,4572.016,150,456,"(150, 456)",noise
102,920,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997059208329,279.64,579.813,1.0,9.0,,4607.997,151,464,"(151, 464)",noise
103,926,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997087182329,283.263,581.257,1.0,9.0,,4635.971,153,463,"(153, 463)",noise
104,933,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997123212329,287.692,577.41,1.0,9.0,,4672.001,159,462,"(159, 462)",noise
105,939,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997155074329,287.12,575.56,1.0,9.0,,4703.863,163,458,"(163, 458)",noise
106,946,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997187208329,288.655,576.509,1.0,9.0,,4735.997,156,463,"(156, 463)",noise
107,954,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997227127329,291.692,573.296,1.0,9.0,,4775.916,164,459,"(164, 459)",noise
108,959,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997255249329,261.624,580.606,1.0,,,4804.038,123,467,"(123, 467)",noise
109,966,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997287073329,152.643,613.857,1.0,,,4835.862,-3,506,"(-3, 506)",noise
110,973,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997323302329,163.752,599.119,1.0,10.0,,4872.091,7,489,"(7, 489)",noise
111,980,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997359198329,166.601,592.596,1.0,10.0,,4907.987,17,483,"(17, 483)",noise
112,986,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997387308329,165.029,593.564,1.0,10.0,,4936.097,15,480,"(15, 480)",noise
113,992,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997419162329,160.689,593.976,1.0,10.0,,4967.951,6,483,"(6, 483)",noise
114,999,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997455093329,156.336,600.426,1.0,10.0,,5003.882,-10,491,"(-10, 491)",noise
115,1006,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997487188329,156.106,604.013,1.0,10.0,,5035.977,-4,495,"(-4, 495)",noise
116,1013,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997523163329,159.385,601.119,1.0,10.0,,5071.952,-11,493,"(-11, 493)",noise
117,1019,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997555195329,147.258,601.8,1.0,10.0,,5103.984,-11,490,"(-11, 490)",noise
118,1026,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997591180329,145.03,601.2,1.0,10.0,,5139.969,-29,492,"(-29, 492)",noise
119,1033,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997623135329,146.802,602.799,1.0,10.0,,5171.924,-31,492,"(-31, 492)",noise
120,1039,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997655197329,155.06,617.5,1.0,10.0,,5203.986,-10,508,"(-10, 508)",noise
121,1045,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997683209329,158.088,621.734,1.0,10.0,,5231.998,-13,514,"(-13, 514)",noise
122,1051,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997715182329,160.293,617.473,1.0,10.0,,5263.971,-7,504,"(-7, 504)",noise
123,1059,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997755065329,161.833,613.621,1.0,10.0,,5303.854,-10,503,"(-10, 503)",noise
124,1065,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997783296329,165.765,622.431,1.0,,,5332.085,2,513,"(2, 513)",noise
125,1073,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997823247329,193.367,698.16,1.0,,,5372.036,35,606,"(35, 606)",noise
126,1078,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997851144329,238.311,753.047,1.0,11.0,,5399.933,85,673,"(85, 673)",noise
127,1086,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997891179329,234.642,731.185,1.0,11.0,,5439.968,97,640,"(97, 640)",noise
128,1093,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997923181329,231.176,724.734,1.0,11.0,,5471.97,85,638,"(85, 638)",noise
129,1099,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997955152329,221.215,725.904,1.0,11.0,,5503.941,78,638,"(78, 638)",noise
130,1105,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115997983229329,221.809,736.721,1.0,11.0,,5532.018,82,652,"(82, 652)",noise
131,1113,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115998023160329,225.495,734.706,1.0,11.0,,5571.949,83,652,"(83, 652)",noise
132,1118,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115998051160329,233.475,740.456,1.0,11.0,,5599.949,86,658,"(86, 658)",noise
133,1125,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115998083251329,251.853,736.978,1.0,11.0,,5632.04,115,652,"(115, 652)",noise
134,1133,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115998123159329,256.888,772.909,1.0,,,5671.948,121,695,"(121, 695)",noise
135,1139,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115998155012329,260.115,797.731,1.0,12.0,,5703.801,121,725,"(121, 725)",noise
136,1145,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115998183191329,264.664,793.357,1.0,12.0,,5731.98,113,725,"(113, 725)",noise
137,1153,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115998223207329,276.205,794.407,1.0,12.0,,5771.996,131,729,"(131, 729)",noise
138,1159,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115998255206329,282.083,795.437,1.0,12.0,,5803.995,142,726,"(142, 726)",noise
139,1165,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,1634115998283067329,269.588,804.182,1.0,12.0,,5831.856,129,737,"(129, 737)",noise
