section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px]
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,1,1634112036964748737,1634112037124664737,159,630.697,675.706
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,2,1634112037176670737,1634112037364732737,188,855.605,569.027
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,3,1634112037396741737,1634112037852689737,455,763.289,582.937
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,4,1634112037908717737,1634112038904734737,996,628.632,705.547
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,5,1634112038936657737,1634112040764635737,1827,598.832,760.04
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,6,1634112040796597737,1634112040972701737,176,516.53,717.512
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,7,1634112041276759737,1634112041600660737,323,349.84,506.684
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,8,1634112041648635737,1634112042612670737,964,324.13,362.95
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,9,1634112042688718737,1634112042908627737,219,308.427,602.27
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,10,1634112042932574737,1634112044128676737,1196,232.696,619.523
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,11,1634112044404704737,1634112045548659737,1143,258.902,660.769
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,12,1634112045772638737,1634112046332695737,560,158.301,621.886
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,13,1634112046376646737,1634112046744654737,368,59.376,625.963
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,14,1634112046740655737,1634112049192696737,2452,102.231,591.816
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,15,1634112049228787737,1634112049328637737,99,189.01,594.418
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,16,1634112049588686737,1634112050972641737,1383,460.261,468.79
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,17,1634112051008735737,1634112051696768737,688,430.361,351.987
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,18,1634112051716677737,1634112054428711737,2712,547.259,329.187
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,19,1634112054492693737,1634112055228723737,736,646.054,546.289
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,20,1634112055276621737,1634112055608684737,332,707.814,620.393
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,21,1634112055648771737,1634112055920681737,271,729.568,795.405
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,22,1634112056244662737,1634112056456817737,212,755.717,815.558
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,23,1634112056532666737,1634112057380686737,848,636.846,641.759
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,24,1634112057388669737,1634112057704741737,316,671.141,642.797
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,25,1634112057736695737,1634112059872612737,2135,727.424,778.3
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,26,1634112059972625737,1634112060776763737,804,372.712,746.596
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,27,1634112060828680737,1634112061060639737,231,254.347,676.111
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,28,1634112061100593737,1634112061248651737,148,153.884,619.492
e0521967-4743-40ff-905f-06cd13ca87ff,070ca030-a0f7-4a81-ba7f-a802f0144cbd,29,1634112061516617737,1634112064112661737,2596,137.321,599.55
