,index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,timestamp [ns]_for_grouping,ref_center_x,ref_center_y,ref_coordinates,tag
299,2527,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12651.595,596.572,318.114,1.0,30.0,,1634117201502308265,665,388,"(665, 388)",noise
300,2534,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12687.651,605.646,320.274,1.0,30.0,,1634117201538364265,674,392,"(674, 392)",noise
301,2542,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12727.634,602.806,323.254,1.0,30.0,,1634117201578347265,671,395,"(671, 395)",noise
302,2547,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12751.652,605.17,325.26,1.0,30.0,,1634117201602365265,673,397,"(673, 397)",noise
303,2554,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12787.667,607.342,328.696,1.0,30.0,,1634117201638380265,675,401,"(675, 401)",noise
304,2561,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12819.641,605.364,330.653,1.0,30.0,,1634117201670354265,673,403,"(673, 403)",m chest
305,2568,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12855.613,605.578,331.014,1.0,30.0,,1634117201706326265,674,404,"(674, 404)",m chest
306,2574,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12887.659,604.053,336.772,1.0,30.0,,1634117201738372265,672,410,"(672, 410)",m chest
307,2581,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12919.655,604.641,339.892,1.0,30.0,,1634117201770368265,673,413,"(673, 413)",m chest
308,2588,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12955.654,601.7,342.679,1.0,30.0,,1634117201806367265,670,416,"(670, 416)",m chest
309,2594,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,12987.723,600.125,344.215,1.0,30.0,,1634117201838436265,668,417,"(668, 417)",m chest
310,2601,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13019.64,601.181,343.373,1.0,30.0,,1634117201870353265,669,416,"(669, 416)",m chest
311,2606,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13047.678,602.267,342.178,1.0,30.0,,1634117201898391265,669,415,"(669, 415)",m chest
312,2613,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13079.809,600.269,342.734,1.0,30.0,,1634117201930522265,665,415,"(665, 415)",m chest
313,2621,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13119.616,601.136,342.751,1.0,30.0,,1634117201970329265,663,415,"(663, 415)",m chest
314,2626,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13147.629,602.403,342.953,1.0,30.0,,1634117201998342265,662,415,"(662, 415)",m chest
315,2632,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13175.647,602.899,344.221,1.0,30.0,,1634117202026360265,663,416,"(663, 416)",m chest
316,2639,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13211.661,604.049,342.752,1.0,30.0,,1634117202062374265,664,414,"(664, 414)",m chest
317,2648,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13255.615,604.858,338.514,1.0,30.0,,1634117202106328265,665,410,"(665, 410)",m chest
318,2654,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13287.607,608.025,337.474,1.0,30.0,,1634117202138320265,667,407,"(667, 407)",m chest
319,2663,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13331.622,610.355,337.807,1.0,30.0,,1634117202182335265,669,408,"(669, 408)",m chest
320,2667,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13351.654,609.932,336.852,1.0,30.0,,1634117202202367265,669,406,"(669, 406)",m chest
321,2674,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13387.643,609.278,337.599,1.0,30.0,,1634117202238356265,669,406,"(669, 406)",m chest
322,2681,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13423.667,610.66,343.754,1.0,30.0,,1634117202274380265,671,412,"(671, 412)",m chest
323,2688,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13455.66,610.787,348.275,1.0,30.0,,1634117202306373265,671,415,"(671, 415)",m chest
324,2694,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13487.617,609.081,349.838,1.0,30.0,,1634117202338330265,669,417,"(669, 417)",m chest
325,2700,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13515.646,609.537,350.251,1.0,30.0,,1634117202366359265,671,417,"(671, 417)",m chest
326,2707,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13551.676,606.817,349.472,1.0,30.0,,1634117202402389265,668,417,"(668, 417)",m chest
327,2713,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13583.674,605.661,357.061,1.0,30.0,,1634117202434387265,668,426,"(668, 426)",m chest
328,2720,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13615.627,610.931,362.455,1.0,30.0,,1634117202466340265,673,431,"(673, 431)",m chest
329,2725,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13643.67,614.408,363.616,1.0,30.0,,1634117202494383265,676,433,"(676, 433)",m chest
330,2734,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13687.63,613.104,367.602,1.0,30.0,,1634117202538343265,675,437,"(675, 437)",m chest
331,2741,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13723.633,610.717,368.608,1.0,30.0,,1634117202574346265,673,438,"(673, 438)",m chest
332,2745,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13743.672,609.399,373.722,1.0,30.0,,1634117202594385265,671,443,"(671, 443)",m chest
333,2752,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13775.611,607.879,373.081,1.0,30.0,,1634117202626324265,670,442,"(670, 442)",m chest
334,2760,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13815.672,607.632,371.339,1.0,30.0,,1634117202666385265,670,440,"(670, 440)",m chest
335,2768,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13855.635,607.677,373.62,1.0,30.0,,1634117202706348265,669,443,"(669, 443)",m chest
336,2774,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13887.65,607.975,371.428,1.0,30.0,,1634117202738363265,668,440,"(668, 440)",m chest
337,2780,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13915.602,563.668,360.994,1.0,,,1634117202766315265,625,429,"(625, 429)",f face
338,2787,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13951.661,555.048,351.482,1.0,31.0,,1634117202802374265,616,418,"(616, 418)",f face
339,2794,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,13987.644,549.332,344.235,1.0,31.0,,1634117202838357265,610,410,"(610, 410)",f face
340,2801,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14023.694,526.64,340.516,1.0,31.0,,1634117202874407265,588,407,"(588, 407)",f face
341,2806,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14047.651,521.585,344.234,1.0,31.0,,1634117202898364265,583,410,"(583, 410)",f face
342,2814,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14087.644,518.346,352.244,1.0,31.0,,1634117202938357265,579,417,"(579, 417)",f face
343,2821,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14123.69,514.468,354.711,1.0,31.0,,1634117202974403265,575,420,"(575, 420)",f face
344,2827,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14151.713,512.978,354.032,1.0,31.0,,1634117203002426265,573,419,"(573, 419)",f face
345,2832,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14179.675,513.329,356.517,1.0,31.0,,1634117203030388265,573,422,"(573, 422)",f face
346,2839,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14211.662,516.039,358.327,1.0,31.0,,1634117203062375265,577,423,"(577, 423)",f face
347,2848,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14259.783,514.331,364.488,1.0,31.0,,1634117203110496265,575,429,"(575, 429)",f face
348,2854,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14287.61,506.964,367.945,1.0,31.0,,1634117203138323265,569,433,"(569, 433)",f face
349,2859,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14311.596,509.638,368.004,1.0,31.0,,1634117203162309265,571,433,"(571, 433)",f face
350,2865,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14343.683,461.572,448.652,1.0,,,1634117203194396265,521,513,"(521, 513)",f chest
351,2874,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14387.657,270.986,545.475,1.0,,,1634117203238370265,360,595,"(360, 595)",noise
352,2881,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14423.659,270.165,572.353,1.0,32.0,,1634117203274372265,324,626,"(324, 626)",noise
353,2887,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14451.653,284.386,577.395,1.0,32.0,,1634117203302366265,336,633,"(336, 633)",noise
354,2895,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14491.711,291.13,579.316,1.0,,,1634117203342424265,344,636,"(344, 636)",noise
355,2901,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14523.782,197.401,591.23,1.0,,,1634117203374495265,251,642,"(251, 642)",noise
356,2907,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14551.661,102.939,597.362,1.0,33.0,,1634117203402374265,157,641,"(157, 641)",noise
357,2914,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14587.704,110.274,593.084,1.0,33.0,,1634117203438417265,165,637,"(165, 637)",noise
358,2920,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14619.686,115.638,594.641,1.0,33.0,,1634117203470399265,171,638,"(171, 638)",noise
359,2927,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14651.677,122.71,598.835,1.0,33.0,,1634117203502390265,179,642,"(179, 642)",noise
360,2933,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14683.639,120.268,594.496,1.0,33.0,,1634117203534352265,177,636,"(177, 636)",noise
361,2939,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14711.641,113.751,595.33,1.0,33.0,,1634117203562354265,172,636,"(172, 636)",noise
362,2946,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14747.697,120.871,600.645,1.0,33.0,,1634117203598410265,179,642,"(179, 642)",noise
363,2952,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14779.694,120.017,601.194,1.0,33.0,,1634117203630407265,179,642,"(179, 642)",noise
364,2960,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14819.619,162.185,594.629,1.0,,,1634117203670332265,222,638,"(222, 638)",noise
365,2967,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14855.635,197.506,596.64,1.0,34.0,,1634117203706348265,259,642,"(259, 642)",noise
366,2973,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14883.661,198.802,601.677,1.0,34.0,,1634117203734374265,260,647,"(260, 647)",noise
367,2978,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14907.65,199.352,603.704,1.0,34.0,,1634117203758363265,260,648,"(260, 648)",noise
368,2987,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14955.695,210.506,606.355,1.0,34.0,,1634117203806408265,272,651,"(272, 651)",noise
369,2994,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,14987.587,213.172,608.067,1.0,34.0,,1634117203838300265,273,654,"(273, 654)",noise
370,3000,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15019.597,210.554,605.199,1.0,34.0,,1634117203870310265,272,651,"(272, 651)",noise
371,3006,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15047.6,213.604,598.513,1.0,34.0,,1634117203898313265,272,647,"(272, 647)",noise
372,3013,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15083.667,217.539,597.03,1.0,34.0,,1634117203934380265,275,646,"(275, 646)",noise
373,3019,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15115.614,255.064,570.51,1.0,,,1634117203966327265,312,623,"(312, 623)",noise
374,3027,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15155.678,329.75,567.217,1.0,35.0,,1634117204006391265,387,624,"(387, 624)",noise
375,3034,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15187.647,329.843,567.039,1.0,35.0,,1634117204038360265,386,624,"(386, 624)",noise
376,3039,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15215.708,334.185,557.332,1.0,35.0,,1634117204066421265,390,615,"(390, 615)",noise
377,3047,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15255.899,336.624,556.132,1.0,35.0,,1634117204106612265,393,615,"(393, 615)",noise
378,3053,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15283.664,333.367,555.809,1.0,,,1634117204134377265,388,614,"(388, 614)",noise
379,3058,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15307.668,476.363,623.551,1.0,,,1634117204158381265,527,687,"(527, 687)",noise
380,3065,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15343.861,535.272,653.721,1.0,36.0,,1634117204194574265,584,719,"(584, 719)",r base
381,3073,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15383.777,536.848,668.683,1.0,36.0,,1634117204234490265,585,733,"(585, 733)",r base
382,3079,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15415.602,538.719,673.072,1.0,36.0,,1634117204266315265,586,737,"(586, 737)",r base
383,3085,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15443.778,549.616,673.014,1.0,36.0,,1634117204294491265,596,737,"(596, 737)",r base
384,3091,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15475.658,546.397,674.438,1.0,36.0,,1634117204326371265,590,738,"(590, 738)",r base
385,3098,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15507.685,548.136,664.736,1.0,36.0,,1634117204358398265,590,730,"(590, 730)",r base
386,3107,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15555.623,421.811,633.219,1.0,,,1634117204406336265,464,695,"(464, 695)",crack
387,3113,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15583.811,229.537,523.897,1.0,,,1634117204434524265,269,580,"(269, 580)",noise
388,3120,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15619.702,206.049,543.091,1.0,37.0,,1634117204470415265,246,598,"(246, 598)",noise
389,3128,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15659.65,214.148,541.358,1.0,37.0,,1634117204510363265,252,597,"(252, 597)",noise
390,3133,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15683.686,218.677,554.875,1.0,37.0,,1634117204534399265,255,612,"(255, 612)",noise
391,3139,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15715.594,227.505,547.791,1.0,37.0,,1634117204566307265,260,607,"(260, 607)",noise
392,3148,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15759.701,227.153,544.35,1.0,37.0,,1634117204610414265,256,603,"(256, 603)",noise
393,3153,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15784.411,232.029,541.747,1.0,37.0,,1634117204635124265,257,602,"(257, 602)",noise
394,3159,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15815.634,233.261,536.082,1.0,37.0,,1634117204666347265,255,597,"(255, 597)",noise
395,3167,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15855.626,229.526,540.695,1.0,,,1634117204706339265,249,603,"(249, 603)",noise
396,3171,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15875.698,187.987,548.43,1.0,,,1634117204726411265,207,608,"(207, 608)",noise
397,3178,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15911.646,183.935,564.166,1.0,38.0,,1634117204762359265,201,625,"(201, 625)",noise
398,3186,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15951.617,187.528,565.794,1.0,38.0,,1634117204802330265,201,628,"(201, 628)",noise
399,3194,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,15991.613,193.824,564.305,1.0,38.0,,1634117204842326265,204,628,"(204, 628)",noise
400,3198,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16011.626,198.839,570.458,1.0,38.0,,1634117204862339265,206,635,"(206, 635)",noise
401,3205,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16043.759,205.039,563.164,1.0,38.0,,1634117204894472265,209,629,"(209, 629)",noise
402,3212,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16079.681,209.233,556.335,1.0,38.0,,1634117204930394265,211,623,"(211, 623)",noise
403,3220,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16119.605,213.072,550.747,1.0,38.0,,1634117204970318265,213,619,"(213, 619)",noise
404,3226,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16151.616,216.805,545.865,1.0,38.0,,1634117205002329265,215,616,"(215, 616)",noise
405,3234,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16191.659,221.641,569.388,1.0,38.0,,1634117205042372265,219,640,"(219, 640)",noise
406,3238,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16211.655,221.759,577.054,1.0,38.0,,1634117205062368265,219,649,"(219, 649)",noise
407,3246,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16251.659,208.499,576.241,1.0,38.0,,1634117205102372265,203,649,"(203, 649)",noise
408,3254,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16291.666,205.67,579.694,1.0,38.0,,1634117205142379265,201,654,"(201, 654)",noise
409,3259,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16315.625,205.33,581.493,1.0,38.0,,1634117205166338265,199,656,"(199, 656)",noise
410,3266,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16351.637,207.059,582.785,1.0,38.0,,1634117205202350265,200,660,"(200, 660)",noise
411,3274,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16391.685,208.097,582.817,1.0,38.0,,1634117205242398265,200,662,"(200, 662)",noise
412,3278,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16411.604,208.169,581.566,1.0,38.0,,1634117205262317265,197,662,"(197, 662)",noise
413,3285,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16447.638,207.831,582.044,1.0,38.0,,1634117205298351265,194,663,"(194, 663)",noise
414,3291,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16475.673,209.622,583.884,1.0,38.0,,1634117205326386265,192,665,"(192, 665)",noise
415,3300,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16519.66,212.879,585.513,1.0,38.0,,1634117205370373265,191,667,"(191, 667)",noise
416,3307,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16555.64,207.86,592.764,1.0,38.0,,1634117205406353265,183,673,"(183, 673)",noise
417,3312,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16579.614,207.334,596.486,1.0,38.0,,1634117205430327265,181,676,"(181, 676)",noise
418,3317,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16607.679,206.148,596.597,1.0,38.0,,1634117205458392265,178,677,"(178, 677)",noise
419,3325,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16647.758,201.689,597.375,1.0,38.0,,1634117205498471265,172,678,"(172, 678)",noise
420,3333,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16687.639,202.929,597.586,1.0,38.0,,1634117205538352265,168,679,"(168, 679)",noise
421,3340,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16719.636,207.36,596.658,1.0,38.0,,1634117205570349265,168,679,"(168, 679)",noise
422,3347,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16755.631,284.165,649.557,1.0,,,1634117205606344265,239,731,"(239, 731)",l base
423,3353,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16787.663,328.098,777.657,1.0,,,1634117205638376265,285,857,"(285, 857)",l base
424,3360,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16819.677,369.989,902.315,1.0,,,1634117205670390265,328,978,"(328, 978)",l base
425,3367,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16855.685,359.167,935.551,1.0,39.0,,1634117205706398265,317,1013,"(317, 1013)",noise
426,3373,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16887.666,337.126,922.98,1.0,39.0,,1634117205738379265,293,1000,"(293, 1000)",noise
427,3379,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16915.598,328.219,921.041,1.0,39.0,,1634117205766311265,282,998,"(282, 998)",l base
428,3388,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16959.675,332.376,922.995,1.0,39.0,,1634117205810388265,282,1001,"(282, 1001)",noise
429,3392,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,16979.655,328.5,925.425,1.0,39.0,,1634117205830368265,274,1004,"(274, 1004)",noise
