section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189486467265,-2.987805,0.792683,0.182927,-0.058899,-0.997986,0.01239,7.029123837211358,89.5581692082759
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189491407265,-2.987805,0.914634,0.182927,-0.058533,-0.998718,0.01001,7.058678725503597,89.11635370567114
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189496347265,-2.865854,1.036585,0.121951,-0.059814,-0.996887,0.007385,7.089422664629694,88.67522547513522
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189501287265,-2.621951,1.219512,-0.121951,-0.059387,-0.994324,0.006592,7.120913579295802,88.23536649204618
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189506227265,-2.560976,1.280488,-0.121951,-0.055542,-0.995728,0.005676,7.1510055480455605,87.79580773706033
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189511167265,-2.317073,1.463415,0.121951,-0.057312,-0.992737,0.002136,7.182858909843532,87.35762268964038
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189516107265,-2.317073,1.768293,0.304878,-0.054077,-0.988708,0.005432,7.214948529480097,86.91950849764044
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189521047265,-2.195122,2.073171,0.304878,-0.05365,-0.99176,0.00647,7.248269002050563,86.48214467838625
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189525987265,-1.829268,2.134146,0.426829,-0.058899,-1.000244,0.006531,7.283946546084394,86.0468878949186
ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,1634117189530927265,-1.646341,2.378049,0.365854,-0.060547,-1.000244,0.007996,7.321481201717745,85.61277602449906
