index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
244,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184217200972,224.569,609.306,1.0,3.0,,1219.853,65,637
249,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184241130972,230.073,609.243,1.0,3.0,,1243.783,79,646
256,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184277114972,228.831,610.739,1.0,3.0,,1279.767,64,639
262,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184309087972,228.629,607.471,1.0,3.0,,1311.74,24,644
270,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184349149972,233.092,616.793,1.0,,,1351.802,79,652
277,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184381115972,264.711,835.271,1.0,,,1383.768,93,938
285,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184421141972,259.266,874.526,1.0,4.0,,1423.794,198,934
291,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184453161972,240.443,878.618,1.0,4.0,,1455.814,80,979
297,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184481122972,228.132,866.065,1.0,4.0,,1483.775,57,976
305,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184521160972,222.91,875.478,1.0,4.0,,1523.813,133,930
311,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184553143972,220.06,874.159,1.0,4.0,,1555.796,-22,1029
317,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184581174972,220.547,868.484,1.0,4.0,,1583.827,61,974
323,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184613225972,219.487,869.506,1.0,4.0,,1615.878,458,618
331,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184653151972,213.566,865.472,1.0,4.0,,1655.804,138,908
336,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184677133972,213.877,863.081,1.0,4.0,,1679.786,82,938
342,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184709118972,218.954,867.707,1.0,4.0,,1711.771,156,904
350,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184749121972,224.592,865.673,1.0,4.0,,1751.774,168,898
358,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184789153972,224.861,862.161,1.0,4.0,,1791.806,131,922
364,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184817113972,223.545,861.292,1.0,4.0,,1819.766,639,614
371,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184853137972,223.304,859.425,1.0,4.0,,1855.79,588,646
378,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184889129972,226.691,864.221,1.0,4.0,,1891.782,305,740
384,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184917169972,227.633,866.629,1.0,4.0,,1919.822,67,972
392,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184957138972,226.854,866.152,1.0,4.0,,1959.791,41,986
398,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770184989147972,235.955,863.457,1.0,,,1991.8,110,955
403,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185013138972,286.08,782.279,1.0,,,2015.791,143,863
411,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185053212972,320.595,741.273,1.0,5.0,,2055.865,-1371,2158
417,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185085134972,320.365,727.596,1.0,5.0,,2087.787,180,799
424,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185117134972,323.083,724.301,1.0,5.0,,2119.787,421,731
431,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185153150972,323.782,718.806,1.0,5.0,,2155.803,277,721
437,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185185131972,318.563,723.934,1.0,5.0,,2187.784,188,790
443,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185213114972,316.988,718.01,1.0,5.0,,2215.767,115,802
452,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185257173972,321.1,716.893,1.0,5.0,,2259.826,194,781
457,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185285214972,316.977,686.605,1.0,,,2287.867,182,748
464,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185317140972,330.653,653.456,1.0,6.0,,2319.793,216,699
472,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185357133972,330.155,642.602,1.0,6.0,,2359.786,204,689
477,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185385144972,332.057,640.997,1.0,6.0,,2387.797,254,696
484,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185417159972,333.442,639.222,1.0,6.0,,2419.812,207,681
491,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185453148972,281.662,640.82,1.0,,,2455.801,143,688
498,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185489103972,249.074,632.128,1.0,7.0,,2491.756,171,651
504,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185517174972,252.254,620.183,1.0,7.0,,2519.827,120,656
512,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185557112972,246.337,614.303,1.0,7.0,,2559.765,112,649
518,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185589138972,249.042,609.743,1.0,7.0,,2591.791,159,631
523,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185613132972,248.762,610.629,1.0,7.0,,2615.785,134,650
530,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185649124972,252.835,608.904,1.0,7.0,,2651.777,131,651
535,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185673184972,255.267,600.371,1.0,7.0,,2675.837,135,635
543,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185713136972,256.928,599.469,1.0,7.0,,2715.789,124,637
551,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185753157972,257.478,596.746,1.0,7.0,,2755.81,97,631
557,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185785121972,258.587,598.212,1.0,7.0,,2787.774,143,632
563,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185813123972,259.131,595.943,1.0,7.0,,2815.776,130,636
571,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185853186972,259.719,595.662,1.0,7.0,,2855.839,144,630
577,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185885165972,260.616,595.382,1.0,7.0,,2887.818,147,628
584,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185921140972,261.712,596.952,1.0,7.0,,2923.793,208,650
590,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185949136972,261.104,598.133,1.0,7.0,,2951.789,144,632
597,5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770185985133972,261.382,598.719,1.0,7.0,,2987.786,14,619
