index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg],heatmap_ts,ref_center_x,ref_center_y
254,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464121759684276,630.45,562.093,1.0,1.0,,6.939563513514322,0.2970078403842784,1267.918,2132,711
260,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464121787912276,648.153,568.116,1.0,1.0,,8.275172698505774,-0.1557026702518934,1296.146,1916,728
267,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464121823801276,670.5,579.632,1.0,1.0,,9.961797394174775,-1.0191167209168934,1332.035,1945,744
273,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464121855855276,682.563,579.861,1.0,1.0,,10.8719763420255,-1.0348935096081735,1364.089,2148,758
282,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464121899823276,704.049,583.031,1.0,1.0,,12.49366135887581,-1.2693521002110009,1408.057,1985,750
287,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464121923903276,714.697,584.814,1.0,1.0,,13.297472953739565,-1.4008208771238413,1432.137,1999,752
295,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464121964234276,691.809,591.937,1.0,1.0,,11.572346283208365,-1.938244348588739,1472.468,1975,760
302,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464121999762276,687.152,609.494,1.0,1.0,,11.228085785199715,-3.2546939010896856,1507.996,2026,782
309,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122035843276,689.18,602.822,1.0,1.0,,11.377981079607297,-2.754238136773351,1544.077,1980,771
315,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122068462276,681.412,599.262,1.0,1.0,,10.790133508307797,-2.4894566986218094,1576.696,1969,764
320,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122095822276,682.071,602.384,1.0,1.0,,10.841184591418813,-2.7233337662682997,1604.056,1972,767
328,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122135857276,687.353,596.815,1.0,,,11.23767042624192,-2.304702151164234,1644.091,2111,773
333,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122159960276,713.272,595.691,1.0,2.0,,13.193497510283365,-2.21411523849869,1668.194,2004,760
340,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122195791276,717.326,595.752,1.0,2.0,,13.499477878433307,-2.21756023720845,1704.025,2061,762
348,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122235789276,724.011,594.935,1.0,2.0,,14.003704652408173,-2.1547007114000247,1744.023,1899,756
352,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122255699276,715.169,593.248,1.0,2.0,,13.33573016193122,-2.0310579340096337,1763.933,1900,755
358,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122283817276,714.121,600.922,1.0,2.0,,13.259932448851162,-2.604765892391652,1792.051,1904,763
368,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122335673276,777.384,623.412,1.0,,,18.056697228824728,-4.249842312899702,1843.907,1977,786
374,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122363768276,773.111,623.815,1.0,3.0,,17.734020134353507,-4.282436914793036,1872.002,1973,787
381,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122399845276,768.122,619.747,1.0,3.0,,17.352500105917155,-3.983569710514285,1908.079,1975,780
388,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122435804276,784.833,612.575,1.0,3.0,,18.60856912561438,-3.442260069563458,1944.038,1978,777
395,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122471679276,795.839,625.716,1.0,3.0,,19.455220926407225,-4.407988462669032,1979.913,2159,805
400,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122495877276,797.933,627.697,1.0,3.0,,19.616274084355727,-4.552986664459154,2004.111,2162,808
407,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122531677276,805.367,626.4,1.0,3.0,,20.177053567817183,-4.451655820587912,2039.911,2189,808
414,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122563823276,794.018,627.904,1.0,,,19.320330448223476,-4.571118788018262,2072.057,1985,794
420,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122595847276,781.591,557.81,1.0,,,18.34468308787165,0.6159513825906091,2104.081,1932,727
428,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122635887276,770.348,582.47,1.0,4.0,,17.496642395959196,-1.214971144285851,2144.121,2103,753
434,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122663846276,761.716,594.096,1.0,4.0,,16.849471877927403,-2.080960567841656,2172.08,2092,770
441,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122699846276,743.238,608.499,1.0,4.0,,15.462857684456695,-3.1595197672161106,2208.08,2048,787
448,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122735804276,651.277,617.751,1.0,,,8.522599601932468,-3.8850035726904206,2244.038,2031,818
454,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122763800276,530.188,567.503,1.0,,,-0.6268924871680791,-0.1113008884752343,2272.034,1838,744
460,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122795745276,474.909,521.973,1.0,,,-4.804900003563575,3.3206051105104817,2303.979,1672,685
467,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122831853276,459.552,514.86,1.0,5.0,,-5.96773578827853,3.854522804659045,2340.087,1664,671
474,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122863863276,451.166,525.92,1.0,5.0,,-6.597637642678722,3.02032173965953,2372.097,1629,686
481,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122899711276,462.55,504.571,1.0,5.0,2.0,-5.745123744688905,4.630248752079919,2407.945,2895,265
488,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122935857276,459.07,528.468,1.0,,2.0,-5.9998092986596605,2.829410205283976,2444.091,12524,-1864
495,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122971855276,563.714,442.427,1.0,,2.0,1.920728075721792,9.32684554064408,2480.089,1707,594
501,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464122999927276,548.54,425.02,1.0,,2.0,0.7670307359660558,10.642744718786323,2508.161,1532,647
508,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123035787276,549.32,460.496,1.0,,2.0,0.8223955707101489,7.964107863741892,2544.021,1675,610
514,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123063992276,517.428,464.745,1.0,,2.0,-1.5998532201683444,7.642726296054323,2572.226,1621,621
520,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123095743276,483.219,461.879,1.0,,2.0,-4.199197582772587,7.85340631348406,2603.977,1578,622
528,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123135850276,397.925,501.032,1.0,,2.0,-10.636424557502709,4.878406260252026,2644.084,1491,662
534,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123167911276,373.6,513.789,1.0,,2.0,-12.465781034003689,3.913545533905754,2676.145,1459,677
539,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123192299276,355.425,519.893,1.0,,2.0,-13.8348613744035,3.450838478399374,2700.533,1428,688
548,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123235830276,383.494,535.298,1.0,6.0,2.0,-11.705084934890891,2.304923099614512,2744.064,1272,801
553,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123259771276,393.025,527.886,1.0,6.0,2.0,-10.988835904210848,2.862385069139639,2768.005,1133,902
561,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123299873276,408.688,526.22,1.0,6.0,2.0,-9.806489926026163,2.990653594580873,2808.107,1491,670
567,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123331867276,399.698,530.227,1.0,6.0,,-10.483631253004424,2.688112804224664,2840.101,1476,674
573,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123359877276,403.373,528.665,1.0,6.0,,-10.206813940974325,2.8060242271416223,2868.111,1458,684
581,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123399863276,413.666,526.121,1.0,6.0,,-9.430461410460126,2.9990328932730628,2908.097,1429,690
587,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123431840276,432.014,507.397,1.0,6.0,,-8.053382107230235,4.4107256823613,2940.074,1606,580
594,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123467723276,456.254,504.845,1.0,6.0,,-6.221269509591168,4.608406373884445,2975.957,1512,665
600,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123495844276,466.379,492.765,1.0,6.0,,-5.460675053965083,5.520712763716321,3004.078,890,963
607,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123531861276,555.788,510.58,1.0,,,1.3076797352621743,4.18356587696164,3040.095,1642,671
614,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123567852276,696.438,576.958,1.0,,,11.918415749173448,-0.8158173252654922,3076.086,1829,744
620,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123595802276,692.597,590.29,1.0,7.0,,11.631314557898367,-1.814744806268698,3104.036,1832,760
627,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123631853276,715.357,579.077,1.0,7.0,,13.346104090610453,-0.9719134172771946,3140.087,1774,739
633,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123659755276,704.62,592.728,1.0,7.0,,12.53937597908626,-1.994691486985124,3167.989,1880,761
639,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123691882276,712.014,586.975,1.0,7.0,,13.0955584725299,-1.5628412540154235,3200.116,1858,752
647,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123731920276,670.646,564.721,1.0,,,9.972204519330615,0.0999189012307157,3240.154,1725,727
654,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123767867276,464.626,515.378,1.0,,,-5.583974912713979,3.8163590868726742,3276.101,1543,672
660,993826d8-6c77-4372-8dfa-956c482f75f2,3edae810-290a-42dd-99dd-638f182c0ca1,1688464123795854276,466.281,505.776,1.0,8.0,,-5.462364171956982,4.540174661228449,3304.088,1481,683
