index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg],heatmap_ts,ref_center_x,ref_center_y
349,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543688717581666,121.48,341.608,1.0,,,-32.53069112120249,16.160856374453203,1748.018,503,612
356,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543688754380666,167.188,394.977,1.0,,,-28.561310839410968,12.435223160474203,1784.817,-1842,1389
361,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543688777599666,184.88,401.404,1.0,,,-27.156502053703896,12.008513397040907,1808.036,578,654
368,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543688813609666,385.775,405.476,1.0,,,-11.705305147283353,12.039592208552309,1844.046,835,713
375,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543688849573666,582.509,417.608,1.0,,,3.365539439322271,11.196432380338978,1880.01,1138,669
383,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543688889634666,541.33,413.823,1.0,,,0.2167206820383051,11.488600290786342,1920.071,1079,656
390,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543688925570666,604.013,428.558,1.0,,,5.000589862838972,10.36293501395941,1956.007,1193,694
398,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543688965744666,488.984,419.551,1.0,,,-3.785217130769421,11.048513956683951,1996.181,1090,690
405,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543688997585666,423.095,402.145,1.0,,,-8.850679190920959,12.324190170618172,2028.022,994,596
410,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689025571666,447.242,406.474,1.0,,,-6.992938579527621,12.015467866896136,2056.008,962,564
417,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689057604666,400.888,414.98,1.0,,,-10.528214603219691,11.340550552164949,2088.041,988,630
424,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689093578666,373.56,415.846,1.0,,,-12.617078706764772,11.249411460108314,2124.015,703,795
430,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689125588666,441.03,392.065,1.0,,,-7.490619281940813,13.0968637329423,2156.025,1065,702
438,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689165569666,668.432,396.768,1.0,,,9.97437596841277,12.714898770706364,2196.006,1433,711
444,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689193605666,705.917,412.266,1.0,,,12.813004774636129,11.513676789413712,2224.042,2268,903
450,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689225590666,727.687,446.757,1.0,3.0,,14.39804107380127,8.91128950958206,2256.027,3052,-615
458,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689265573666,719.84,447.015,1.0,3.0,,13.800350275429553,8.899162811492117,2296.01,3012,-618
464,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689293583666,733.075,441.759,1.0,3.0,,14.818800174458367,9.279357914157837,2324.02,1333,744
470,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689325597666,697.752,419.889,1.0,,,12.17156764055606,10.950963062326338,2356.034,1262,713
477,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689361554666,696.206,380.877,1.0,4.0,,12.147177264504382,13.87783795531817,2391.991,1262,669
484,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689393598666,699.352,377.81,1.0,4.0,,12.398000063535063,14.103900725388383,2424.035,1309,672
498,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689465576666,691.112,413.25,1.0,4.0,,11.677924902763026,11.45527247742485,2496.013,1262,708
504,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689493589666,725.607,410.309,1.0,4.0,,14.32496418886636,11.637458790634687,2524.026,1196,682
518,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689565589666,698.084,416.208,1.0,4.0,,12.20488727727936,11.2265338813326,2596.026,1300,671
524,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689593591666,714.671,405.615,1.0,4.0,,13.499706329766443,12.00174993741778,2624.028,1377,764
530,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689625621666,680.962,399.541,1.0,,,10.92994724137736,12.494292435505884,2656.058,1245,689
537,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689661779666,705.271,398.142,1.0,,,12.798321191479335,12.572525906765357,2692.216,1438,717
544,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689693626666,706.132,396.444,1.0,,,12.8687570698848,12.698713458744493,2724.063,1478,721
550,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689725602666,709.189,424.256,1.0,,,13.035827664766058,10.612354800235911,2756.039,994,645
556,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689753628666,713.892,425.96,1.0,,,13.39108141188573,10.479937197549887,2784.065,-4329,-833
563,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689789589666,701.933,431.257,1.0,,,12.467356914662393,10.095008771073704,2820.026,1510,795
577,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689861566666,679.351,389.516,1.0,,,10.8286806319612,13.24881941800066,2892.003,1281,681
583,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689889590666,653.508,397.664,1.0,,,8.82731879067282,12.660710830777964,2920.027,1226,683
588,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689913605666,638.864,434.388,1.0,,,7.653064112739695,9.90695274089476,2944.042,1412,809
603,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543689989588666,647.561,399.284,1.0,5.0,,8.368193823659244,12.543628912073991,3020.025,1356,706
609,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690021650666,610.559,408.219,1.0,5.0,,5.519823179290183,11.893958055867932,3052.087,1306,732
617,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690061593666,640.93,382.171,1.0,,,7.887804863472467,13.837467979380456,3092.03,1325,677
623,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690089586666,683.504,390.09,1.0,,,11.146597666432385,13.201235769688513,3120.023,1286,685
629,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690121626666,621.585,402.006,1.0,6.0,,6.37186229566633,12.356389572683453,3152.063,1299,723
636,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690157757666,612.472,411.313,1.0,6.0,,5.663039166250161,11.659637593855717,3188.194,1166,713
644,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690197659666,637.714,413.607,1.0,6.0,,7.591996299798502,11.472324687644845,3228.096,1198,718
649,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690221591666,618.055,401.062,1.0,6.0,,6.10233474948539,12.429619759931938,3252.028,1238,728
656,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690257600666,657.219,388.986,1.0,,,9.128430238305532,13.310412481286356,3288.037,1249,689
663,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690289620666,660.887,391.725,1.0,,,9.405004708362494,13.101058105566144,3320.057,1324,703
669,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690321588666,650.144,390.947,1.0,,,8.581003797413565,13.169006562751411,3352.025,1329,723
676,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690357572666,674.171,395.525,1.0,7.0,,10.41744116478521,12.802717807626951,3388.009,1178,684
683,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690389610666,675.712,386.28,1.0,7.0,,10.556298427213807,13.495736036250063,3420.047,1094,665
688,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690417613666,658.75,394.308,1.0,7.0,,9.235876495452152,12.908679478610203,3448.05,1208,699
696,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690457730666,597.914,416.823,1.0,,,4.544147281846172,11.250516509872996,3488.167,1121,733
702,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690485608666,622.777,400.16,1.0,8.0,,6.465605243425743,12.494807724355995,3516.045,1257,739
716,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690557637666,675.894,399.78,1.0,8.0,,10.540674838197107,12.48142426209163,3588.074,1301,728
723,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690589582666,645.049,399.529,1.0,,,8.175050948252132,12.527139272421577,3620.019,1250,732
730,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690625606666,655.85,388.103,1.0,,,9.024932330080748,13.378067186684346,3656.043,1205,697
737,bb266a72-0647-450b-ae1f-0b4e9b5aea03,6c544cfc-da03-49c3-9b3f-ce88a1642b0b,1688543690661520666,689.914,388.223,1.0,,,11.64390226804922,13.334251767479078,3691.957,544,600
