index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
243,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425153061373,428.165,324.035,1.0,5.0,,1216.032,188,382
250,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425189023373,429.285,322.248,1.0,5.0,,1251.994,269,412
257,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425221037373,421.061,318.493,1.0,5.0,,1284.008,257,406
265,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425261071373,409.351,317.309,1.0,5.0,,1324.042,246,412
272,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425297070373,412.204,321.597,1.0,5.0,,1360.041,248,423
277,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425321173373,412.278,320.149,1.0,5.0,,1384.144,223,402
285,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425361082373,422.912,314.847,1.0,5.0,,1424.053,259,406
291,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425393065373,416.527,309.452,1.0,5.0,,1456.036,237,379
298,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425429058373,427.102,307.658,1.0,5.0,,1492.029,264,385
306,8272bb7b-2544-4d01-a22b-0a624d858b79,58b33a78-ffad-4f4a-b0b0-a9920b49961f,1649767425469084373,431.767,304.454,1.0,5.0,,1532.055,264,370
