index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg],heatmap_ts,ref_center_x,ref_center_y
261,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793695725603,303.409,544.968,1.0,,,-17.748749509504396,1.5697249045689308,1300.163,541,827
266,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793719696603,322.385,547.553,1.0,5.0,,-16.314289092379152,1.3801939089710689,1324.134,1103,601
272,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793751775603,313.626,542.116,1.0,5.0,,-16.97830652310043,1.7833884216856528,1356.213,557,816
278,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793779530603,317.054,535.419,1.0,5.0,,-16.7232054773554,2.282189597076945,1383.968,562,808
287,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793827563603,304.923,513.331,1.0,,,-17.65966717988435,3.919920404499344,1432.001,547,784
292,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793851629603,263.132,458.772,1.0,,,-20.93221117812568,7.928405392800952,1456.067,489,730
299,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793887522603,260.446,456.714,1.0,,,-21.142346514152347,8.07724924683017,1491.96,478,710
306,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793919582603,186.599,466.828,1.0,,,-26.744343495463514,7.242274794764349,1524.02,375,736
314,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793959576603,130.683,486.685,1.0,,,-30.96147740426445,5.734529000748951,1564.014,288,756
318,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551793983654603,103.503,423.443,1.0,,,-33.331091121567674,10.232012155361296,1588.092,259,673
328,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794031594603,115.915,431.53,1.0,6.0,,-32.32439394705065,9.678633016822449,1636.032,249,652
334,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794063613603,102.981,433.726,1.0,6.0,,-33.31448820182256,9.494382871229124,1668.051,227,653
341,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794095697603,103.131,440.558,1.0,6.0,,-33.267399105467995,9.00534554745327,1700.135,261,702
348,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794131612603,110.672,435.485,1.0,6.0,,-32.70959203336701,9.38398693439918,1736.05,174,681
354,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794163618603,120.752,438.743,1.0,6.0,,-31.913759286618237,9.169883346873924,1768.056,-167,638
361,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794195652603,122.129,426.223,1.0,6.0,,-31.87177530662071,10.073134551108982,1800.09,-89,617
367,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794227666603,124.685,432.561,1.0,6.0,,-31.64083473150387,9.622402069311695,1832.104,290,693
374,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794263580603,129.442,432.479,1.0,6.0,,-31.27365722577083,9.637837243506862,1868.018,298,693
378,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794283629603,118.53,433.449,1.0,6.0,,-32.11215702392064,9.546074355849466,1888.067,184,678
386,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794323679603,107.993,435.488,1.0,6.0,,-32.91695337415936,9.378364442602804,1928.117,167,681
394,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794363586603,104.917,431.405,1.0,6.0,,-33.17694428343106,9.664642038870456,1968.024,247,672
398,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794383568603,107.859,431.41,1.0,6.0,,-32.94890854378113,9.670487476130653,1988.006,264,685
406,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794423630603,108.679,440.901,1.0,6.0,,-32.83635806166512,8.991598855943531,2028.068,-453,638
413,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794455760603,112.957,428.569,1.0,6.0,,-32.569231026244736,9.88508603531934,2060.198,232,662
420,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794492279603,113.574,425.346,1.0,6.0,,-32.53914298395034,10.117810449238627,2096.717,294,671
428,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794531577603,113.008,425.018,1.0,6.0,,-32.584811809401955,10.140089250367604,2136.015,274,682
434,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794563574603,112.737,429.435,1.0,6.0,,-32.58160151972895,9.822438222279498,2168.012,270,681
441,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794595605603,119.135,433.94,1.0,6.0,,-32.06280796488912,9.51201912661199,2200.043,278,687
448,b7b60f3d-1998-4a0e-9673-f50343338d8d,535f2b1c-3a1a-4bb5-8e2e-0e645a941a0d,1688551794631622603,93.972,414.537,1.0,6.0,,-34.1258531226311,10.84703902367364,2236.06,209,614
