index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg],heatmap_ts,ref_center_x,ref_center_y
354,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061349545944,534.016,342.807,1.0,,1.0,-0.3488918089925001,16.854812329132336,1772.102,575,387
360,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061381452944,529.5,317.415,1.0,,1.0,-0.7054955636796989,18.77533218478168,1804.009,1029,517
367,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061413486944,540.497,316.437,1.0,,,0.1561229837522797,18.849656033058366,1836.043,406,243
375,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061453512944,535.515,363.956,1.0,,,-0.2309474287126039,15.256081716705294,1876.069,477,365
380,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061481481944,604.53,369.292,1.0,7.0,,5.100054165964687,14.833896699746894,1904.038,2370,948
387,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061513481944,610.277,367.369,1.0,7.0,,5.546496193195324,14.975557595752916,1936.038,748,486
395,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061553587944,611.28,366.215,1.0,7.0,,5.6255037967102695,15.062027261317354,1976.144,562,345
402,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061589564944,588.519,371.789,1.0,7.0,,3.861213208278676,14.65334017312644,2012.121,795,530
409,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061625502944,585.933,375.693,1.0,7.0,,3.658298189928084,14.359581477447383,2048.059,588,404
415,3b53c5a0-9e7e-4dfe-867e-43f288937929,ddc829ea-1c44-414e-87ee-b0508517f886,1688544061653482944,570.428,368.913,1.0,7.0,,2.466357330301363,14.87688827703569,2076.039,677,455
