index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
0,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768933713745901,531.597,531.956,1.0,1.0,,0.0,1,25
9,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768933761891901,529.881,542.518,1.0,1.0,,48.146,1,25
19,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768933809902901,521.719,550.383,1.0,1.0,,96.157,1,25
29,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768933861935901,523.367,550.069,1.0,1.0,,148.19,1,25
39,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768933909999901,522.291,553.842,1.0,1.0,,196.254,1,25
49,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768933961946901,589.935,561.611,1.0,,,248.201,1,25
59,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934009808901,622.849,462.461,1.0,2.0,,296.063,1,25
69,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934061977901,626.113,461.111,1.0,2.0,,348.232,1,25
79,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934110393901,622.434,456.448,1.0,2.0,,396.648,1,25
89,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934161993901,638.766,451.331,1.0,2.0,,448.248,1,25
99,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934209913901,640.032,462.325,1.0,2.0,,496.168,1,25
109,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934261955901,638.324,462.739,1.0,2.0,,548.21,1,25
119,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934309738901,643.668,459.805,1.0,2.0,,595.993,1,25
129,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934362088901,644.747,451.761,1.0,2.0,,648.343,1,25
139,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934410007901,646.241,454.278,1.0,2.0,,696.262,1,25
149,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934461831901,644.554,453.811,1.0,2.0,,748.086,1,25
159,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934510528901,603.043,452.309,1.0,,,796.783,1,25
169,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934562711901,537.233,445.573,1.0,3.0,,848.966,1,25
179,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934610478901,534.068,446.316,1.0,3.0,,896.733,1,25
189,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934662643901,530.356,448.175,1.0,3.0,,948.898,1,25
199,71183d43-5916-40bc-bdc6-7d8168270adb,c21c8067-22d8-4779-88e7-91db49fea600,1649768934710918901,532.834,450.602,1.0,3.0,,997.173,1,25
