index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg],heatmap_ts,ref_center_x,ref_center_y
348,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543886757781190,593.315,290.885,1.0,6.0,,4.331661730351485,20.76592835211744,1736.047,1810,413
354,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543886785747190,596.936,292.351,1.0,6.0,,4.61545410047649,20.652464459087405,1764.013,2411,152
361,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543886821797190,603.036,294.706,1.0,6.0,,5.093148282075322,20.46980233117741,1800.063,1819,421
368,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543886857774190,599.128,300.028,1.0,6.0,,4.776139013774774,20.070075854927826,1836.04,2198,316
376,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543886897802190,598.23,303.992,1.0,6.0,,4.699266056814756,19.770935643765856,1876.068,2197,328
381,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543886921758190,613.996,316.44,1.0,6.0,,5.916082795350411,18.81802199747649,1900.024,2259,292
389,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543886961766190,613.17,317.457,1.0,6.0,,5.8494733225172215,18.741867347968835,1940.032,2237,345
395,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543886993759190,604.941,315.697,1.0,6.0,,5.207731200429998,18.881177282900843,1972.025,2883,172
402,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543887025781190,573.939,350.32,1.0,,,2.750303973345209,16.28076828827839,2004.047,1736,437
409,f913c0a2-ca3d-4bcc-9949-8cb54cd802c2,8abab645-5363-4fbd-872e-3933d05bad7a,1688543887061781190,485.709,350.543,1.0,7.0,,-4.097255816679942,16.257254914226934,2040.047,1907,412
