,index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y,ref_coordinates,tag
369,2931,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088662853336,699.821,497.889,1.0,,,14688.077,674,528,"(674, 528)",m chest
370,2939,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088703219336,699.218,484.393,1.0,,,14728.443,673,514,"(673, 514)",m chest
371,2947,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088742795336,693.857,494.2,1.0,,,14768.019,668,524,"(668, 524)",m chest
372,2953,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088770859336,694.666,501.021,1.0,,,14796.083,670,530,"(670, 530)",m chest
373,2959,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088802768336,696.617,501.328,1.0,,,14827.992,672,530,"(672, 530)",m chest
374,2967,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088842802336,698.394,499.319,1.0,,,14868.026,673,528,"(673, 528)",m chest
375,2973,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088870838336,699.235,504.535,1.0,,,14896.062,674,534,"(674, 534)",m chest
376,2979,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088902762336,699.432,503.026,1.0,,,14927.986,674,531,"(674, 531)",m chest
377,2987,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088942799336,702.099,500.417,1.0,,,14968.023,677,528,"(677, 528)",m chest
378,2993,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871088970811336,670.199,521.268,1.0,,,14996.035,646,549,"(646, 549)",m chest
379,3000,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089006773336,664.643,524.266,1.0,,,15031.997,641,552,"(641, 552)",m chest
380,3008,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089046774336,665.505,520.32,1.0,,,15071.998,642,548,"(642, 548)",m chest
381,3012,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089066852336,667.33,520.492,1.0,,,15092.076,643,547,"(643, 547)",m chest
382,3019,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089102791336,641.618,522.201,1.0,,,15128.015,618,549,"(618, 549)",m chest
383,3026,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089134809336,476.141,569.27,1.0,,,15160.033,454,593,"(454, 593)",f chest
384,3031,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089162772336,478.549,556.731,1.0,,,15187.996,457,580,"(457, 580)",f chest
385,3038,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089194788336,479.567,557.9,1.0,,,15220.012,457,581,"(457, 581)",f chest
386,3045,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089230824336,475.571,563.108,1.0,,,15256.048,453,586,"(453, 586)",f chest
387,3051,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089262789336,484.787,565.953,1.0,,,15288.013,462,589,"(462, 589)",f chest
388,3059,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089302808336,475.351,566.264,1.0,,,15328.032,452,588,"(452, 588)",f chest
389,3067,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089342747336,453.083,565.017,1.0,,,15367.971,430,586,"(430, 586)",bg
390,3072,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089366769336,451.334,562.829,1.0,,,15391.993,428,584,"(428, 584)",bg
391,3079,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089402757336,452.961,562.88,1.0,,,15427.981,430,583,"(430, 583)",bg
392,3086,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089438733336,456.036,568.014,1.0,,,15463.957,432,588,"(432, 588)",bg
393,3093,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089470819336,447.721,572.42,1.0,,,15496.043,424,592,"(424, 592)",bg
394,3100,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089506831336,440.358,578.646,1.0,,,15532.055,416,599,"(416, 599)",bg
395,3106,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089538836336,442.414,580.802,1.0,,,15564.06,418,600,"(418, 600)",bg
396,3113,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089570787336,445.171,576.102,1.0,,,15596.011,421,595,"(421, 595)",bg
397,3119,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089602834336,446.935,575.296,1.0,,,15628.058,423,594,"(423, 594)",bg
398,3127,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089642959336,607.871,666.861,1.0,,,15668.183,583,687,"(583, 687)",noise
399,3133,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089671017336,615.604,691.586,1.0,,,15696.241,591,711,"(591, 711)",noise
400,3139,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089702775336,629.52,693.239,1.0,,,15727.999,605,712,"(605, 712)",noise
401,3145,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089730758336,627.822,698.093,1.0,,,15755.982,604,716,"(604, 716)",noise
402,3151,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089762839336,640.924,705.048,1.0,,,15788.063,616,723,"(616, 723)",noise
403,3157,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089790813336,637.73,713.113,1.0,,,15816.037,613,731,"(613, 731)",noise
404,3165,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089830790336,638.618,709.614,1.0,,,15856.014,614,728,"(614, 728)",noise
405,3171,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089862998336,638.371,708.068,1.0,,,15888.222,613,726,"(613, 726)",noise
406,3179,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089902858336,642.618,691.421,1.0,,,15928.082,620,708,"(620, 708)",noise
407,3186,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089938760336,632.062,708.548,1.0,,,15963.984,607,727,"(607, 727)",noise
408,3193,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871089971172336,629.583,708.504,1.0,,,15996.396,606,727,"(606, 727)",noise
409,3199,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090002748336,626.706,703.929,1.0,,,16027.972,603,723,"(603, 723)",noise
410,3206,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090038740336,626.677,701.183,1.0,,,16063.964,603,720,"(603, 720)",noise
411,3213,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090070815336,624.712,706.882,1.0,,,16096.039,601,726,"(601, 726)",noise
412,3219,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090102996336,623.036,711.006,1.0,,,16128.22,599,730,"(599, 730)",noise
413,3226,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090138756336,623.051,707.751,1.0,,,16163.98,598,727,"(598, 727)",noise
414,3233,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090170738336,626.208,693.128,1.0,,,16195.962,603,711,"(603, 711)",noise
415,3238,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090198784336,618.321,688.921,1.0,,,16224.008,595,707,"(595, 707)",noise
416,3247,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090242902336,620.454,682.226,1.0,,,16268.126,597,700,"(597, 700)",f l hand
417,3252,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090266769336,616.925,682.858,1.0,,,16291.993,594,701,"(594, 701)",f l hand
418,3259,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090302996336,630.719,673.777,1.0,,,16328.22,608,692,"(608, 692)",f l hand
419,3265,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090335034336,576.67,628.674,1.0,,,16360.258,554,647,"(554, 647)",noise
420,3271,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090362749336,772.034,567.885,1.0,,,16387.973,748,588,"(748, 588)",m chest
421,3277,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090394796336,688.556,589.547,1.0,,,16420.02,667,609,"(667, 609)",noise
422,3284,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090426757336,604.23,681.43,1.0,,,16451.981,581,699,"(581, 699)",noise
423,3291,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090462785336,599.728,681.568,1.0,,,16488.009,577,701,"(577, 701)",noise
424,3299,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090502759336,625.906,674.698,1.0,,,16527.983,603,694,"(603, 694)",f l hand
425,3307,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090542745336,623.799,687.55,1.0,,,16567.969,602,707,"(602, 707)",noise
426,3313,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090574812336,622.085,691.443,1.0,,,16600.036,600,710,"(600, 710)",noise
427,3319,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090602792336,615.664,694.168,1.0,,,16628.016,594,713,"(594, 713)",noise
428,3324,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090626767336,618.137,698.757,1.0,,,16651.991,596,718,"(596, 718)",noise
429,3333,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090674778336,613.537,701.311,1.0,,,16700.002,591,721,"(591, 721)",noise
430,3340,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090706800336,613.429,701.478,1.0,,,16732.024,590,721,"(590, 721)",noise
431,3345,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090734790336,613.174,706.842,1.0,,,16760.014,590,727,"(590, 727)",noise
432,3353,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090774894336,618.898,708.054,1.0,,,16800.118,596,728,"(596, 728)",noise
433,3357,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090794778336,629.171,707.427,1.0,,,16820.002,605,728,"(605, 728)",noise
434,3365,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090834759336,632.76,707.457,1.0,,,16859.983,610,728,"(610, 728)",noise
435,3373,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090874781336,631.911,711.077,1.0,,,16900.005,609,732,"(609, 732)",noise
436,3379,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090902754336,631.509,715.941,1.0,,,16927.978,609,736,"(609, 736)",noise
437,3384,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090926733336,617.47,718.604,1.0,,,16951.957,594,739,"(594, 739)",noise
438,3391,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090962759336,600.036,719.113,1.0,,,16987.983,577,739,"(577, 739)",noise
439,3397,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871090994959336,597.293,713.521,1.0,,,17020.183,574,734,"(574, 734)",noise
440,3404,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091030779336,601.159,711.583,1.0,,,17056.003,578,732,"(578, 732)",noise
441,3411,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091062729336,605.972,711.343,1.0,,,17087.953,583,731,"(583, 731)",noise
442,3419,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091102761336,610.79,708.585,1.0,,,17127.985,588,729,"(588, 729)",noise
443,3426,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091138747336,612.998,704.736,1.0,,,17163.971,590,724,"(590, 724)",noise
444,3433,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091174779336,615.112,698.638,1.0,,,17200.003,592,718,"(592, 718)",noise
445,3439,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091203030336,613.811,698.122,1.0,,,17228.254,591,717,"(591, 717)",noise
446,3445,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091234794336,615.584,707.079,1.0,,,17260.018,593,726,"(593, 726)",noise
447,3452,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091270750336,616.49,711.469,1.0,,,17295.974,593,730,"(593, 730)",noise
448,3459,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091302756336,611.022,720.802,1.0,,,17327.98,587,740,"(587, 740)",noise
449,3466,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091338766336,603.082,718.598,1.0,,,17363.99,580,737,"(580, 737)",noise
450,3473,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091374805336,602.511,718.035,1.0,,,17400.029,580,736,"(580, 736)",noise
451,3478,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091398742336,602.959,714.69,1.0,,,17423.966,579,733,"(579, 733)",noise
452,3486,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091438826336,598.529,716.107,1.0,,,17464.05,575,734,"(575, 734)",noise
453,3493,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091474776336,593.731,714.24,1.0,,,17500.0,570,732,"(570, 732)",noise
454,3498,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091498913336,595.376,702.457,1.0,,,17524.137,571,720,"(571, 720)",noise
455,3504,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091530733336,593.746,704.847,1.0,,,17555.957,569,723,"(569, 723)",noise
456,3511,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091562749336,596.749,705.048,1.0,,,17587.973,572,722,"(572, 722)",noise
457,3517,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091594780336,595.673,691.667,1.0,,,17620.004,571,709,"(571, 709)",noise
458,3524,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091630973336,602.44,687.918,1.0,,,17656.197,578,704,"(578, 704)",noise
459,3532,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091670756336,600.023,686.488,1.0,,,17695.98,576,702,"(576, 702)",noise
460,3539,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091702777336,598.009,690.29,1.0,,,17728.001,574,706,"(574, 706)",noise
461,3545,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091734800336,594.34,688.08,1.0,,,17760.024,570,703,"(570, 703)",noise
462,3553,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091774821336,585.117,690.321,1.0,,,17800.045,561,705,"(561, 705)",noise
463,3559,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091806805336,585.891,666.141,1.0,,,17832.029,562,682,"(562, 682)",noise
464,3564,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091830795336,532.661,647.527,1.0,,,17856.019,509,663,"(509, 663)",noise
465,3573,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091874898336,703.082,535.328,1.0,,,17900.122,680,552,"(680, 552)",m chest
466,3579,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091906803336,669.862,587.416,1.0,,,17932.027,647,604,"(647, 604)",f r hand
467,3585,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091934772336,599.871,676.786,1.0,,,17959.996,577,694,"(577, 694)",noise
468,3592,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871091970884336,565.935,674.6,1.0,,,17996.108,543,692,"(543, 692)",noise
469,3599,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092006866336,571.174,663.647,1.0,,,18032.09,548,681,"(548, 681)",noise
470,3605,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092034784336,581.041,659.413,1.0,,,18060.008,558,677,"(558, 677)",noise
471,3611,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092066867336,583.547,670.602,1.0,,,18092.091,562,689,"(562, 689)",noise
472,3617,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092094798336,585.743,670.049,1.0,,,18120.022,564,687,"(564, 687)",noise
473,3623,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092126780336,584.785,679.794,1.0,,,18152.004,563,697,"(563, 697)",noise
474,3631,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092166803336,576.1,690.654,1.0,,,18192.027,554,707,"(554, 707)",noise
475,3638,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092198859336,576.457,683.065,1.0,,,18224.083,555,700,"(555, 700)",noise
476,3644,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092230791336,580.899,682.332,1.0,,,18256.015,560,699,"(560, 699)",noise
477,3652,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092270845336,591.517,678.781,1.0,,,18296.069,571,696,"(571, 696)",noise
478,3658,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092298800336,595.543,676.271,1.0,,,18324.024,575,692,"(575, 692)",noise
479,3665,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092334845336,593.312,678.504,1.0,,,18360.069,572,695,"(572, 695)",noise
480,3673,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092374782336,586.84,684.075,1.0,,,18400.006,566,700,"(566, 700)",noise
481,3678,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092398789336,588.696,683.47,1.0,,,18424.013,568,699,"(568, 699)",noise
482,3686,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092438820336,593.726,683.325,1.0,,,18464.044,573,699,"(573, 699)",noise
483,3692,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092471204336,594.73,681.26,1.0,,,18496.428,574,697,"(574, 697)",noise
484,3698,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092502769336,592.136,687.833,1.0,,,18527.993,571,704,"(571, 704)",noise
485,3705,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092534826336,595.565,720.609,1.0,,,18560.05,574,737,"(574, 737)",noise
486,3712,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092570813336,611.035,733.647,1.0,,,18596.037,589,750,"(589, 750)",noise
487,3717,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092594804336,611.21,728.335,1.0,,,18620.028,589,744,"(589, 744)",noise
488,3725,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092634811336,612.352,722.421,1.0,,,18660.035,590,738,"(590, 738)",noise
489,3731,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092666779336,612.917,726.379,1.0,,,18692.003,591,742,"(591, 742)",noise
490,3737,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092694803336,613.493,723.06,1.0,,,18720.027,591,739,"(591, 739)",noise
491,3743,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092726809336,624.929,719.937,1.0,,,18752.033,604,735,"(604, 735)",noise
492,3750,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092762867336,619.248,723.658,1.0,,,18788.091,598,739,"(598, 739)",noise
493,3757,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092794793336,612.18,725.187,1.0,,,18820.017,591,740,"(591, 740)",noise
494,3765,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092835194336,615.812,723.506,1.0,,,18860.418,596,739,"(596, 739)",noise
495,3772,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092870772336,614.194,721.351,1.0,,,18895.996,594,736,"(594, 736)",noise
496,3778,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092902921336,618.216,722.576,1.0,,,18928.145,598,738,"(598, 738)",noise
497,3785,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092934815336,615.758,720.712,1.0,,,18960.039,596,736,"(596, 736)",noise
498,3792,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871092970794336,619.501,718.557,1.0,,,18996.018,600,734,"(600, 734)",noise
499,3798,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871093002773336,619.822,714.792,1.0,,,19027.997,600,730,"(600, 730)",noise
