index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg],heatmap_ts,ref_center_x,ref_center_y
244,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745487203809,414.756,452.21,1.0,,,-9.411714700315148,8.553368724962096,1219.958,1512,722
251,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745523176809,390.008,424.317,1.0,,,-11.342076068434148,10.630025520849731,1255.931,1520,685
258,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745555239809,425.096,422.047,1.0,,,-8.665323104861947,10.828252761860115,1287.994,1564,677
266,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745595988809,351.589,341.294,1.0,,,-14.543134457073938,16.802135000853003,1328.743,1363,776
272,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745627244809,341.824,349.902,1.0,2.0,,-15.267391244765584,16.140891498576615,1359.999,1332,856
278,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745655278809,359.004,341.742,1.0,2.0,,-13.96432315792238,16.781439479399666,1388.033,1394,711
285,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745691214809,362.064,330.732,1.0,2.0,,-13.769272128746987,17.611865973179512,1423.969,1391,717
291,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745723209809,371.57,355.49,1.0,2.0,,-12.938896329881697,15.770945053191223,1455.964,1475,612
299,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745763217809,335.392,325.082,1.0,3.0,,-15.87803083419489,17.984156592005938,1495.972,1428,583
304,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745787196809,342.282,319.124,1.0,3.0,,-15.367027823052425,18.44388123944529,1519.951,1441,564
312,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745827364809,344.626,305.469,1.0,3.0,,-15.249553146746091,19.470979669852515,1560.119,1446,547
316,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745847217809,343.995,313.048,1.0,3.0,,-15.26180206693708,18.90221550235743,1579.972,1448,556
322,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745879195809,350.933,312.053,1.0,3.0,,-14.721892104688887,18.9908049755893,1611.95,1474,542
329,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745911207809,339.515,314.736,1.0,3.0,,-15.605164306394457,18.76654477169373,1643.962,1468,548
337,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745951238809,346.231,317.588,1.0,3.0,,-15.064764812214076,18.566874212335357,1683.993,1502,536
345,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463745991228809,346.731,317.02,1.0,3.0,,-15.02827975411128,18.61036388160525,1723.983,1507,541
354,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463746039210809,448.316,364.854,1.0,,,-6.973782997974351,15.153202739939063,1771.965,1651,603
357,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463746051218809,459.511,477.675,1.0,,,-5.98938061666505,6.656123841924026,1783.973,1654,742
365,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463746091201809,464.638,499.784,1.0,,,-5.58919784740035,4.991397413919877,1823.956,1671,773
371,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463746123180809,472.086,485.83,1.0,,,-5.031672369656203,6.044730187366521,1855.935,1651,741
378,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463746159213809,452.067,519.855,1.0,,,-6.531604870180316,3.477163857996536,1891.968,2485,920
385,e3132426-63ef-4be1-ba10-5d2b7810a608,9fe755c8-4054-45fa-b056-119b797bac6b,1688463746191228809,442.576,564.423,1.0,,,-7.23911205524548,0.121688825116938,1923.983,1815,904
