index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg],heatmap_ts,ref_center_x,ref_center_y
253,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521051672348,648.554,495.327,1.0,3.0,,8.330835710424708,5.3171644729327125,1264.045,1268,766
260,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521087634348,648.287,498.947,1.0,3.0,,8.308162786326296,5.045034262206873,1300.007,1587,693
266,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521119612348,649.32,506.064,1.0,3.0,,8.381844351535019,4.509501604938954,1331.985,970,730
273,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521151687348,626.187,509.08,1.0,,,6.6310949590542245,4.288053875406531,1364.06,1578,706
282,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521199636348,702.871,532.973,1.0,,,12.412251591349246,2.477040394689342,1412.009,1670,736
286,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521219704348,732.288,529.391,1.0,,,14.635491826387634,2.737936201480126,1432.077,1685,719
293,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521251656348,721.188,504.871,1.0,4.0,,13.8172371710515,4.573195989949663,1464.029,1560,720
301,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521295626348,706.285,498.488,1.0,,,12.696471491388982,5.057371417858643,1507.999,1726,696
309,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521335628348,710.812,475.372,1.0,,,13.067317355892357,6.784931095450092,1548.001,563,901
314,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521359618348,718.007,456.773,1.0,,,13.642895245365304,8.171043720092023,1571.991,2106,553
322,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521399584348,632.388,444.613,1.0,,,7.148373143367324,9.140419578445414,1611.957,2065,439
328,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521427668348,633.941,415.081,1.0,5.0,,7.301344189897588,11.363732849419293,1640.041,1575,624
334,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521459627348,655.165,408.897,1.0,5.0,,8.934870501554007,11.814282053447746,1672.0,824,1044
340,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521487738348,651.675,405.451,1.0,,,8.673314757489893,12.076269226647833,1700.111,668,1143
348,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521527662348,626.144,404.678,1.0,,,6.717960609624182,12.152259332315404,1740.035,-2406,3151
352,cee07c6c-16ba-499d-8961-236e3456e0e0,385c73f5-346c-43fc-8cd3-f277ec40bbac,1688463521547676348,628.957,417.765,1.0,,,6.916829793804499,11.164484143724572,1760.049,882,1012
