index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg],heatmap_ts,ref_center_x,ref_center_y
379,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012185455516,466.798,538.416,1.0,7.0,,-5.413860753040216,2.0807120673450155,1900.039,1814,719
383,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012205604516,459.897,532.995,1.0,7.0,,-5.936177978958698,2.488511863189946,1920.188,1686,713
389,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012233590516,456.727,529.69,1.0,7.0,,-6.176395634964389,2.737153418929556,1948.174,3533,556
397,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012273659516,475.355,532.411,1.0,,,-4.768806264130202,2.5338819502406817,1988.243,1824,717
403,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012305555516,503.528,527.727,1.0,8.0,,-2.641501273354573,2.888972722273554,2020.139,1889,715
410,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012337661516,494.297,526.27,1.0,8.0,,-3.339054685548787,2.9983419855879023,2052.245,1862,714
416,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012369574516,520.417,521.834,1.0,8.0,,-1.3660041428915,3.334311498946011,2084.158,1871,712
424,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012409466516,513.48,523.31,1.0,,,-1.8901253467235708,3.2227095247547832,2124.05,1362,739
431,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012445452516,521.952,469.889,1.0,9.0,,-1.25557535990856,7.254838105824346,2160.036,1855,662
438,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012477473516,516.59,464.866,1.0,9.0,,-1.6635056702874749,7.633568224935717,2192.057,1974,644
445,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012513581516,535.795,472.405,1.0,9.0,,-0.2049037876984223,7.065416847912632,2228.165,1895,664
450,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012541489516,556.528,471.933,1.0,9.0,,1.368239436561447,7.100319101055527,2256.073,1919,665
457,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012573491516,547.342,469.811,1.0,9.0,,0.671384015217095,7.261064121774599,2288.075,1912,664
465,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012613583516,531.415,475.98,1.0,9.0,,-0.5369938658168013,6.795410621137498,2328.167,1953,667
470,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012641545516,529.039,479.265,1.0,9.0,,-0.7169759827363644,6.547397406386812,2356.129,1709,689
477,4bc0b1fe-038b-4be4-b25a-e465d4fba0a2,033d2d29-7a71-4d71-a544-1e00c6af8d75,1688551012673511516,501.184,483.627,1.0,9.0,,-2.8276115565483138,6.2159525662417,2388.095,1989,674
