index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
0,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769040928240494,580.766,419.318,1.0,,,0.0,1,25
9,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769040976293494,490.106,423.675,1.0,1.0,,48.053,1,25
20,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041029151494,485.066,421.521,1.0,1.0,,100.911,1,25
30,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041081152494,484.287,421.121,1.0,1.0,,152.912,1,25
40,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041129160494,480.905,420.81,1.0,1.0,,200.92,1,25
50,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041181142494,478.925,422.09,1.0,1.0,,252.902,1,25
60,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041229252494,476.945,422.894,1.0,1.0,,301.012,1,25
70,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041281117494,479.95,424.626,1.0,1.0,,352.877,1,25
80,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041329150494,479.838,424.577,1.0,1.0,,400.91,1,25
90,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041381149494,481.712,422.586,1.0,1.0,,452.909,1,25
100,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041429457494,482.01,423.028,1.0,1.0,,501.217,1,25
109,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041473149494,482.675,423.289,1.0,1.0,,544.909,1,25
120,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041529145494,483.586,424.348,1.0,1.0,,600.905,1,25
130,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041581203494,484.196,425.339,1.0,1.0,,652.963,1,25
140,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041629142494,474.1,429.829,1.0,1.0,,700.902,1,25
149,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041677163494,476.088,430.329,1.0,1.0,,748.923,1,25
160,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041729146494,476.954,429.815,1.0,1.0,,800.906,1,25
169,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041777140494,477.379,428.831,1.0,1.0,,848.9,1,25
180,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041829120494,477.694,430.762,1.0,1.0,,900.88,1,25
189,608130b1-89fd-4bea-bc28-e2dc85eab44f,83dfc895-dd7c-4db6-8417-b89d65050fcc,1649769041877100494,478.293,432.803,1.0,1.0,,948.86,1,25
