index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
241,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729100113846,793.408,537.587,1.0,,,1207.956,711,501
248,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729132190846,785.759,541.204,1.0,,,1240.033,704,504
254,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729164129846,783.196,554.768,1.0,,,1271.972,701,518
262,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729204134846,790.173,557.892,1.0,,,1311.977,709,520
270,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729244143846,789.959,561.838,1.0,,,1351.986,709,524
275,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729268145846,789.088,564.978,1.0,,,1375.988,709,527
283,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729308115846,786.624,562.619,1.0,,,1415.958,708,526
290,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729344150846,786.114,561.519,1.0,,,1451.993,708,525
297,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729380149846,783.706,561.25,1.0,,,1487.992,707,525
303,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729408120846,785.193,560.952,1.0,,,1515.963,708,526
310,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729444142846,775.155,548.881,1.0,,,1551.985,699,514
315,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729468099846,771.579,541.744,1.0,,,1575.942,697,507
321,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729500089846,768.921,536.402,1.0,,,1607.932,695,501
328,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729532110846,770.148,535.876,1.0,,,1639.953,697,501
336,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729572155846,771.38,535.777,1.0,,,1679.998,698,501
343,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729608117846,771.197,537.246,1.0,,,1715.96,698,502
350,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729644141846,770.224,536.727,1.0,,,1751.984,697,502
356,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729676141846,773.702,542.051,1.0,,,1783.984,701,508
363,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729708127846,802.908,558.115,1.0,,,1815.97,730,524
371,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729748208846,801.484,567.458,1.0,,,1856.051,728,533
376,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729776155846,805.742,564.218,1.0,,,1883.998,734,530
383,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729808149846,811.438,564.645,1.0,,,1915.992,739,531
389,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729840263846,807.378,567.503,1.0,,,1948.106,734,534
396,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729876157846,805.925,569.947,1.0,,,1984.0,733,535
403,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729908140846,808.795,567.155,1.0,,,2015.983,737,533
410,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729944143846,809.519,565.812,1.0,,,2051.986,738,532
416,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443729976155846,806.326,563.699,1.0,,,2083.998,734,529
423,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730008254846,804.25,562.265,1.0,,,2116.097,732,528
430,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730044114846,804.192,565.584,1.0,,,2151.957,732,533
436,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730076165846,803.953,565.812,1.0,,,2184.008,731,533
443,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730108159846,809.609,569.059,1.0,,,2216.002,739,537
450,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730144154846,830.971,541.951,1.0,,,2251.997,761,509
456,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730176160846,830.56,529.412,1.0,,,2284.003,763,494
463,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730208132846,828.532,530.948,1.0,,,2315.975,761,496
471,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730248164846,825.948,532.076,1.0,,,2356.007,759,497
476,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730276164846,825.428,527.507,1.0,,,2384.007,759,493
482,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730304126846,827.722,525.08,1.0,,,2411.969,763,489
490,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730344152846,826.429,525.906,1.0,,,2451.995,762,490
496,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730376142846,826.475,523.268,1.0,,,2483.985,763,486
503,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730412154846,825.388,524.992,1.0,,,2519.997,763,488
509,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730440133846,825.374,525.546,1.0,,,2547.976,764,489
516,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730476150846,822.023,553.839,1.0,,,2583.993,761,520
522,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730504145846,764.809,637.866,1.0,,,2611.988,699,608
530,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730544120846,762.422,640.729,1.0,,,2651.963,698,610
536,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730576111846,763.335,642.473,1.0,,,2683.954,699,611
542,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730604163846,765.778,636.812,1.0,,,2712.006,703,606
550,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730644139846,760.335,632.308,1.0,,,2751.982,698,602
556,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730676138846,758.165,637.231,1.0,,,2783.981,698,607
562,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730704117846,756.77,638.965,1.0,,,2811.96,697,610
570,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730744139846,757.199,641.59,1.0,,,2851.982,697,614
575,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730772159846,758.193,640.196,1.0,,,2880.002,700,611
582,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730804142846,761.412,637.738,1.0,,,2911.985,704,609
589,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730840170846,758.906,639.633,1.0,,,2948.013,704,611
596,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730876138846,749.764,636.699,1.0,,,2983.981,694,609
602,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730904146846,783.672,571.901,1.0,,,3011.989,734,541
610,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730944140846,813.56,626.789,1.0,,,3051.983,762,596
615,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443730972177846,698.746,590.299,1.0,,,3080.02,646,559
622,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443731004142846,696.853,651.177,1.0,,,3111.985,643,626
629,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443731040142846,744.491,707.021,1.0,,,3147.985,691,685
635,3b040450-f8a9-40de-9d14-e30bb1949e77,11653c49-3612-4b82-bb36-4af353e8f283,1638443731072136846,689.786,681.105,1.0,,,3179.979,637,657
