index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
0,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752502900489,521.389,396.809,0.0,,,0.0,1,25
11,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752554887489,483.614,380.243,0.0,1.0,,51.987,1,25
20,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752602903489,480.386,380.53,0.0,1.0,,100.003,1,25
30,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752650963489,477.137,373.661,0.0,1.0,,148.063,1,25
40,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752702927489,466.079,377.798,0.0,1.0,,200.027,1,25
50,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752750874489,482.034,383.796,0.0,1.0,,247.974,1,25
60,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752802900489,516.51,386.58,0.0,,,300.0,1,25
70,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752851094489,523.104,380.304,0.0,2.0,,348.194,1,25
80,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752902896489,527.944,399.673,0.0,2.0,,399.996,1,25
90,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841752950942489,527.099,359.649,0.0,3.0,,448.042,1,25
100,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841753002957489,509.887,361.942,0.0,3.0,,500.057,1,25
110,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841753050925489,515.534,360.13,0.0,3.0,,548.025,1,25
120,faeac998-fe8f-4e04-bdda-6572397afcb2,6a39cab1-392b-415c-9a16-1139c2691bcb,1649841753102923489,557.518,367.436,0.0,3.0,,600.023,1,25
