index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
0,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542356719191,554.293,338.867,1.0,1.0,,0.0,1,25
9,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542409502191,560.155,336.524,1.0,1.0,,52.783,1,25
19,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542457554191,562.475,358.502,1.0,1.0,,100.835,1,25
29,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542509634191,566.004,360.967,1.0,1.0,,152.915,1,25
39,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542557541191,572.248,357.81,1.0,1.0,,200.822,1,25
49,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542609526191,560.884,369.794,1.0,1.0,,252.807,1,25
59,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542657576191,556.548,357.956,1.0,1.0,,300.857,1,25
69,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542709524191,551.504,361.336,1.0,1.0,,352.805,1,25
79,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542757515191,551.69,368.221,1.0,1.0,,400.796,1,25
89,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542809559191,550.866,376.231,1.0,1.0,,452.84,1,25
99,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542857531191,554.959,378.226,1.0,1.0,,500.812,1,25
109,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542909529191,557.228,363.591,1.0,1.0,,552.81,1,25
119,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843542957508191,540.922,334.073,1.0,,,600.789,1,25
129,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843543009523191,563.344,340.484,1.0,2.0,,652.804,1,25
139,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843543057535191,563.117,327.336,1.0,2.0,,700.816,1,25
148,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843543105569191,557.291,335.431,1.0,2.0,,748.85,1,25
159,7ac26956-2f04-48f3-80bc-50bac5c4fa5e,9a91e5ac-7a67-4a06-84dd-56b1eda4b7c5,1649843543157506191,553.934,338.147,1.0,2.0,,800.787,1,25
