index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
235,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360430732568,280.747,672.718,1.0,,,1175.961,372,703
242,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360466783568,296.45,686.063,1.0,,,1212.012,378,719
248,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360494732568,307.501,667.313,1.0,,,1239.961,330,733
256,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360534739568,333.462,664.203,1.0,,,1279.968,320,735
263,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360570785568,303.765,654.701,1.0,,,1316.014,322,721
270,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360606783568,286.748,655.554,1.0,,,1352.012,309,721
277,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360638746568,313.514,648.87,1.0,,,1383.975,326,717
284,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360674750568,315.096,654.682,1.0,,,1419.979,327,722
290,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360706786568,313.935,676.128,1.0,,,1452.015,344,732
297,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360738716568,315.58,681.148,1.0,,,1483.945,278,746
302,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360766748568,308.602,675.998,1.0,,,1511.977,291,758
308,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360794746568,311.423,672.928,1.0,,,1539.975,292,754
316,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360834778568,300.078,673.096,1.0,,,1580.007,287,744
323,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360870760568,312.584,654.678,1.0,,,1615.989,357,708
330,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360906746568,313.699,661.629,1.0,,,1651.975,-338,853
336,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360934786568,320.702,646.636,1.0,,,1680.015,297,728
344,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360974764568,340.717,636.753,1.0,,,1719.993,352,704
349,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441360998751568,338.187,640.491,1.0,,,1743.98,588,615
355,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361030769568,326.643,652.974,1.0,,,1775.998,296,739
364,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361074757568,321.582,651.562,1.0,,,1819.986,268,756
370,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361106740568,324.419,648.154,1.0,,,1851.969,347,711
377,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361142746568,335.081,640.196,1.0,,,1887.975,336,711
383,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361170790568,338.841,633.817,1.0,,,1916.019,323,706
390,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361206761568,335.513,629.26,1.0,,,1951.99,335,701
396,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361234748568,332.933,631.924,1.0,,,1979.977,306,715
404,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361274842568,457.871,630.437,1.0,,,2020.071,333,773
410,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361306762568,532.565,596.805,1.0,,,2051.991,532,682
416,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361334729568,539.199,591.259,1.0,,,2079.958,533,662
424,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361374782568,565.044,598.968,1.0,,,2120.011,535,700
429,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361402753568,568.95,606.721,1.0,,,2147.982,600,660
437,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361442795568,560.268,596.783,1.0,,,2188.024,556,665
443,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361470773568,585.46,591.288,1.0,,,2216.002,584,672
450,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361506759568,572.17,647.51,1.0,,,2251.988,264,916
455,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361530781568,591.645,668.274,1.0,,,2276.01,613,728
464,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361574774568,603.026,669.25,1.0,,,2320.003,615,746
470,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361606785568,582.283,676.194,1.0,,,2352.014,579,779
476,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361634779568,584.134,665.459,1.0,,,2380.008,611,720
484,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361674774568,595.411,692.188,1.0,,,2420.003,596,777
488,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361694771568,590.034,693.149,1.0,,,2440.0,598,770
495,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361730891568,584.119,694.606,1.0,,,2476.12,583,774
502,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361766783568,595.751,694.988,1.0,,,2512.012,603,785
508,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361794779568,754.78,732.353,1.0,,,2540.008,770,812
516,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361834785568,774.947,727.137,1.0,,,2580.014,795,839
523,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361871102568,771.175,740.18,1.0,,,2616.331,775,819
529,1392efda-7669-464f-9aba-9362172f9618,417e8786-d83b-42b3-9498-0ce2c29f970f,1638441361902766568,754.327,757.886,1.0,,,2647.995,769,845
