index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg],heatmap_ts,ref_center_x,ref_center_y
362,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351025379242,382.464,456.932,1.0,4.0,,-11.860366695193784,8.177857713279984,1812.017,80,656
369,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351057448242,426.362,440.77,1.0,,,-8.542849485392207,9.420479113653911,1844.086,69,602
375,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351089381242,421.844,432.981,1.0,5.0,,-8.897701092859117,10.003543356248423,1876.019,787,813
381,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351117361242,410.71,435.915,1.0,5.0,,-9.742428549203757,9.775396266542876,1903.999,20,585
390,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351165461242,416.243,416.047,1.0,5.0,,-9.351647076235327,11.273081610188049,1952.099,352,584
397,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351197632242,460.221,421.766,1.0,,,-5.981721093672904,10.870074939702894,1984.27,318,591
402,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351225444242,450.697,412.321,1.0,6.0,,-6.720784541781356,11.57692545746401,2012.082,391,578
410,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351265393242,473.187,415.559,1.0,6.0,,-4.996336879383495,11.34398439439842,2052.031,285,585
416,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351293476242,459.918,414.472,1.0,6.0,,-6.01263486075339,11.419795185135907,2080.114,188,556
422,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351325405242,459.056,408.174,1.0,6.0,,-6.085723534771415,11.894110219065055,2112.043,231,552
430,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351365385242,455.739,411.284,1.0,6.0,,-6.336066455658202,11.65792870293939,2152.023,224,554
436,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351393410242,430.437,414.618,1.0,6.0,,-8.268067497622472,11.391023281727492,2180.048,113,548
443,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351429400242,443.131,416.194,1.0,6.0,,-7.294764497917566,11.2806244018376,2216.038,167,558
449,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351461403242,445.529,417.759,1.0,6.0,,-7.109375312862131,11.164145979960129,2248.041,269,592
456,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351493431242,433.963,418.855,1.0,6.0,,-7.992286590557358,11.0744903654365,2280.069,169,569
463,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351529405242,458.591,412.948,1.0,,,-6.1158509668793775,11.534011374470012,2316.043,191,551
470,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351565390242,467.922,403.297,1.0,7.0,,-5.411579460526345,12.26648026230224,2352.028,220,539
476,59393c60-83d7-4d8c-a0ba-72e134018c09,d9360c84-147e-49c0-9ed1-8ebd77695bc5,1688544351593445242,446.938,407.243,1.0,7.0,,-7.0152233764169925,11.957319203731808,2380.083,307,564
