section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183934658972,-0.121951,1.158537,0.426829,-0.1203,-0.983582,0.102905,7.057668716507408,89.57474838528827
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183939598972,-0.060976,1.036585,0.365854,-0.117859,-0.98291,0.101135,7.113730957685533,89.14970012725058
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183944538972,-0.060976,0.97561,0.365854,-0.117065,-0.984924,0.101807,7.16904780574194,88.72464568409555
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183949478972,-0.243902,0.853659,0.365854,-0.121216,-0.983582,0.098694,7.22559162102371,88.29897845470265
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183954418972,-0.243902,0.670732,0.182927,-0.121521,-0.984558,0.099426,7.281265694263936,87.87340695211469
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183959358972,-0.121951,0.548781,0.121951,-0.11969,-0.985291,0.098328,7.335480019728664,87.44844627041266
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183964298972,-0.060976,0.487805,0.365854,-0.12323,-0.983887,0.098267,7.391001751383868,87.02411984053879
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183969238972,-0.060976,0.487805,0.121951,-0.119629,-0.981812,0.098083,7.444994869060878,86.59975929898746
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183974178972,-0.121951,0.426829,0.0,-0.117615,-0.980286,0.097534,7.4978191393358316,86.17516762369041
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183979118972,-0.060976,0.365854,-0.060976,-0.116699,-0.983582,0.092529,7.549707486758308,85.75099588846655
5ab85ad7-36b0-4f02-914f-a7550d1af27c,16ec46fe-5f01-4f19-ba6b-12a646dc1271,1649770183984058972,-0.0,0.365854,-0.060976,-0.11908,-0.983276,0.094482,7.6025708745664815,85.32745554534267
