section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498467084253,-0.548781,2.012195,-0.609756,-0.099976,-0.971069,-0.136841,10.591177601757494,63.96562833020363,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498472024253,-0.853659,1.95122,-1.158537,-0.095764,-0.977295,-0.137573,10.629758748032032,63.56029144477856,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498476964253,-1.219512,1.829268,-1.829268,-0.097046,-0.974548,-0.139709,10.666690039800955,63.153579977444224,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498481904253,-1.585366,1.95122,-2.256098,-0.095337,-0.967773,-0.140381,10.702448315045416,62.74543955896979,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498486844253,-1.890244,1.95122,-2.804878,-0.091553,-0.96582,-0.145569,10.735137604868868,62.336021245395386,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498491784253,-2.134146,1.95122,-2.804878,-0.087708,-0.955994,-0.148621,10.766264380846621,61.92582091953079,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498496724253,-2.439024,1.829268,-2.804878,-0.085144,-0.949341,-0.151306,10.795701256183179,61.51460274666047,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498501664253,-2.804878,1.890244,-2.560976,-0.086121,-0.952209,-0.149048,10.8259081421769,61.1022797778042,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498506604253,-3.231707,1.95122,-2.195122,-0.084351,-0.965088,-0.151245,10.85565205600713,60.68843125630167,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498511544253,-3.170732,2.073171,-1.829268,-0.085571,-0.972717,-0.157593,10.886763877320334,60.275512426387024,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498516484253,-3.109756,2.073171,-1.707317,-0.08844,-0.971436,-0.15741,10.919107463134367,59.86361438974399,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498521424253,-2.865854,2.134146,-1.280488,-0.088745,-0.967224,-0.156555,10.952731428520735,59.453642741603915,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498526364253,-2.682927,2.134146,-0.792683,-0.085205,-0.968079,-0.156189,10.985704840326065,59.045183136887715,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498531304253,-2.560976,2.317073,-0.243902,-0.086609,-0.970886,-0.157654,11.021042747630446,58.63805755467831,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498536244253,-2.378049,2.256098,-0.060976,-0.09082,-0.974243,-0.159973,11.057973202058804,58.23258057936118,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498541184253,-2.256098,2.378049,0.060976,-0.087769,-0.972046,-0.157227,11.094182763675974,57.82823064740734,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498546124253,-2.195122,2.439024,0.182927,-0.086487,-0.97113,-0.152405,11.130090390766497,57.4248102342751,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498551064253,-2.073171,2.256098,-0.182927,-0.091309,-0.964844,-0.154907,11.166324534776948,57.02261543481342,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498556004253,-2.073171,2.134146,-0.548781,-0.09082,-0.959778,-0.156555,11.200777568859536,56.620862956018755,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498560944253,-2.134146,1.829268,-0.792683,-0.08905,-0.963806,-0.159607,11.23208954922643,56.21925346868588,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498565884253,-2.073171,1.402439,-1.463415,-0.087708,-0.966309,-0.159485,11.258805858941201,55.81835770363625,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498570824253,-2.012195,1.158537,-1.829268,-0.0849,-0.966858,-0.154175,11.28188938664502,55.4182802344549,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498575764253,-2.134146,1.036585,-1.95122,-0.082642,-0.964905,-0.158997,11.30298430330808,55.0180144008479,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498580704253,-2.317073,0.853659,-2.134146,-0.079346,-0.96875,-0.1604,11.320950267465605,54.61728941945819,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498585644253,-2.682927,0.670732,-2.012195,-0.083801,-0.975098,-0.160034,11.33991272017937,54.215563634482095,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498590584253,-2.865854,0.548781,-2.012195,-0.079956,-0.981323,-0.157837,11.356158197278063,53.813481544159714,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498595524253,-2.743902,0.121951,-2.256098,-0.07843,-0.989685,-0.16095,11.368785730626882,53.41251980363984,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498600464253,-2.743902,0.0,-2.317073,-0.081482,-0.982727,-0.16333,11.382083705390102,53.01219213482108,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498605404253,-2.378049,-0.060976,-2.134146,-0.080811,-0.973328,-0.168701,11.39555847823354,52.614190767844065,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498610344253,-2.560976,0.243902,-1.52439,-0.077332,-0.966431,-0.167969,11.410523578753981,52.215890450593236,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498615284253,-2.560976,0.426829,-0.914634,-0.080933,-0.971497,-0.162537,11.429095622566251,51.818532446789504,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498620224253,-2.560976,0.426829,-0.243902,-0.082397,-0.979309,-0.162659,11.449798212773288,51.42200068913064,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498625164253,-2.317073,0.548781,0.060976,-0.082581,-0.984253,-0.156189,11.471457838684415,51.02745850534967,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498630104253,-1.890244,0.609756,0.0,-0.083374,-0.993164,-0.154114,11.492881819700983,50.63563792578094,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498635044253,-1.585366,0.548781,-0.365854,-0.083191,-0.994263,-0.150635,11.51250056167288,50.245869351774274,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498639984253,-1.341463,0.426829,-0.548781,-0.083618,-0.988708,-0.148315,11.531196914155032,49.85790688696204,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498644924253,-1.341463,0.426829,-0.731707,-0.07782,-0.982666,-0.146851,11.546691134168839,49.47032706390212,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498649864253,-1.402439,0.365854,-0.792683,-0.074829,-0.986633,-0.140015,11.559912708723544,49.08310528583905,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498654804253,-1.707317,0.243902,-1.036585,-0.08136,-0.989258,-0.141479,11.574494997890184,48.69504972117821,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498659744253,-1.585366,0.243902,-1.707317,-0.081421,-0.984741,-0.148254,11.58693982285493,48.30780046657293,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498664684253,-1.52439,0.243902,-2.195122,-0.079041,-0.986938,-0.145203,11.596321166779859,47.921295653372255,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498669624253,-0.853659,0.0,-2.987805,-0.078064,-0.976929,-0.135376,11.601715522238635,47.538714046861315,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498674564253,0.182927,-0.243902,-2.987805,-0.072815,-0.975464,-0.14325,11.6037512618052,47.16154885803212,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498679504253,0.609756,-0.182927,-2.560976,-0.072449,-0.971008,-0.168457,11.607636298371744,46.786475084615915,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498684444253,-0.060976,0.182927,-2.134146,-0.071228,-0.972839,-0.172424,11.613491540587574,46.40853648606611,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498689384253,-1.219512,0.609756,-2.195122,-0.068542,-0.98468,-0.164734,11.618643474205612,46.02548568551819,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498694324253,-1.829268,0.853659,-2.560976,-0.066284,-0.994202,-0.162415,11.621755772597794,45.63986320110911,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498699264253,-1.402439,1.036585,-3.170732,-0.072449,-0.998901,-0.164001,11.625775952547002,45.25678824458103,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498704204253,-1.036585,1.158537,-3.780488,-0.064575,-0.98877,-0.172302,11.624765218293959,44.87544464833283,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498709144253,-1.036585,1.341463,-4.207317,-0.061523,-0.979126,-0.165283,11.621389390562086,44.49459978790503,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498714084253,-1.280488,1.402439,-4.512195,-0.056519,-0.973999,-0.156738,11.614511292949686,44.11316064351061,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498719024253,-1.402439,1.402439,-4.573171,-0.05658,-0.977661,-0.161316,11.607149343537174,43.731555391532,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498723964253,-1.52439,1.219512,-4.634146,-0.057983,-0.973877,-0.160217,11.599412470444008,43.349998476558255,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498728904253,-1.646341,0.914634,-5.182927,-0.057678,-0.97052,-0.157104,11.588290147266775,42.96843028443351,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498733844253,-1.768293,0.304878,-5.365854,-0.059998,-0.978027,-0.152405,11.574957098474783,42.58718303816167,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498738784253,-1.890244,-0.487805,-5.182927,-0.058472,-0.977112,-0.143738,11.558532260537959,42.20644090139868,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498743724253,-1.768293,-1.219512,-4.512195,-0.052368,-0.982788,-0.143799,11.538853296688018,41.827204495329994,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498748664253,-1.707317,-2.012195,-3.780488,-0.052795,-0.989807,-0.144043,11.51912826852407,41.449302247001924,,,,,
2dc6effc-e5f5-45d5-b568-fde158cd285a,615b648c-6e41-46af-b77a-a03876081eea,1688464498753604253,-1.890244,-2.804878,-2.5,-0.053589,-0.983459,-0.138733,11.501899971118121,41.0717985098608,,,,,
