section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375415365542,-3.292683,0.97561,0.670732,-0.08075,-0.985474,0.08252,7.039769825481073,89.55734991159414
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375420305542,-3.231707,1.097561,0.548781,-0.080688,-0.987732,0.084717,7.080047962779531,89.11501893916397
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375425245542,-3.04878,1.097561,0.487805,-0.082153,-0.989685,0.082397,7.120888100564741,88.67368830935015
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375430185542,-2.804878,1.280488,0.243902,-0.084839,-0.990906,0.083069,7.163706025052193,88.23372734006347
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375435125542,-2.682927,1.219512,0.304878,-0.08374,-0.990295,0.084229,7.2057705802760665,87.79442827709124
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375440065542,-2.378049,1.097561,0.365854,-0.083862,-0.990662,0.0849,7.2472682980063325,87.35675895702138
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375445005542,-2.256098,1.158537,0.365854,-0.082764,-0.989807,0.085388,7.288607446354149,86.9197958510212
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375449945542,-2.012195,1.158537,0.304878,-0.0849,-0.991394,0.083374,7.330765232757784,86.48427023041762
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375454885542,-1.829268,1.219512,0.426829,-0.082947,-0.990051,0.085632,7.372441222887403,86.04976667819591
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375459825542,-1.52439,1.219512,0.304878,-0.08374,-0.991638,0.08606,7.4143254959174385,85.6169902299257
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375464765542,-1.341463,1.097561,0.365854,-0.083679,-0.993469,0.087524,7.455499785151659,85.18533195243845
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375469705542,-1.463415,1.158537,0.609756,-0.084167,-0.994568,0.086731,7.497207619169927,84.75333373689296
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375474645542,-1.52439,1.158537,0.670732,-0.085144,-0.995605,0.081848,7.5392886182539485,84.32132644370614
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375479585542,-1.341463,0.97561,0.548781,-0.084656,-0.994995,0.084534,7.580180414531526,83.89047758094637
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375484525542,-1.402439,0.853659,0.548781,-0.090149,-0.993347,0.083313,7.622847392292556,83.45983136409814
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375489465542,-1.463415,0.914634,0.670732,-0.086426,-0.990051,0.081665,7.664355978745959,83.02906805369219
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375494405542,-1.463415,0.853659,0.853659,-0.08606,-0.98938,0.083862,7.705493443113852,82.59863036300465
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375499345542,-1.402439,0.731707,0.853659,-0.083679,-0.987976,0.087524,7.7450048684574995,82.16875462872247
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375504285542,-1.707317,0.670732,0.853659,-0.083862,-0.991577,0.088867,7.784114813249715,81.73772736235668
67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,1649846375509225542,-1.768293,0.548781,0.792683,-0.086365,-0.994995,0.085815,7.8234885253738184,81.30684892581479
