index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,ref_center_x,ref_center_y
513,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2568.051,658.575,555.551,1.0,3.0,,635,557
520,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2604.058,658.483,556.655,1.0,3.0,,634,559
525,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2628.058,660.05,556.431,1.0,3.0,,637,559
534,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2672.073,661.547,558.102,1.0,3.0,1.0,639,562
540,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2704.043,631.105,554.124,1.0,,1.0,608,558
544,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2724.071,447.65,395.464,1.0,,1.0,425,399
552,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2764.141,222.7,421.472,1.0,,1.0,201,425
559,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2796.064,160.82,697.952,1.0,,1.0,138,702
566,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2832.067,231.579,764.54,1.0,,1.0,209,769
573,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2868.045,248.171,752.943,1.0,,1.0,225,757
580,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2904.045,256.351,714.666,1.0,,1.0,232,719
586,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2932.061,256.056,691.038,1.0,4.0,1.0,233,695
594,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,2972.247,254.227,683.099,1.0,4.0,1.0,230,687
599,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3000.058,257.536,673.201,1.0,4.0,1.0,235,677
605,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3028.056,265.41,669.7,1.0,4.0,1.0,243,674
613,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3068.051,265.326,665.71,1.0,4.0,,243,670
619,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3100.064,262.205,664.789,1.0,4.0,,240,669
626,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3132.041,264.459,664.369,1.0,4.0,,242,668
633,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3168.229,262.372,663.823,1.0,,,241,668
639,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3200.06,171.431,672.12,1.0,,,150,676
646,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3232.056,178.552,672.328,1.0,5.0,,159,676
652,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3264.055,184.571,674.805,1.0,5.0,,165,679
660,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3303.954,186.038,674.123,1.0,5.0,,166,678
666,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3332.05,187.363,673.188,1.0,5.0,,166,677
674,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3372.069,184.632,686.282,1.0,,,165,691
679,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3400.037,187.546,832.328,1.0,,,167,836
686,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3432.056,190.95,887.749,1.0,6.0,,170,893
694,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3472.082,187.601,891.091,1.0,6.0,,166,896
699,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3500.024,188.463,888.16,1.0,6.0,,166,893
706,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3532.043,185.241,892.999,1.0,6.0,,163,898
714,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3572.154,180.98,880.926,1.0,6.0,,159,886
719,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3600.064,183.125,882.794,1.0,6.0,,161,888
726,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3632.048,231.572,877.063,1.0,,,210,882
734,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3672.061,610.901,887.617,1.0,,,570,896
739,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3700.038,743.869,878.59,1.0,,,720,885
746,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3736.042,762.349,869.16,1.0,7.0,,739,874
753,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3768.048,764.797,858.371,1.0,7.0,,742,863
760,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3804.03,769.106,850.041,1.0,7.0,,746,856
765,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3828.032,759.502,849.19,1.0,7.0,,737,855
772,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3864.02,756.279,848.555,1.0,7.0,,733,855
780,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3904.0,760.603,846.998,1.0,7.0,,738,853
785,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3928.02,760.34,845.421,1.0,7.0,,737,851
793,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,3968.036,716.968,669.941,1.0,,,693,677
799,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4000.132,697.731,658.875,1.0,8.0,,675,666
806,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4036.011,686.079,656.902,1.0,8.0,,663,664
813,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4068.053,671.651,650.045,1.0,8.0,,649,657
819,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4100.039,667.331,647.957,1.0,8.0,,644,655
826,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4136.062,666.856,646.924,1.0,8.0,,644,655
833,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4168.037,665.547,649.425,1.0,8.0,,643,657
840,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4204.045,601.847,634.115,1.0,,,579,643
846,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4236.079,581.337,582.322,1.0,,,558,591
853,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4268.035,592.662,570.068,1.0,9.0,,569,580
858,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4296.064,597.196,567.97,1.0,9.0,,573,578
866,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4336.481,600.125,562.703,1.0,9.0,,576,572
873,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4368.056,596.056,562.618,1.0,9.0,,572,572
879,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4400.061,596.197,557.615,1.0,9.0,,572,566
885,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4428.087,597.314,561.262,1.0,9.0,,572,569
893,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4468.276,597.515,560.125,1.0,9.0,,573,567
900,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4504.055,595.666,561.749,1.0,9.0,,571,569
905,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4532.039,595.826,561.772,1.0,,,571,569
913,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4572.005,548.654,598.164,1.0,10.0,,524,605
918,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4596.053,551.808,601.07,1.0,10.0,,526,608
925,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4632.025,561.382,598.267,1.0,10.0,,535,605
933,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4672.042,565.98,596.768,1.0,10.0,,540,604
939,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4700.045,563.964,595.586,1.0,10.0,,538,604
945,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4732.025,564.492,595.776,1.0,10.0,,538,604
952,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4764.063,566.077,593.754,1.0,10.0,,539,602
960,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4804.076,572.863,591.332,1.0,10.0,,546,599
966,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4836.064,536.656,597.718,1.0,,,509,606
972,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4864.075,381.151,614.47,1.0,,,354,622
979,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4900.051,372.266,631.161,1.0,11.0,,344,639
985,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4932.07,374.166,625.371,1.0,11.0,,346,633
992,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,4964.17,377.006,627.981,1.0,11.0,,351,636
1000,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,5004.033,380.626,627.186,1.0,11.0,,353,636
1005,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,5032.059,382.282,624.106,1.0,11.0,,355,633
1013,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,5072.028,381.998,623.11,1.0,11.0,,356,632
1020,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,5104.03,293.727,626.691,1.0,,,268,636
1025,67602ec9-e058-4834-8327-de09d3e0c293,480331b9-1cb2-46b0-a13e-a6826d3c0547,5132.059,211.815,669.915,1.0,12.0,,186,679
