section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px]
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1,1649845342260357304,1649845343228411304,968,529.164,410.975
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2,1649845343276423304,1649845343416509304,140,491.611,574.115
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3,1649845343448367304,1649845343684594304,236,450.564,637.592
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,4,1649845343728388304,1649845344096637304,368,291.089,663.628
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,5,1649845344136535304,1649845344312429304,175,441.585,682.379
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,6,1649845344348397304,1649845344752418304,404,538.923,710.376
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,7,1649845344768488304,1649845344992444304,223,567.258,600.245
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,8,1649845345012448304,1649845345344427304,331,595.719,570.447
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,9,1649845345364418304,1649845345704415304,339,510.898,584.877
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,10,1649845345924409304,1649845347168442304,1244,537.231,450.866
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,11,1649845347168442304,1649845347388398304,219,496.039,476.03
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,12,1649845347408418304,1649845348440439304,1032,561.772,437.066
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,13,1649845348480393304,1649845348868436304,388,543.807,589.042
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,14,1649845348884418304,1649845349644435304,760,588.378,589.701
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,15,1649845349668405304,1649845350696602304,1028,549.843,611.263
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,16,1649845350720453304,1649845351048475304,328,603.184,618.682
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,17,1649845351100399304,1649845351276418304,176,617.578,483.059
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,18,1649845351304396304,1649845351708471304,404,701.723,426.132
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,19,1649845351736422304,1649845352120466304,384,703.348,508.239
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,20,1649845352152429304,1649845352452454304,300,530.722,478.143
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,21,1649845352488398304,1649845352864391304,375,660.949,425.146
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,22,1649845352888411304,1649845354304391304,1415,486.26,439.447
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,23,1649845354328449304,1649845354852406304,523,476.394,506.629
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,24,1649845354868411304,1649845355124435304,256,469.826,546.081
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,25,1649845355144368304,1649845355664478304,520,536.103,574.213
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,26,1649845355696482304,1649845355972441304,275,532.652,670.846
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,27,1649845355988427304,1649845356384391304,395,522.616,703.693
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,28,1649845356472466304,1649845356768406304,295,460.766,753.745
