section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343191690304,-2.439024,-4.207317,0.670732,-0.101868,-0.987122,0.049927,7.023144194030891,89.5623974414998
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343196630304,-2.560976,-4.268293,0.731707,-0.100586,-0.988647,0.046997,7.04540896169172,89.12415665497952
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343201570304,-2.804878,-4.390244,0.731707,-0.102539,-0.990479,0.044739,7.067855282739686,88.68483948313826
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343206510304,-2.865854,-4.573171,0.731707,-0.097473,-0.992981,0.044678,7.087168190779352,88.24506825758516
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343211450304,-2.987805,-4.634146,0.670732,-0.100342,-0.987671,0.041748,7.107648278494025,87.80493734315155
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343216390304,-3.04878,-4.634146,0.792683,-0.102173,-0.988342,0.043945,7.128936304914248,87.36470538398726
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343221330304,-3.04878,-4.573171,0.853659,-0.100464,-0.988831,0.03894,7.149816430587322,86.92454077325021
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343226270304,-3.04878,-4.45122,1.036585,-0.098206,-0.98938,0.037537,7.170393432994132,86.48444517857104
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343231210304,-3.170732,-4.573171,1.219512,-0.097168,-0.990417,0.037781,7.189980460052283,86.04388966110832
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343236150304,-3.109756,-4.45122,1.158537,-0.096008,-0.993713,0.037354,7.209560261293376,85.60378124838348
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343241090304,-2.926829,-4.45122,1.097561,-0.097839,-0.991943,0.036987,7.230011377369692,85.16488672345577
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343246030304,-2.804878,-4.573171,1.036585,-0.10498,-0.989746,0.03717,7.253016322241052,84.7271617527681
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343250970304,-2.804878,-4.45122,1.036585,-0.101257,-0.987488,0.037598,7.275166833943985,84.28954731868208
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343255910304,-2.804878,-4.45122,1.036585,-0.098389,-0.987244,0.036316,7.296130619700335,83.8520935320143
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343260850304,-2.621951,-4.390244,1.219512,-0.099426,-0.985352,0.036865,7.31805634868428,83.41590232682194
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343265790304,-2.439024,-4.268293,1.402439,-0.100159,-0.988953,0.03772,7.340886455603595,82.98095404170834
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343270730304,-2.439024,-4.207317,1.463415,-0.099792,-0.990845,0.038574,7.363861192397962,82.54631869628457
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343275670304,-2.256098,-4.329268,1.158537,-0.101501,-0.991394,0.037903,7.386788293118741,82.1129992139912
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343280610304,-2.012195,-4.207317,1.280488,-0.106079,-0.991333,0.036987,7.412385458027359,81.68145565423822
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343285550304,-2.012195,-4.207317,1.219512,-0.10144,-0.991272,0.039734,7.436002141436461,81.25008540849393
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343290490304,-1.768293,-4.085366,1.097561,-0.099915,-0.994507,0.038879,7.459357934879961,80.82022691627276
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343295430304,-1.52439,-4.085366,1.219512,-0.098572,-0.993469,0.038086,7.482307677616063,80.39193026889467
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343300370304,-1.463415,-4.085366,1.158537,-0.102051,-0.994446,0.041199,7.506693935037504,79.96449823023806
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343305310304,-1.280488,-4.02439,1.219512,-0.106567,-0.994385,0.04303,7.533397485669781,79.53860524554943
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343310250304,-1.097561,-3.963415,1.036585,-0.104919,-0.995422,0.042053,7.559500742913514,79.11396830798583
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343315190304,-1.036585,-3.963415,0.914634,-0.104248,-0.996643,0.043457,7.58517147076887,78.6900458280918
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343320130304,-0.97561,-3.902439,0.97561,-0.102051,-0.994141,0.041443,7.610374609403294,78.26680270708567
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343325070304,-0.792683,-3.963415,0.853659,-0.101135,-0.99176,0.039551,7.6348782135708575,77.84489894786628
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343330010304,-0.670732,-3.963415,0.731707,-0.103394,-0.991821,0.040588,7.660237843956395,77.42417401470891
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343334950304,-0.853659,-3.841464,0.731707,-0.102661,-0.989197,0.043579,7.686008023164703,77.00302317811986
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343339890304,-0.731707,-3.902439,0.792683,-0.102356,-0.987,0.043823,7.7115268152179794,76.58297971202262
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343344830304,-0.792683,-3.841464,0.731707,-0.104065,-0.988892,0.040344,7.737910033700388,76.1632015300288
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343349770304,-0.853659,-3.841464,0.853659,-0.103638,-0.989136,0.043579,7.764263006669296,75.74363909720864
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343354710304,-0.853659,-3.780488,0.853659,-0.101196,-0.987122,0.041687,7.789936627369144,75.32450347353034
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343359650304,-0.853659,-3.719512,0.914634,-0.101013,-0.988831,0.042969,7.8158353027034195,74.9058976214308
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343364590304,-0.914634,-3.780488,0.914634,-0.107422,-0.992065,0.043701,7.844082021327523,74.48781019728224
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343369530304,-0.853659,-3.719512,0.914634,-0.103516,-0.989807,0.042969,7.871030419237343,74.07041061144733
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343374470304,-1.036585,-3.719512,0.914634,-0.102234,-0.988281,0.043701,7.897499202240567,73.65262325239533
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343379410304,-1.036585,-3.658537,1.158537,-0.101929,-0.991577,0.044067,7.924324568455148,73.23539570824187
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343384350304,-1.036585,-3.47561,1.219512,-0.103638,-0.991699,0.042786,7.952841587627091,72.81881476356943
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343389290304,-1.097561,-3.414634,1.280488,-0.104431,-0.989868,0.044617,7.982183574372328,72.4025706364618
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343394230304,-1.158537,-3.353659,1.280488,-0.103394,-0.989197,0.045471,8.011401316870973,71.98657483553768
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343399170304,-1.280488,-3.109756,1.219512,-0.105469,-0.989075,0.044312,8.042578411269886,71.57064905783992
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1649845343404110304,-1.341463,-2.987805,1.280488,-0.103455,-0.994751,0.046448,8.073288115542027,71.15491913998224
