section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px]
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,1,1649840509103075411,1649840509223079411,120,462.994,487.211
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,2,1649840509263089411,1649840509807121411,544,545.317,436.631
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,3,1649840509983776411,1649840510545131411,561,541.545,429.144
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,4,1649840510581031411,1649840511325656411,744,636.131,384.161
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,5,1649840511353678411,1649840512315027411,961,515.721,418.781
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,6,1649840512315027411,1649840513011536411,696,514.713,371.664
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,7,1649840513027545411,1649840513803693411,776,482.548,391.316
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,8,1649840513811508411,1649840514447500411,635,486.908,448.59
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,9,1649840514476019411,1649840515583819411,1107,582.244,502.365
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,10,1649840515611967411,1649840515787874411,175,657.488,525.026
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,11,1649840515820108411,1649840516016163411,196,556.437,528.993
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,12,1649840516052182411,1649840516248183411,196,443.004,569.579
ce3f8dbb-af9b-4011-9784-e87aeef1e247,bf8dd17a-0203-4e87-b60a-0d29d0d10502,13,1649840516260143411,1649840516724264411,464,403.02,577.942
