section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,155,1688463152063123772,1688463152183197772,120,493.505,229.293,-3.645772500168598,25.444258921155846
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,156,1688463152343162772,1688463152431123772,87,447.006,250.772,-7.343756315884097,23.769643815079142
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,157,1688463152811268772,1688463153039137772,227,432.086,237.476,-8.589567996720781,24.756290005915396
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,158,1688463153115170772,1688463153223154772,107,453.837,235.768,-6.839176326194717,24.91537930531516
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,159,1688463153375167772,1688463153523172772,148,487.114,228.622,-4.164713753851654,25.49077560953878
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,160,1688463153575184772,1688463153667131772,91,508.377,218.488,-2.453425229251945,26.274358524562626
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,161,1688463153687159772,1688463153843173772,156,465.685,243.928,-5.8615142370950455,24.309583292763868
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,162,1688463153863214772,1688463154159192772,295,482.127,227.385,-4.571399205113824,25.580828531218486
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,163,1688463154187132772,1688463154419114772,231,523.257,256.293,-1.2214911109510729,23.405934174460675
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,164,1688463154543167772,1688463154847197772,304,460.084,234.26,-6.3387950367164185,25.03710794831984
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,165,1688463155115131772,1688463155591071772,475,494.283,197.889,-3.6372127459515795,27.835466939609727
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,166,1688463155663145772,1688463156055423772,392,435.597,222.507,-8.36219929034722,25.896401017680432
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,167,1688463156151253772,1688463156279149772,127,527.641,277.619,-0.8631253541083536,21.789052867717004
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,168,1688463156315218772,1688463156695273772,380,461.235,265.299,-6.165670105083747,22.685387587684488
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,169,1688463156727116772,1688463157143242772,416,474.325,255.536,-5.141250213195816,23.437392534320832
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,170,1688463157187155772,1688463157391227772,204,544.667,252.428,0.4935716815463743,23.70048362938497
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,171,1688463157747188772,1688463157999250772,252,475.73,279.517,-4.982197098507191,21.621695179510063
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,172,1688463158027147772,1688463158259147772,232,532.964,302.309,-0.43636564069101275,19.91900133193358
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,173,1688463158287139772,1688463158575286772,288,494.855,289.902,-3.451456875712917,20.847689174208252
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,174,1688463158615455772,1688463158807285772,191,551.371,294.186,1.0155306877802526,20.53327784901672
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,175,1688463158915166772,1688463158975136772,59,639.594,291.736,7.986419138296484,20.65815354072484
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,176,1688463159075147772,1688463159267107772,191,662.108,301.614,9.732208795954733,19.883265167606016
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,177,1688463159323075772,1688463159495134772,172,706.606,291.887,13.279286580465035,20.540040465809447
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,178,1688463159535124772,1688463159775127772,240,624.404,273.648,6.8308279921066895,22.043002462573146
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,179,1688463159811070772,1688463159883053772,71,567.215,264.837,2.290637048400864,22.75339722886005
