,index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,timestamp [ns]_for_grouping,ref_center_x,ref_center_y,ref_coordinates,tag
462,3554,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,17795.976,779.154,345.073,1.0,28.0,,1634116010247187329,764,345,"(764, 345)",noise
463,3560,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,17823.904,780.251,344.409,1.0,28.0,,1634116010275115329,765,344,"(765, 344)",noise
464,3566,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,17855.956,779.743,346.781,1.0,28.0,,1634116010307167329,765,348,"(765, 348)",noise
465,3573,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,17887.848,779.311,346.847,1.0,28.0,,1634116010339059329,764,348,"(764, 348)",noise
466,3581,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,17928.077,782.419,346.609,1.0,28.0,,1634116010379288329,768,348,"(768, 348)",noise
467,3588,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,17964.025,782.569,345.63,1.0,28.0,,1634116010415236329,769,347,"(769, 347)",noise
468,3593,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,17987.974,781.382,345.423,1.0,28.0,,1634116010439185329,768,347,"(768, 347)",noise
469,3599,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18020.058,782.184,336.197,1.0,28.0,,1634116010471269329,770,338,"(770, 338)",noise
470,3606,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18056.008,787.76,318.531,1.0,28.0,,1634116010507219329,776,311,"(776, 311)",noise
471,3613,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18092.15,788.176,320.643,1.0,28.0,,1634116010543361329,777,322,"(777, 322)",noise
472,3621,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18132.06,786.846,323.115,1.0,28.0,,1634116010583271329,776,323,"(776, 323)",noise
473,3627,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18160.04,785.464,323.843,1.0,28.0,,1634116010611251329,775,326,"(775, 326)",noise
474,3634,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18195.967,785.49,322.207,1.0,28.0,,1634116010647178329,775,321,"(775, 321)",noise
475,3641,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18232.147,785.657,320.535,1.0,28.0,,1634116010683358329,776,311,"(776, 311)",noise
476,3648,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18264.067,780.86,322.208,1.0,28.0,,1634116010715278329,771,307,"(771, 307)",noise
477,3655,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18300.05,780.147,319.059,1.0,28.0,,1634116010751261329,771,317,"(771, 317)",noise
478,3661,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18332.052,780.071,329.382,1.0,28.0,,1634116010783263329,771,325,"(771, 325)",noise
479,3667,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18360.085,777.704,338.286,1.0,28.0,,1634116010811296329,769,335,"(769, 335)",noise
480,3673,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18392.165,777.218,337.803,1.0,28.0,,1634116010843376329,769,338,"(769, 338)",noise
481,3679,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18420.147,771.865,337.446,1.0,28.0,,1634116010871358329,763,336,"(763, 336)",noise
482,3687,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18459.998,768.736,335.482,1.0,28.0,,1634116010911209329,761,332,"(761, 332)",noise
483,3695,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18500.104,770.514,335.736,1.0,28.0,,1634116010951315329,763,333,"(763, 333)",noise
484,3701,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18532.044,770.296,336.88,1.0,28.0,,1634116010983255329,762,335,"(762, 335)",noise
485,3706,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18555.978,770.735,338.169,1.0,28.0,,1634116011007189329,765,337,"(765, 337)",noise
486,3713,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18591.975,770.924,336.293,1.0,28.0,,1634116011043186329,765,335,"(765, 335)",noise
487,3721,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18631.971,770.395,335.077,1.0,28.0,,1634116011083182329,762,332,"(762, 332)",noise
488,3727,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18660.068,778.963,323.948,1.0,28.0,,1634116011111279329,773,323,"(773, 323)",noise
489,3735,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18700.041,774.034,314.522,1.0,28.0,,1634116011151252329,768,318,"(768, 318)",noise
490,3741,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18732.04,769.202,316.434,1.0,28.0,,1634116011183251329,763,312,"(763, 312)",noise
491,3748,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18763.997,768.604,316.325,1.0,28.0,,1634116011215208329,763,312,"(763, 312)",noise
492,3756,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18803.87,770.365,315.124,1.0,28.0,,1634116011255081329,764,312,"(764, 312)",noise
493,3761,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18832.037,771.597,316.55,1.0,28.0,,1634116011283248329,766,312,"(766, 312)",noise
494,3767,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18859.922,772.688,317.734,1.0,28.0,,1634116011311133329,767,310,"(767, 310)",noise
495,3775,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18900.026,773.285,322.391,1.0,28.0,,1634116011351237329,767,315,"(767, 315)",noise
496,3779,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18920.034,772.476,324.712,1.0,28.0,,1634116011371245329,766,307,"(766, 307)",noise
497,3786,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18955.999,772.771,325.564,1.0,28.0,,1634116011407210329,768,320,"(768, 320)",noise
498,3792,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,18988.012,772.874,326.84,1.0,28.0,,1634116011439223329,768,309,"(768, 309)",noise
499,3801,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19032.022,778.233,328.639,1.0,28.0,,1634116011483233329,773,321,"(773, 321)",noise
500,3807,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19060.051,779.268,335.546,1.0,28.0,,1634116011511262329,775,332,"(775, 332)",noise
501,3814,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19096.048,779.333,342.404,1.0,28.0,,1634116011547259329,775,336,"(775, 336)",noise
502,3819,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19119.941,775.899,341.206,1.0,28.0,,1634116011571152329,772,335,"(772, 335)",noise
503,3826,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19155.984,775.092,340.0,1.0,28.0,,1634116011607195329,771,333,"(771, 333)",noise
504,3833,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19191.932,776.163,337.479,1.0,28.0,,1634116011643143329,773,332,"(773, 332)",noise
505,3841,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19232.036,775.711,334.372,1.0,28.0,,1634116011683247329,773,328,"(773, 328)",noise
506,3847,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19260.043,778.676,334.342,1.0,28.0,,1634116011711254329,777,329,"(777, 329)",noise
507,3854,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19295.907,781.721,331.256,1.0,28.0,,1634116011747118329,780,326,"(780, 326)",noise
508,3861,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19332.139,783.244,333.532,1.0,28.0,,1634116011783350329,781,330,"(781, 330)",noise
509,3867,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19360.02,783.243,336.681,1.0,28.0,,1634116011811231329,781,334,"(781, 334)",noise
510,3873,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19392.163,783.16,336.892,1.0,28.0,,1634116011843374329,781,334,"(781, 334)",noise
511,3881,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19432.064,784.731,334.197,1.0,28.0,,1634116011883275329,782,328,"(782, 328)",noise
512,3888,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19468.016,784.703,328.732,1.0,28.0,,1634116011919227329,782,325,"(782, 325)",noise
513,3892,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19488.047,785.706,328.088,1.0,28.0,,1634116011939258329,782,310,"(782, 310)",noise
514,3899,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19519.887,784.099,328.467,1.0,28.0,,1634116011971098329,780,324,"(780, 324)",noise
515,3905,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19552.009,785.311,328.933,1.0,28.0,,1634116012003220329,781,327,"(781, 327)",noise
516,3913,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19591.992,785.354,328.209,1.0,28.0,,1634116012043203329,780,324,"(780, 324)",noise
517,3922,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19636.005,783.897,328.475,1.0,28.0,,1634116012087216329,779,325,"(779, 325)",noise
518,3927,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19664.01,785.253,328.607,1.0,28.0,,1634116012115221329,780,326,"(780, 326)",noise
519,3931,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19684.057,786.008,327.257,1.0,28.0,,1634116012135268329,781,324,"(781, 324)",noise
520,3939,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19723.912,780.607,284.997,1.0,29.0,,1634116012175123329,776,287,"(776, 287)",noise
521,3947,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19764.143,774.622,283.75,1.0,29.0,,1634116012215354329,770,288,"(770, 288)",noise
522,3954,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19795.969,771.608,281.157,1.0,29.0,,1634116012247180329,766,277,"(766, 277)",noise
523,3961,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19832.071,771.971,280.529,1.0,29.0,,1634116012283282329,766,277,"(766, 277)",noise
524,3967,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19864.009,770.544,279.194,1.0,29.0,,1634116012315220329,766,276,"(766, 276)",noise
525,3974,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19896.003,764.516,277.513,1.0,,,1634116012347214329,756,274,"(756, 274)",noise
526,3981,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19931.963,727.478,284.139,1.0,30.0,,1634116012383174329,721,280,"(721, 280)",noise
527,3987,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19964.016,728.094,286.91,1.0,30.0,,1634116012415227329,722,284,"(722, 284)",noise
528,3994,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,19996.029,725.048,292.411,1.0,30.0,,1634116012447240329,719,290,"(719, 290)",noise
529,4001,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20032.14,728.723,293.648,1.0,30.0,,1634116012483351329,724,292,"(724, 292)",noise
530,4007,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20064.032,726.559,290.873,1.0,30.0,,1634116012515243329,721,290,"(721, 290)",noise
531,4011,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20084.064,726.373,290.094,1.0,30.0,,1634116012535275329,720,290,"(720, 290)",noise
532,4019,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20124.093,722.98,288.236,1.0,30.0,,1634116012575304329,717,288,"(717, 288)",noise
533,4027,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20164.019,722.902,291.63,1.0,30.0,,1634116012615230329,717,292,"(717, 292)",noise
534,4031,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20184.005,722.582,294.46,1.0,30.0,,1634116012635216329,717,294,"(717, 294)",noise
535,4039,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20224.018,726.124,298.638,1.0,30.0,,1634116012675229329,721,298,"(721, 298)",noise
536,4045,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20252.042,728.56,299.644,1.0,30.0,,1634116012703253329,723,299,"(723, 299)",noise
537,4051,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20284.101,727.542,302.615,1.0,30.0,,1634116012735312329,722,301,"(722, 301)",noise
538,4059,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20323.941,728.307,305.572,1.0,30.0,,1634116012775152329,722,305,"(722, 305)",noise
539,4065,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20352.082,766.181,353.068,1.0,,,1634116012803293329,848,347,"(848, 347)",noise
540,4074,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20396.041,851.371,523.693,1.0,,,1634116012847252329,135,138,"(135, 138)",lights
541,4082,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20440.022,869.484,573.995,1.0,31.0,,1634116012891233329,864,574,"(864, 574)",noise
542,4086,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20460.022,877.094,563.227,1.0,31.0,,1634116012911233329,871,570,"(871, 570)",noise
543,4093,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20492.247,873.098,559.085,1.0,31.0,,1634116012943458329,866,566,"(866, 566)",noise
544,4101,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20532.073,871.848,548.503,1.0,31.0,,1634116012983284329,865,552,"(865, 552)",noise
545,4106,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20560.013,868.711,555.719,1.0,31.0,,1634116013011224329,861,559,"(861, 559)",noise
546,4113,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20591.987,869.605,557.486,1.0,31.0,,1634116013043198329,863,564,"(863, 564)",noise
547,4121,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20632.087,870.096,556.546,1.0,31.0,,1634116013083298329,863,564,"(863, 564)",noise
548,4125,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20652.041,862.444,554.755,1.0,31.0,,1634116013103252329,854,557,"(854, 557)",noise
549,4132,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20688.049,869.816,541.291,1.0,31.0,,1634116013139260329,864,543,"(864, 543)",noise
550,4140,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20728.011,870.961,539.839,1.0,31.0,,1634116013179222329,865,543,"(865, 543)",noise
551,4147,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20764.007,872.154,538.677,1.0,31.0,,1634116013215218329,865,542,"(865, 542)",noise
552,4152,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20788.235,868.904,537.043,1.0,31.0,,1634116013239446329,402,583,"(402, 583)",noise
553,4159,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20824.04,865.185,534.749,1.0,31.0,,1634116013275251329,857,538,"(857, 538)",noise
554,4165,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20852.015,870.536,535.435,1.0,31.0,,1634116013303226329,863,537,"(863, 537)",noise
555,4171,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20884.652,869.186,536.518,1.0,31.0,,1634116013335863329,402,582,"(402, 582)",noise
556,4180,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20927.955,866.632,538.396,1.0,31.0,,1634116013379166329,859,540,"(859, 540)",noise
557,4186,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20959.925,866.357,540.371,1.0,31.0,,1634116013411136329,399,586,"(399, 586)",noise
558,4193,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,20992.153,865.447,538.109,1.0,31.0,,1634116013443364329,857,540,"(857, 540)",noise
559,4200,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21027.995,884.909,605.004,1.0,,,1634116013479206329,824,176,"(824, 176)",noise
560,4207,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21064.054,937.817,657.845,1.0,32.0,,1634116013515265329,930,661,"(930, 661)",noise
561,4213,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21092.115,946.982,659.42,1.0,32.0,,1634116013543326329,937,662,"(937, 662)",noise
562,4221,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21132.025,948.106,656.621,1.0,32.0,,1634116013583236329,937,660,"(937, 660)",noise
563,4226,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21160.048,954.622,666.606,1.0,32.0,,1634116013611259329,941,670,"(941, 670)",noise
564,4233,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21192.043,944.145,687.161,1.0,32.0,,1634116013643254329,937,691,"(937, 691)",noise
565,4238,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21220.01,951.926,678.689,1.0,32.0,,1634116013671221329,944,683,"(944, 683)",noise
566,4245,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21252.074,946.587,677.499,1.0,32.0,,1634116013703285329,939,681,"(939, 681)",noise
567,4252,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21288.011,938.172,669.237,1.0,32.0,,1634116013739222329,931,673,"(931, 673)",noise
568,4261,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21335.864,933.528,671.738,1.0,32.0,,1634116013787075329,927,676,"(927, 676)",noise
569,4267,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21363.979,934.676,670.768,1.0,32.0,,1634116013815190329,925,675,"(925, 675)",noise
570,4272,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21388.036,938.623,670.785,1.0,32.0,,1634116013839247329,928,675,"(928, 675)",noise
571,4278,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21419.999,931.29,671.202,1.0,32.0,,1634116013871210329,918,675,"(918, 675)",noise
572,4285,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21456.011,929.513,672.012,1.0,32.0,,1634116013907222329,919,677,"(919, 677)",noise
573,4293,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21495.965,912.2,669.04,1.0,32.0,,1634116013947176329,905,675,"(905, 675)",noise
574,4300,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21527.991,915.694,668.047,1.0,32.0,,1634116013979202329,911,675,"(911, 675)",noise
575,4307,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21564.225,904.719,664.668,1.0,32.0,,1634116014015436329,896,672,"(896, 672)",noise
576,4313,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21596.038,903.638,655.444,1.0,32.0,,1634116014047249329,900,663,"(900, 663)",noise
577,4321,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21636.217,906.7,645.218,1.0,32.0,,1634116014087428329,901,653,"(901, 653)",noise
578,4326,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21659.962,906.675,645.959,1.0,32.0,,1634116014111173329,902,654,"(902, 654)",noise
579,4333,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21695.966,904.585,644.527,1.0,32.0,,1634116014147177329,938,657,"(938, 657)",noise
580,4340,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21729.663,909.245,636.349,1.0,32.0,,1634116014180874329,13,813,"(13, 813)",noise
581,4347,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21763.946,879.331,610.849,1.0,,,1634116014215157329,138,179,"(138, 179)",lights
582,4352,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21788.047,848.661,529.076,1.0,,,1634116014239258329,150,166,"(150, 166)",lights
583,4359,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21824.011,841.958,523.832,1.0,33.0,,1634116014275222329,200,114,"(200, 114)",lights
584,4365,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21855.974,825.057,518.601,1.0,33.0,,1634116014307185329,820,524,"(820, 524)",noise
585,4373,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21895.942,823.44,513.514,1.0,33.0,,1634116014347153329,818,516,"(818, 516)",noise
586,4380,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21928.021,833.536,513.262,1.0,33.0,,1634116014379232329,828,517,"(828, 517)",noise
587,4385,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21955.958,831.491,507.849,1.0,33.0,,1634116014407169329,825,514,"(825, 514)",noise
588,4391,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,21984.016,824.603,503.889,1.0,33.0,,1634116014435227329,819,506,"(819, 506)",noise
589,4397,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22015.859,831.879,499.612,1.0,33.0,,1634116014467070329,826,500,"(826, 500)",noise
590,4405,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22056.013,831.877,512.855,1.0,33.0,,1634116014507224329,826,511,"(826, 511)",noise
591,4412,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22091.968,835.746,516.169,1.0,33.0,,1634116014543179329,829,516,"(829, 516)",noise
592,4419,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22123.906,833.261,518.515,1.0,33.0,,1634116014575117329,827,518,"(827, 518)",noise
593,4427,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22164.077,814.324,519.432,1.0,33.0,,1634116014615288329,808,522,"(808, 522)",noise
594,4433,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22196.054,810.719,519.015,1.0,33.0,,1634116014647265329,805,533,"(805, 533)",noise
595,4439,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22224.071,812.916,521.389,1.0,33.0,,1634116014675282329,807,549,"(807, 549)",noise
596,4447,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22264.013,811.279,524.817,1.0,33.0,,1634116014715224329,807,526,"(807, 526)",noise
597,4452,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22292.03,814.58,523.633,1.0,33.0,,1634116014743241329,811,527,"(811, 527)",noise
598,4459,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22323.987,801.856,521.404,1.0,33.0,,1634116014775198329,798,527,"(798, 527)",m chest
599,4465,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22356.033,781.812,523.076,1.0,33.0,,1634116014807244329,778,532,"(778, 532)",m chest
600,4472,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,22392.018,786.004,522.262,1.0,33.0,,1634116014843229329,782,531,"(782, 531)",m chest
