index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
608,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775199748756470,593.169,533.481,1.0,4.0,,3044.069,602,323
615,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775199780746470,593.051,533.642,1.0,4.0,,3076.059,619,316
620,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775199808732470,594.362,533.613,1.0,4.0,,3104.045,620,300
627,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775199840755470,594.996,533.597,1.0,4.0,,3136.068,617,309
635,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775199880712470,592.075,530.864,1.0,4.0,,3176.025,577,242
641,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775199912684470,592.839,529.722,1.0,4.0,,3207.997,611,304
648,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775199948751470,616.0,514.594,1.0,4.0,,3244.064,640,296
655,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775199984720470,614.679,509.272,1.0,4.0,,3280.033,631,316
663,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200024702470,611.432,508.109,1.0,4.0,,3320.015,648,232
667,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200044709470,610.891,505.695,1.0,4.0,,3340.022,637,266
674,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200076705470,609.942,501.458,1.0,4.0,,3372.018,635,259
682,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200116726470,609.677,498.204,1.0,4.0,,3412.039,620,294
688,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200148688470,608.695,494.243,1.0,4.0,,3444.001,637,247
695,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200184750470,608.695,494.176,1.0,4.0,,3480.063,622,306
702,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200216719470,608.359,490.939,1.0,4.0,,3512.032,645,229
707,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200244725470,608.122,489.65,1.0,4.0,,3540.038,630,255
714,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200276724470,607.817,488.458,1.0,4.0,,3572.037,615,282
722,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200316764470,609.059,486.11,1.0,4.0,,3612.077,577,339
727,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200344725470,609.805,486.23,1.0,4.0,,3640.038,637,239
734,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200376703470,575.656,530.766,1.0,,,3672.016,590,304
742,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200416700470,540.789,569.973,1.0,5.0,,3712.013,547,380
748,b039bef1-92a5-45d2-a73e-05e1758c0c8c,90bcfb34-bdf6-4f33-82e1-f0a94bd0d6b4,1649775200448698470,539.733,570.158,1.0,5.0,,3744.011,539,366
