section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1,1688464295395164226,1688464295659142226,263
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,2,1688464319515159226,1688464319891227226,376
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,3,1688464345603125226,1688464345939243226,336
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,4,1688464345943225226,1688464346335128226,391
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,5,1688464346759140226,1688464347119210226,360
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,6,1688464347147127226,1688464347494970226,347
