section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,51,1688464311395177226,1688464312271019226,875,583.483,512.268,3.4014108434115466,4.054275737565896
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,52,1688464312299169226,1688464312719022226,419,550.773,441.765,0.9351542748530053,9.37822580494808
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,53,1688464312855142226,1688464312947079226,91,677.246,449.855,10.555149307752998,8.719956271548606
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,54,1688464312967223226,1688464313091498226,124,691.587,429.248,11.682035485976584,10.255015579422759
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,55,1688464313135294226,1688464313287241226,151,818.202,473.591,21.218840400392175,6.828094838782703
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,56,1688464313355194226,1688464313535117226,179,876.912,472.713,25.68739264213334,6.827927462908174
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,57,1688464313555086226,1688464313779126226,224,847.39,461.318,23.47139073473162,7.6987470752312746
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,58,1688464313919276226,1688464314051152226,131,546.463,382.543,0.6132586852812887,13.851229391643608
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,59,1688464314090996226,1688464314191234226,100,481.698,427.47,-4.336333204558902,10.448630239041242
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,60,1688464314259134226,1688464314411023226,151,336.108,400.834,-15.526763297008351,12.32697632412525
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,61,1688464314515104226,1688464314679151226,164,230.859,448.87,-23.422394190272442,8.616717372578503
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,62,1688464314727173226,1688464314967295226,240,122.556,507.765,-31.52919266006411,4.209493835436423
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,63,1688464314995156226,1688464315075008226,79,99.35,556.472,-33.23964285866603,0.7077725012984962
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,64,1688464315107011226,1688464315311171226,204,113.067,527.939,-32.21777920392821,2.754510149170702
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,65,1688464315415462226,1688464315658960226,243,181.68,528.209,-26.982532024635166,2.7672001791152296
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,66,1688464315699130226,1688464315771159226,72,240.352,492.791,-22.58442342008955,5.397495932925732
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,67,1688464315803198226,1688464315923189226,119,326.73,433.7,-16.151516402484337,9.86343982918438
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,68,1688464316355174226,1688464316579480226,224,246.267,309.417,-22.967865171308915,18.922740072131916
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,69,1688464316611459226,1688464316719215226,107,181.747,348.126,-27.74235701415325,15.88523231144931
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,70,1688464316791139226,1688464317411385226,620,147.889,350.473,-30.376668419022174,15.609338031768308
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,71,1688464317463202226,1688464318567072226,1103,227.2,413.721,-23.836999868030315,11.193558605813088
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,72,1688464319171077226,1688464319255160226,84,347.688,394.369,-14.657305144453323,12.82585411592404
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,73,1688464319411125226,1688464319523221226,112,405.916,421.827,-10.131321739461395,10.830441243816413
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,74,1688464319791012226,1688464320431202226,640,454.719,402.858,-6.424472267023971,12.292481278234172
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,75,1688464320467291226,1688464320763185226,295,490.393,452.324,-3.6587602652726328,8.575932754422084
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,76,1688464320791274226,1688464320891154226,99,519.633,438.036,-1.4377118385479182,9.659240549469759
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,77,1688464321291223226,1688464321370995226,79,574.655,462.897,2.7464952285594837,7.780185496207145
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,78,1688464321407188226,1688464321499191226,92,678.096,473.237,10.58914229011424,6.964296691723026
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,79,1688464321559164226,1688464321739148226,179,702.276,561.653,12.358711916077786,0.33029488756925035
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,80,1688464321767331226,1688464322039309226,271,660.252,553.697,9.18911650892874,0.927783542847753
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,81,1688464322223899226,1688464322327064226,103,541.752,688.783,0.24773069969763217,-9.255042304761384
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,82,1688464322407304226,1688464322627066226,219,514.931,664.529,-1.7879227623743696,-7.42626733483248
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,83,1688464322659335226,1688464322787037226,127,524.142,623.177,-1.0850895849274829,-4.3099831905669115
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,84,1688464323011152226,1688464323079344226,68,542.985,509.701,0.33961815318890504,4.250207396829673
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,85,1688464323103176226,1688464323639184226,536,512.311,465.994,-1.9881526598335095,7.547942627230095
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,86,1688464323690997226,1688464323766955226,75,360.68,509.137,-13.446711627009284,4.256825794860568
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,87,1688464323795377226,1688464323931158226,135,377.398,468.088,-12.228651698641926,7.338372075366871
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,88,1688464323987032226,1688464324091177226,104,465.213,441.232,-5.582755103072006,9.404773321820093
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,89,1688464324131332226,1688464324347205226,215,368.369,489.915,-12.884881714860986,5.698524929579539
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,90,1688464324379219226,1688464324483189226,103,421.397,501.568,-8.860097287733076,4.846077270463786
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,91,1688464324503306226,1688464324606998226,103,446.033,487.872,-7.004299934525893,5.884030516077907
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,92,1688464324883179226,1688464324987156226,103,279.842,548.318,-19.52800741052124,1.3180310446143224
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,93,1688464325026968226,1688464325103253226,76,409.684,499.58,-9.747818913312143,4.991638131184493
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,94,1688464325259022226,1688464325539149226,280,366.137,457.789,-13.099964820693636,8.101607132551345
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,95,1688464325859317226,1688464326107030226,247,189.279,531.02,-26.401560152590722,2.565673339789326
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,96,1688464326146983226,1688464326359266226,212,147.242,508.353,-29.63965084653387,4.1866643414308236
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,97,1688464326395351226,1688464327886999226,1491,170.611,439.567,-28.070234098032348,9.202072753308014
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,98,1688464327915597226,1688464328427153226,511,246.845,461.443,-22.16530085386897,7.712239363687791
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,99,1688464328451152226,1688464328727136226,275,294.073,494.096,-18.50733151862122,5.3416382663259085
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,100,1688464328755218226,1688464328983475226,228,257.557,474.455,-21.31699324693216,6.764446168047122
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,101,1688464329003133226,1688464329411298226,408,240.3,473.363,-22.632084118225634,6.827136454954181
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,102,1688464329431374226,1688464329619137226,187,230.3,439.422,-23.49750236109917,9.310253442059725
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,103,1688464329639209226,1688464329875445226,236,199.524,430.255,-25.89044140639813,9.931584855533279
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,104,1688464329919162226,1688464330415085226,495,117.532,466.458,-32.04063475848751,7.172395074746779
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,105,1688464330475277226,1688464330695184226,219,46.691,462.559,-37.54284013636457,7.336296259554558
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,106,1688464330723666226,1688464331371240226,647,33.492,531.092,-38.34812664075172,2.491984432837023
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,107,1688464331399202226,1688464331499241226,100,69.395,589.07,-35.54636898115885,-1.6056208867920256
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,108,1688464331539198226,1688464331739231226,200,129.655,681.532,-31.143901571497587,-8.286314171826488
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,109,1688464331867219226,1688464331931471226,64,242.201,692.808,-22.56869550227654,-9.309538567350307
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,110,1688464331999807226,1688464332335180226,335,439.581,743.492,-7.599225968259913,-13.336699304778318
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,111,1688464332371027226,1688464332523154226,152,513.277,782.169,-1.955315542717998,-16.28544715284852
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,112,1688464332651199226,1688464332743019226,91,578.383,756.359,3.0723898832698366,-14.33780283961529
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,113,1688464332771157226,1688464332835144226,63,544.328,784.45,0.45182299949681565,-16.459988567778854
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,114,1688464332979269226,1688464333111129226,131,496.393,569.596,-3.1774819821734983,-0.26889401107539035
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,115,1688464333231236226,1688464333659067226,427,437.941,486.305,-7.618326941345773,5.999484265583965
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,116,1688464333699327226,1688464333919207226,219,548.073,531.649,0.7235058349822017,2.5938771320071954
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,117,1688464333975343226,1688464334279289226,303,628.045,583.083,6.75877362856822,-1.2826509843472775
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,118,1688464334319082226,1688464334639226226,320,561.171,525.384,1.7132762322605628,3.06628624611418
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,119,1688464334715112226,1688464334831010226,115,728.709,575.432,14.352982381931497,-0.6979512942565576
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,120,1688464335051087226,1688464335167171226,116,618.839,732.373,6.157912425666915,-12.513653654260672
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,121,1688464335319310226,1688464335387083226,67,719.323,667.28,13.720720901814992,-7.557761549919205
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,122,1688464335410996226,1688464335751154226,340,690.32,660.035,11.51134271493209,-7.037871631467439
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,123,1688464335894998226,1688464336071293226,176,748.215,537.962,15.832965112461272,2.095189134291905
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,124,1688464336111170226,1688464336203140226,91,716.052,529.911,13.409138675320275,2.7032084602319726
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,125,1688464336303165226,1688464336423288226,120,647.514,542.597,8.230068994429121,1.7628214353537033
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,126,1688464336643000226,1688464336751180226,108,635.066,575.982,7.287928650324217,-0.747828617508957
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,127,1688464336839375226,1688464337059176226,219,727.795,498.582,14.323816095685155,5.039888356995769
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,128,1688464337159343226,1688464337219148226,59,615.185,512.297,5.798034230012926,4.047792707571333
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,129,1688464337391129226,1688464337451177226,60,643.664,407.153,8.056870135462505,11.954195056973356
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,130,1688464337535216226,1688464337627230226,92,566.694,401.232,2.1627753199444366,12.436721191137636
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,131,1688464337659456226,1688464337727341226,67,553.085,405.516,1.1179724406710956,12.115252013783621
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,132,1688464337835195226,1688464337939338226,104,527.872,419.417,-0.8122777200715969,11.065850463452325
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,133,1688464337967055226,1688464338035303226,68,598.922,403.322,4.632783460989523,12.268715907933132
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,134,1688464338167172226,1688464338271057226,103,593.317,438.366,4.177833862753727,9.626896137105318
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,135,1688464338323527226,1688464338439324226,115,616.999,423.466,5.9966767908487455,10.741215077050466
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,136,1688464338583024226,1688464338739184226,156,619.305,402.082,6.196941071777765,12.351992905422849
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,137,1688464338783136226,1688464338931125226,147,560.381,385.226,1.6840745045477494,13.64683309751157
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,138,1688464339026983226,1688464339179007226,152,640.872,436.658,7.8034026873646996,9.734876252066005
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,139,1688464339215161226,1688464339307033226,91,628.021,357.863,6.933741528000649,15.67992961404611
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,140,1688464339411163226,1688464339767289226,356,685.373,365.38,11.353880764628492,15.054535231489343
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,141,1688464339835279226,1688464339951191226,115,695.941,385.849,12.113507712506902,13.505247511363217
