section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291659084226,548.007,499.407,0.0,1,,0.7198624043842791,5.027031385711256
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291663066226,547.881,499.426,0.0,1,,0.7103785101163415,5.0255952016973735
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291667074226,547.824,499.418,0.0,1,,0.706064837590949,5.026220820774826
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291675038226,547.752,499.381,0.0,1,,0.7005841165592134,5.029042206508895
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291679048226,547.753,499.36,0.0,1,,0.700645258953422,5.030631389927372
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291683121226,547.749,499.32,0.0,1,,0.7003748665732901,5.033609805015197
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291687402226,547.74,499.312,0.0,1,,0.6996963245475158,5.034259436586816
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291695025226,547.714,499.318,0.0,1,,0.6977421672337917,5.0337790752182086
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291699139226,547.736,499.323,0.0,1,,0.6993816491492283,5.0334211065092145
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291703134226,547.78,499.328,0.0,1,,0.7027301816279039,5.033049020311595
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291707081226,547.779,499.322,0.0,1,,0.7026520197361154,5.033519265768944
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291715179226,547.736,500.191,0.0,1,,0.6993582805777844,4.967885438196473
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291719508226,547.725,500.551,0.0,1,,0.6984940167413015,4.940692991516293
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291723176226,547.729,500.862,0.0,1,,0.6987963677350246,4.917286851169121
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291727129226,547.715,501.166,0.0,1,,0.6976719547639637,4.894314464868216
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291735013226,547.751,501.614,0.0,1,,0.7003826027408657,4.860471566797091
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291739122226,547.734,501.983,0.0,1,,0.6991165919142771,4.832646057469045
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291743127226,547.737,502.3,0.0,1,,0.6992664602297414,4.80870146135986
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291747199226,547.695,502.667,0.0,1,,0.6961259460735244,4.780989728242599
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291755164226,547.6,503.283,0.0,1,,0.6888496559612475,4.734567691724822
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291759145226,547.555,504.143,0.0,1,,0.6854317446458585,4.669640301709418
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291763368226,547.51,504.86,0.0,1,,0.6819755207875666,4.615506436889918
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291767159226,547.512,505.582,0.0,1,,0.6820978598861432,4.5610075266952075
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291775268226,547.496,506.629,0.0,1,,0.6808850859308871,4.482028282530535
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291779248226,547.468,506.986,0.0,1,,0.6787402816134623,4.4550906649103394
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291783221226,547.459,507.479,0.0,1,,0.6780112077720309,4.417852824197933
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291787171226,547.419,507.786,0.0,1,,0.6750105050612544,4.394662946615583
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291795399226,547.329,508.264,0.0,1,,0.6681571918179289,4.358604259455743
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291799271226,547.297,508.537,0.0,1,,0.6656893733230621,4.33798421240406
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291803195226,547.284,508.703,0.0,1,,0.6646896324250308,4.325485409129158
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291807182226,547.237,508.846,0.0,1,,0.6611384094869557,4.314712063215208
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291815155226,547.106,508.925,0.0,1,,0.651234120129033,4.308717627095364
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291819241226,546.999,508.897,0.0,1,,0.6431254257287591,4.310859469125899
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291823157226,546.957,509.111,0.0,1,,0.6399545878113201,4.294698793877837
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291827202226,546.93,509.22,0.0,1,,0.6379421734500007,4.286451722518071
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291835146226,546.929,509.272,0.0,1,,0.6378800157619764,4.282568650584918
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291839185226,546.921,509.264,0.0,1,,0.6372110602227478,4.283181729170998
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291843163226,546.835,509.212,0.0,1,,0.6307328320394584,4.287089716479181
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291847182226,546.853,509.179,0.0,1,,0.6320911810147914,4.2895420609360775
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291855031226,546.519,509.536,0.0,1,,0.6068661330217632,4.2626731064866235
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291859148226,546.379,509.617,0.0,1,,0.5962655674431583,4.256514942374978
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291863162226,546.323,509.798,0.0,1,,0.5920168996261215,4.242830404321829
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291867309226,546.268,510.04,0.0,1,,0.5878676261040359,4.224594984622202
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291875031226,546.269,510.418,0.0,1,,0.5879225286410023,4.196040502611845
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291879312226,546.186,510.53,0.0,1,,0.5816000329151206,4.187612547097049
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291883163226,546.214,510.505,0.0,1,,0.5837055411400908,4.189512290403788
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291887195226,546.222,510.421,0.0,1,,0.5843594104484687,4.195820258457793
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291895027226,546.225,510.264,0.0,1,,0.5845776336272751,4.207697527304563
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291899197226,546.097,510.317,0.0,1,,0.574915719534669,4.203713303689634
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291903364226,545.804,510.602,0.0,1,,0.5527289317066906,4.18221851800479
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291907151226,545.63,510.847,0.0,1,,0.5395993529928147,4.163745728779674
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291915015226,545.379,511.633,0.0,1,,0.5205451832174661,4.104377037861454
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291919160226,545.285,512.003,0.0,1,,0.5134078431253576,4.076436523692722
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291923214226,545.218,512.16,0.0,1,,0.5083866126048546,4.064645673934624
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291927519226,545.13,512.109,0.0,1,,0.5017105680934515,4.06847022479029
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291935414226,544.971,512.479,0.0,1,,0.48967784943337506,4.040585952519005
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291939234226,544.925,512.657,0.0,1,,0.4861838207508286,4.0270998196995835
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291943219226,544.904,512.758,0.0,1,,0.48462110025734084,4.019531767639156
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291947465226,544.72,513.064,0.0,1,,0.4706807993327157,3.996383480130534
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291955158226,544.717,513.215,0.0,1,,0.4704780951268062,3.985006045690543
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291959188226,544.735,513.189,0.0,1,,0.47183086135059843,3.9869543014401843
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291963359226,544.756,513.272,0.0,1,,0.4734297105083394,3.9806891111483216
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291967190226,544.769,513.27,0.0,1,,0.4743572721180787,3.9808410884035164
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291975260226,544.809,514.147,0.0,1,,0.47738694570306595,3.914657699042985
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291979223226,544.807,514.428,0.0,1,,0.4772128946800215,3.8934369331707597
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291983192226,544.746,514.542,0.0,1,,0.47261862746844513,3.8848334157836732
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291987230226,544.626,514.464,0.0,1,,0.46356789693465567,3.8907357459622114
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291995333226,544.713,517.783,0.0,1,,0.470062922300872,3.6402496715564574
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464291999374226,544.785,518.981,0.0,1,,0.47542452257651363,3.549871959993226
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292003318226,545.051,519.638,0.0,1,,0.4955376118442134,3.500270074015805
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292007331226,545.439,519.921,0.0,1,,0.5248203657501309,3.478901777126584
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292015168226,545.62,520.386,0.0,1,,0.5384835696025467,3.4438150063488306
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292019233226,545.761,520.497,0.0,1,,0.5491905805942215,3.4354530790809936
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292023225226,545.935,520.585,0.0,1,,0.562292051931901,3.428776415228472
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292026993226,546.128,520.832,0.0,1,,0.5768553506559974,3.4101743846799644
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292035024226,546.155,520.992,0.0,1,,0.5789214327685569,3.398050812296457
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292039175226,546.157,521.083,0.0,1,,0.5790340126715707,3.3911833851913937
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292043151226,546.305,521.234,0.0,1,,0.5902512168836156,3.3798548310180765
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292047323226,546.295,521.444,1.0,1,,0.5895113937202933,3.3639736492388965
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292055013226,546.465,522.131,0.0,1,,0.6023029008483683,3.3121444473514936
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292059007226,546.542,522.341,0.0,1,,0.6081398734554864,3.2962849922198068
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292063213226,547.116,522.932,0.0,1,,0.651478001066086,3.25169976730518
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292067184226,547.26,523.208,0.0,1,,0.662325156625135,3.230873956392354
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292075005226,547.348,523.594,0.0,1,,0.6689486389422504,3.2016802125995785
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292079022226,547.381,523.738,0.0,1,,0.6714526278510103,3.1908052105517353
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292083297226,547.324,524.197,0.0,1,,0.6671440068097978,3.156169752416886
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292087269226,547.637,524.467,0.0,1,,0.6907692478188291,3.1358344496425197
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292095016226,548.226,524.18,0.0,1,,0.7353130020200808,3.157486093957481
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292099170226,548.533,524.134,0.0,1,,0.758501715012857,3.160902829848113
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292103233226,548.582,523.987,0.0,1,,0.7622380241514255,3.1719928252134433
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292107371226,548.571,523.827,0.0,1,,0.7613586326909666,3.1840789413633597
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292115062226,548.623,523.532,0.0,1,,0.7652898293057164,3.2063427851625477
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292119441226,548.647,523.327,0.0,1,,0.7671101226845031,3.221850295785011
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292123212226,548.669,523.354,0.0,1,,0.7687739353136397,3.219786428383169
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292127291226,548.715,523.248,0.0,1,,0.7722599029263367,3.2277814625272607
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292135326226,562.706,527.033,1.0,1,,1.829052068029551,2.94177281025963
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292139202226,566.974,528.067,1.0,1,,2.1514372232497245,2.863577844894425
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292143284226,569.385,528.995,1.0,1,,2.3334047908916826,2.7934480843637166
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292147176226,570.705,529.239,1.0,1,,2.4331273835002403,2.775019737303214
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292155033226,572.478,533.696,1.0,1,,2.5665524054053925,2.4387342672286216
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292159151226,573.065,534.025,1.0,1,,2.61086999371181,2.4138794382595554
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292163153226,573.695,534.222,1.0,1,,2.658376246325325,2.3990088443483644
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292167686226,574.017,534.443,1.0,1,,2.6826855761062274,2.382328732764366
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292175067226,572.389,534.122,1.0,1,,2.5597567517583935,2.4065601097202958
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292179166226,571.745,533.94,1.0,1,,2.511160477826361,2.420380942946505
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292183169226,572.538,534.048,1.0,1,,2.571052553064623,2.4121845561674653
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292187182226,572.63,534.631,1.0,1,,2.5779496930411723,2.36820280687794
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292195020226,573.993,535.019,1.0,1,,2.6808380080113,2.3388504408814947
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292199344226,574.378,535.255,1.0,1,,2.709842157653984,2.3210447938987646
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292203272226,574.627,535.271,1.0,1,,2.72867319792601,2.319846430652572
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292207407226,575.222,534.981,1.0,1,,2.77360983286519,2.341707025345956
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292215257226,574.798,534.991,1.0,1,,2.741589063008537,2.3409382000375274
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292219206226,574.695,534.919,1.0,1,,2.733871733969349,2.346343108539761
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292223271226,574.718,534.622,1.0,1,,2.7356541883396863,2.368767151874593
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292227238226,574.648,534.337,1.0,1,,2.7303376884123387,2.390256585731572
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292235194226,574.729,534.563,1.0,1,,2.736434888907851,2.3732279127279923
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292239223226,574.528,534.573,1.0,1,,2.721283451945974,2.3724956213823964
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292243290226,574.88,534.331,1.0,1,,2.7478488449448046,2.3907388459739933
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292251000226,573.988,533.963,1.0,1,,2.6805739171303844,2.4185306829816295
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292255365226,573.78,533.748,1.0,1,,2.6648969378587166,2.4347317499152856
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292259302226,573.74,533.585,1.0,,,2.6618581031331936,2.447049117416955
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292263385226,573.817,533.572,1.0,,,2.667653557755421,2.4480449039130185
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292271044226,612.956,533.138,1.0,,,5.6233902876392525,2.4779931395591657
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292275280226,623.691,532.835,1.0,,,6.434086315543981,2.4997347029123564
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292279255226,628.468,532.589,1.0,,,6.794881311750105,2.517751056163185
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292283236226,627.022,531.76,1.0,,,6.685915296241719,2.5803345328300207
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292291159226,625.391,531.474,1.0,2,,6.562856686820613,2.6020341615027838
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292295213226,627.929,531.334,1.0,2,,6.754488143314469,2.6122857333092777
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292299029226,629.432,531.222,1.0,2,,6.868058568093131,2.6205167398752804
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292303731226,631.158,531.341,1.0,2,,6.9983612089898255,2.6113504147224713
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292311159226,632.776,531.53,1.0,2,,7.120464245321976,2.5969268464720074
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292315237226,632.087,533.334,1.0,2,,7.067919382850131,2.461241507653341
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292319315226,630.757,536.303,1.0,2,,6.966668125052621,2.237950593504174
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292323016226,629.165,537.864,1.0,2,,6.846130173835197,2.120568319295925
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292331346226,628.574,539.74,1.0,2,,6.801095141226361,1.9794119551542244
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464292335315226,628.515,540.182,1.0,2,,6.796505181088195,1.9461723143773315
