index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,heatmap_ts,ref_center_x,ref_center_y
238,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075174775336,373.941,806.93,1.0,,,1199.999,356,784
246,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075214747336,371.043,819.549,1.0,,,1239.971,352,796
250,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075234812336,381.817,819.107,1.0,,,1260.036,363,795
259,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075278831336,376.94,828.398,1.0,,,1304.055,356,800
266,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075314792336,380.544,811.966,1.0,,,1340.016,334,818
272,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075342839336,385.207,813.286,1.0,,,1368.063,365,783
279,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075378772336,511.503,821.589,1.0,,,1403.996,488,804
286,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075414829336,588.505,819.762,1.0,,,1440.053,564,796
292,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075442792336,635.481,809.391,1.0,,,1468.016,617,792
298,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075474774336,629.236,810.249,1.0,,,1499.998,608,791
305,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075506769336,625.396,812.372,1.0,,,1531.993,617,799
313,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075546759336,636.604,816.693,1.0,,,1571.983,619,792
317,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075566749336,631.004,818.083,1.0,,,1591.973,605,795
324,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075602760336,627.932,810.554,1.0,,,1627.984,623,799
331,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075638762336,625.795,804.116,1.0,,,1663.986,615,792
338,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075674790336,626.268,809.272,1.0,,,1700.014,504,770
345,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075710784336,624.619,807.047,1.0,,,1736.008,613,789
352,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075742759336,635.549,806.784,1.0,,,1767.983,627,794
358,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075774845336,655.188,799.362,1.0,,,1800.069,640,777
366,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075814773336,667.165,801.069,1.0,,,1839.997,1158,861
372,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075842749336,669.544,803.818,1.0,,,1867.973,654,779
379,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075878740336,673.326,794.978,1.0,,,1903.964,673,779
386,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075914800336,662.964,782.513,1.0,,,1940.024,653,766
392,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075942789336,663.13,762.012,1.0,,,1968.013,654,742
398,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871075974802336,673.672,753.246,1.0,,,2000.026,664,730
406,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076014812336,670.758,751.398,1.0,,,2040.036,670,726
411,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076038798336,677.135,757.84,1.0,,,2064.022,667,735
419,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076078774336,682.879,760.078,1.0,,,2103.998,670,748
425,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076110785336,681.651,763.061,1.0,,,2136.009,693,752
433,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076150773336,623.052,660.094,1.0,,,2175.997,617,641
439,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076178796336,565.715,575.009,1.0,,,2204.02,514,601
446,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076214892336,579.646,564.604,1.0,,,2240.116,576,545
452,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076242803336,580.683,562.847,1.0,,,2268.027,576,550
458,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076274796336,588.525,567.341,1.0,,,2300.02,599,542
466,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076314840336,529.848,574.418,1.0,,,2340.064,538,549
472,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076342788336,522.18,574.937,1.0,,,2368.012,429,655
478,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076374815336,528.068,559.41,1.0,,,2400.039,595,471
486,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076414879336,523.121,562.133,1.0,,,2440.103,510,548
491,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076438757336,517.125,571.039,1.0,,,2463.981,513,555
498,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076474801336,523.048,572.285,1.0,,,2500.025,520,557
504,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076506757336,526.182,560.995,1.0,,,2531.981,524,539
511,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076538802336,525.813,561.123,1.0,,,2564.026,521,541
517,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076570822336,502.757,566.393,1.0,,,2596.046,558,484
525,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076610869336,497.466,576.041,1.0,,,2636.093,493,557
531,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076638786336,498.582,572.869,1.0,,,2664.01,497,558
538,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076674870336,504.083,566.927,1.0,,,2700.094,502,546
546,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076714809336,530.712,559.27,1.0,,,2740.033,528,545
551,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076738802336,627.544,561.176,1.0,,,2764.026,624,541
558,4f973aa1-3407-40dd-aa0b-6f34d8f836a0,5148957b-9cd4-4fab-be5d-dc48f5aa0bb0,1638871076774771336,638.061,562.763,1.0,,,2799.995,634,546
