index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,ref_x_pixel,ref_y_pixel
1008,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5043.74,363.937,540.35,1.0,18.0,,361,367
1014,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5075.842,347.574,544.602,1.0,18.0,,344,352
1020,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5103.659,336.068,544.629,1.0,18.0,,331,339
1028,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5143.683,329.734,515.829,1.0,,,325,332
1034,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5175.817,315.9,514.334,1.0,19.0,,311,317
1041,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5211.704,302.955,512.851,1.0,19.0,,447,330
1048,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5243.653,310.843,490.91,1.0,19.0,,300,312
1055,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5279.814,317.307,497.021,1.0,19.0,,306,319
1061,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5311.731,320.015,498.461,1.0,19.0,,310,323
1068,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5343.678,310.548,503.245,1.0,19.0,,298,314
1075,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5379.81,303.983,489.176,1.0,19.0,,305,308
1081,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5411.816,321.39,491.382,1.0,19.0,,314,322
1088,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5447.713,339.599,447.95,1.0,,,335,340
1094,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5475.726,404.966,438.609,1.0,,,401,407
1101,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5511.707,426.075,446.362,1.0,,,423,429
1108,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5547.679,452.951,427.664,1.0,20.0,,452,457
1114,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5575.752,453.873,426.866,1.0,20.0,,455,458
1120,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5607.735,458.193,412.86,1.0,20.0,,460,463
1126,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5635.811,465.55,414.153,1.0,20.0,,468,469
1134,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5675.68,451.84,416.009,1.0,20.0,,454,454
1141,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5711.767,457.987,425.911,1.0,20.0,,460,460
1147,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5739.68,460.616,421.297,1.0,20.0,,464,463
1154,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5775.744,462.03,422.27,1.0,20.0,,466,466
1159,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5799.729,456.704,422.698,1.0,20.0,,462,463
1168,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5847.757,461.887,425.124,1.0,20.0,,468,470
1173,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5871.703,460.643,420.638,1.0,20.0,,468,470
1179,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5899.761,453.014,426.115,1.0,20.0,,459,463
1186,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5935.734,439.52,429.318,1.0,20.0,,446,451
1192,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5967.72,352.052,518.055,1.0,,,359,362
1199,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,5999.711,278.689,564.206,1.0,,,384,39
1206,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6035.679,300.264,573.631,1.0,,,310,310
1212,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6067.69,321.102,598.807,1.0,21.0,,331,330
1219,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6099.732,308.448,609.988,1.0,21.0,,318,316
1226,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6135.735,304.623,605.422,1.0,21.0,,237,313
1232,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6167.71,312.332,620.488,1.0,,,322,320
1238,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6195.71,218.913,679.864,1.0,,,234,226
1246,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6235.731,183.544,684.601,1.0,,,326,192
1252,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6267.724,160.344,654.256,1.0,,,543,669
1258,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6295.718,171.927,637.319,1.0,,,184,184
1266,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6335.747,198.966,650.126,1.0,,,220,206
1272,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6367.817,145.899,683.653,1.0,,,158,150
1279,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6403.698,159.465,692.434,1.0,,,543,669
1286,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6435.8,118.426,707.405,1.0,22.0,,72,127
1292,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6467.855,115.923,710.718,1.0,22.0,,70,125
1298,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6495.703,128.532,729.843,1.0,22.0,,130,117
1306,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6535.782,112.281,725.651,1.0,22.0,,69,126
1312,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6567.744,117.289,720.807,1.0,22.0,,71,127
1318,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6595.718,130.218,717.786,1.0,22.0,,145,138
1326,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6635.75,130.146,718.979,1.0,22.0,,146,137
1334,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6675.714,130.197,709.074,1.0,22.0,,148,137
1339,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6703.73,139.29,707.027,1.0,22.0,,155,144
1347,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6743.718,161.883,709.56,1.0,22.0,,150,168
1354,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6775.713,156.966,705.565,1.0,22.0,,820,184
1359,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6803.727,160.232,704.568,1.0,22.0,,825,184
1366,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6835.762,177.817,709.177,1.0,22.0,,330,190
1373,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6871.717,186.017,708.056,1.0,22.0,,206,192
1381,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6911.765,196.335,712.071,1.0,,,220,205
1388,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6947.725,217.97,631.747,1.0,23.0,,234,228
1393,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,6971.735,229.413,640.234,1.0,23.0,,256,240
1399,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7003.803,240.214,635.359,1.0,23.0,,266,250
1405,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7031.736,239.126,635.947,1.0,23.0,,265,247
1414,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7079.725,231.608,631.59,1.0,,,310,242
1418,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7099.708,226.276,580.961,1.0,,,279,234
1427,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7143.696,154.737,552.613,1.0,,,3,85
1432,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7167.705,153.826,546.487,1.0,24.0,,0,85
1439,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7203.694,163.534,530.86,1.0,24.0,,670,625
1445,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7231.743,153.757,534.745,1.0,24.0,,830,180
1452,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7267.717,165.887,530.001,1.0,24.0,,670,625
1458,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7299.72,170.038,534.32,1.0,24.0,,429,198
1465,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7331.739,168.106,540.088,1.0,24.0,,426,196
1472,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7367.71,177.519,508.049,1.0,,,216,184
1478,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7399.742,193.99,514.995,1.0,25.0,,231,200
1486,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7439.723,205.112,505.177,1.0,25.0,,251,211
1492,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7467.691,203.127,510.078,1.0,25.0,,249,209
1499,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7503.74,200.072,507.026,1.0,25.0,,236,204
1505,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7531.727,176.219,504.132,1.0,25.0,,217,182
1512,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7567.741,178.264,506.076,1.0,25.0,,219,183
1519,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7603.749,183.345,504.688,1.0,25.0,,227,186
1526,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7639.655,185.03,502.134,1.0,25.0,,228,188
1532,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7667.765,181.081,506.738,1.0,25.0,,224,185
1539,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7703.859,181.353,515.203,1.0,25.0,,224,185
1546,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7739.681,189.812,513.894,1.0,25.0,,233,194
1552,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7767.726,187.91,515.264,1.0,25.0,,227,194
1558,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7799.833,187.202,517.717,1.0,25.0,,227,193
1565,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7835.733,188.939,521.802,1.0,25.0,,228,196
1572,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7867.679,189.56,515.207,1.0,25.0,,369,200
1580,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7907.703,199.73,512.127,1.0,25.0,,298,212
1586,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7939.693,197.703,517.996,1.0,25.0,,296,213
1593,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,7975.705,194.995,522.845,1.0,25.0,,225,210
1601,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,8015.856,183.97,531.138,1.0,25.0,,284,207
1606,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,8039.737,193.45,533.665,1.0,25.0,,188,219
1613,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,8075.695,204.44,529.955,1.0,25.0,,188,235
1620,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,8107.774,209.793,530.476,1.0,25.0,,174,247
1626,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,8139.657,208.045,533.195,1.0,25.0,,158,248
1634,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,8179.708,218.616,531.146,1.0,25.0,,156,261
1640,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,8207.703,222.185,523.812,1.0,25.0,,144,268
