index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,ref_x_pixel,ref_y_pixel
754,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3811.318,598.537,361.396,1.0,13.0,,600,606
762,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3851.411,602.385,365.688,1.0,13.0,,603,609
769,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3887.453,623.381,364.238,1.0,13.0,,627,629
775,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3915.392,632.616,367.316,1.0,13.0,,634,639
780,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3939.411,634.271,369.743,1.0,13.0,,636,640
790,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3991.351,629.148,379.691,1.0,13.0,,952,349
794,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4011.351,629.089,377.146,1.0,13.0,,952,349
801,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4047.366,628.87,376.8,1.0,13.0,,543,642
808,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4079.379,632.506,388.03,1.0,13.0,,633,637
814,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4111.456,607.681,388.96,1.0,,,609,612
822,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4151.402,588.593,383.922,1.0,,,590,592
828,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4183.382,609.933,385.899,1.0,14.0,,610,613
836,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4223.418,589.736,389.661,1.0,14.0,,590,592
840,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4243.388,589.444,387.268,1.0,14.0,,588,590
849,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4287.39,614.259,385.4,1.0,14.0,,613,614
854,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4315.454,621.812,397.221,1.0,14.0,,620,621
862,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4355.342,576.328,390.873,1.0,,,576,573
867,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4383.395,615.75,392.018,1.0,,,615,613
874,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4415.401,574.052,391.703,1.0,,,572,570
879,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4443.402,565.775,377.385,1.0,15.0,,564,562
886,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4475.384,582.534,379.298,1.0,15.0,,582,578
895,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4523.348,595.274,378.429,1.0,15.0,,593,590
899,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4543.357,588.949,384.712,1.0,15.0,,588,583
908,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4587.407,615.241,380.447,1.0,15.0,,612,610
914,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4615.354,626.365,382.837,1.0,15.0,,624,621
920,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4647.364,631.277,393.92,1.0,15.0,,630,627
926,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4675.359,625.68,391.318,1.0,15.0,,625,620
935,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4723.659,613.864,379.607,1.0,15.0,,612,608
939,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4743.366,614.602,375.986,1.0,15.0,,613,609
947,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4783.365,637.428,384.246,1.0,15.0,,548,366
954,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4816.426,637.749,394.225,1.0,15.0,,549,366
959,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4844.004,648.151,391.208,1.0,,,868,109
967,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4884.065,608.529,390.123,1.0,16.0,,607,603
973,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4912.031,596.133,384.547,1.0,16.0,,595,590
980,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4948.06,593.157,379.224,1.0,,,594,586
986,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4976.131,637.093,385.21,1.0,17.0,,872,668
994,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5016.051,633.62,391.853,1.0,17.0,,636,627
999,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5044.031,624.0,389.232,1.0,,,623,617
1006,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5076.008,585.452,386.551,1.0,18.0,,585,577
1015,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5124.078,585.514,373.303,1.0,18.0,,586,578
1019,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5144.014,583.165,373.637,1.0,18.0,,582,575
1027,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5184.024,590.721,375.336,1.0,,,589,583
1033,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5212.107,622.13,390.332,1.0,19.0,,622,612
1040,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5250.153,613.428,386.679,1.0,19.0,,613,603
1045,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5272.04,619.408,395.937,1.0,19.0,,619,609
1053,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5312.248,627.017,398.158,1.0,19.0,,627,617
1060,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5348.307,624.996,371.208,1.0,19.0,,625,616
1066,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5376.222,642.653,375.021,1.0,19.0,,56,74
1074,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5416.22,607.492,384.646,1.0,,,608,599
1079,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5444.245,582.055,386.461,1.0,,,583,574
1086,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5476.237,586.315,399.985,1.0,,,587,578
1093,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5512.258,675.895,405.067,1.0,,,677,668
1100,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5548.228,616.681,406.799,1.0,,,618,609
1105,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5572.349,633.501,401.927,1.0,,,633,624
1112,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5608.212,572.064,380.654,1.0,,,572,564
1120,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5648.331,611.011,381.39,1.0,20.0,,612,603
1126,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5680.309,624.509,380.759,1.0,20.0,,627,615
1133,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5712.269,623.743,383.24,1.0,20.0,,624,615
1139,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5744.211,634.083,388.48,1.0,20.0,,675,103
1146,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5780.242,637.914,395.581,1.0,20.0,,84,75
1152,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5808.227,638.003,397.867,1.0,20.0,,84,75
1159,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5848.292,617.377,400.354,1.0,20.0,,618,608
1165,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5880.239,596.998,399.889,1.0,,,598,589
1172,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5912.218,592.354,399.092,1.0,,,593,584
1179,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5948.269,652.491,381.631,1.0,,,654,644
1185,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5980.23,691.882,380.219,1.0,21.0,,692,684
1192,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6012.234,678.526,391.036,1.0,21.0,,681,670
1199,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6048.255,664.027,386.898,1.0,21.0,,666,656
1205,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6080.406,689.4,373.577,1.0,,,691,681
1213,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6120.238,690.632,374.075,1.0,,,692,683
1218,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6144.277,658.18,360.883,1.0,,,661,650
1225,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6180.212,629.158,366.768,1.0,22.0,,633,620
1232,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6220.261,625.142,361.816,1.0,22.0,,630,617
1238,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6248.231,652.241,354.78,1.0,,,657,645
1244,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6280.237,681.399,354.108,1.0,,,687,673
1250,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6313.194,671.558,353.943,1.0,,,677,666
1255,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6340.872,646.408,347.79,1.0,,,653,638
1263,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6380.876,642.865,350.124,1.0,,,649,635
1270,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6413.128,652.309,352.247,1.0,23.0,,658,645
1276,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6444.827,666.792,350.822,1.0,23.0,,673,660
1282,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6472.969,654.786,350.406,1.0,23.0,,661,648
1292,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6524.82,651.375,363.077,1.0,23.0,,657,644
1295,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6540.841,651.283,358.93,1.0,23.0,,658,643
1302,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6572.843,636.162,359.736,1.0,23.0,,779,663
1311,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6620.837,616.919,362.558,1.0,23.0,,623,608
1315,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6640.858,623.082,363.371,1.0,,,629,614
1322,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6672.906,655.0,359.801,1.0,24.0,,661,646
1328,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6704.865,651.868,361.556,1.0,24.0,,659,643
1335,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6740.95,651.717,364.95,1.0,24.0,,659,643
1342,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6772.903,664.064,367.765,1.0,24.0,,670,656
1347,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6807.091,649.212,362.909,1.0,24.0,,655,640
1355,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6840.831,641.171,365.553,1.0,,,647,632
1361,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6868.884,614.535,358.913,1.0,25.0,,621,607
1369,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6908.85,623.327,349.648,1.0,25.0,,630,615
1374,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6936.858,608.355,354.352,1.0,25.0,,615,601
1381,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6968.958,614.424,368.332,1.0,25.0,,620,607
1387,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7000.875,630.223,375.187,1.0,,,639,624
1397,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7048.851,669.603,377.38,1.0,26.0,,676,665
1401,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7068.861,651.588,371.603,1.0,26.0,,659,647
1408,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7104.856,619.338,380.786,1.0,,,625,613
1420,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7164.909,528.111,380.337,1.0,,,533,522
1426,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7196.837,553.636,380.982,1.0,27.0,,559,548
1434,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7236.852,547.242,382.96,1.0,27.0,,551,541
1441,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7268.834,593.335,379.371,1.0,,,598,586
1447,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7307.122,605.945,370.918,1.0,28.0,,610,599
1455,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7340.849,609.992,386.783,1.0,28.0,,614,604
1461,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7368.891,623.075,390.032,1.0,28.0,,626,618
1467,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7400.955,630.304,397.432,1.0,28.0,,632,626
1474,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7436.84,621.4,391.075,1.0,28.0,,624,618
1481,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7468.883,643.117,394.725,1.0,28.0,,825,703
1486,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7496.841,638.298,393.636,1.0,28.0,,533,356
1494,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7536.839,642.506,384.171,1.0,28.0,,558,366
1500,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7564.86,652.294,393.972,1.0,28.0,,656,653
1508,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7604.845,639.702,386.8,1.0,28.0,,38,70
1520,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7664.84,638.78,383.083,1.0,28.0,,911,742
1527,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7700.882,636.802,389.698,1.0,28.0,,893,687
1534,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7736.834,620.93,395.042,1.0,28.0,,623,618
1540,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7764.85,606.829,389.276,1.0,28.0,,609,603
1546,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7796.857,606.869,387.785,1.0,28.0,,608,602
1554,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7836.852,609.18,377.939,1.0,28.0,,611,602
1560,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7864.881,613.896,377.541,1.0,28.0,,617,605
1567,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7900.893,600.338,373.929,1.0,28.0,,602,591
1573,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7932.859,585.492,376.057,1.0,28.0,,587,576
1580,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7964.856,610.382,382.888,1.0,,,613,601
1587,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8000.83,608.234,367.6,1.0,29.0,,611,599
1596,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8044.87,594.116,388.423,1.0,29.0,,596,585
1601,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8073.047,600.442,388.414,1.0,29.0,,601,591
1608,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8104.845,606.059,380.642,1.0,29.0,,607,596
1615,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8140.832,632.766,393.017,1.0,,,634,621
1620,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8164.861,617.705,393.428,1.0,30.0,,619,606
1627,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8200.854,631.894,392.864,1.0,30.0,,632,619
1636,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8244.923,641.132,393.305,1.0,30.0,,87,73
1644,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8284.873,643.971,394.78,1.0,30.0,,798,678
1650,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8318.375,643.927,383.956,1.0,30.0,,798,678
1656,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8346.246,625.435,389.429,1.0,30.0,,624,611
1664,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8386.285,650.928,394.44,1.0,30.0,,1054,690
1669,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8410.23,647.774,399.515,1.0,30.0,,938,683
1676,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8446.263,649.168,398.046,1.0,30.0,,1053,690
1683,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8482.252,627.651,388.936,1.0,30.0,,629,616
1690,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8518.232,639.565,377.674,1.0,30.0,,88,73
1693,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8530.329,629.45,368.586,1.0,30.0,,631,617
1700,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8566.222,623.872,373.586,1.0,30.0,,626,612
1708,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8606.241,599.334,377.014,1.0,30.0,,600,587
1713,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8630.259,607.595,391.745,1.0,30.0,,608,596
1722,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8678.225,591.813,374.662,1.0,,,593,579
1729,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8714.241,619.383,384.695,1.0,,,619,607
1736,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8746.315,594.315,398.75,1.0,31.0,,595,581
1741,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8774.246,580.859,399.07,1.0,31.0,,583,567
1746,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8798.244,607.871,402.306,1.0,31.0,,608,595
1752,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8830.628,596.572,401.202,1.0,31.0,,598,584
1759,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8866.59,607.432,397.262,1.0,31.0,,607,595
1767,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,8906.596,601.277,388.805,1.0,31.0,,602,589
