index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,ref_x_pixel,ref_y_pixel
351,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,1774.617,673.261,393.573,1.0,,,674,673
359,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,1819.405,627.928,425.398,1.0,,,629,628
364,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,1843.431,574.758,440.369,1.0,,,575,575
371,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,1879.35,485.108,437.622,1.0,,,485,485
381,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,1927.335,621.783,418.063,1.0,,,622,620
385,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,1947.39,626.731,392.431,1.0,,,627,623
394,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,1995.507,645.111,390.738,1.0,,,645,642
398,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2019.067,665.37,380.255,1.0,,,663,663
405,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2047.374,613.519,370.858,1.0,6.0,,613,609
413,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2087.406,607.646,365.217,1.0,6.0,,608,603
418,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2115.353,616.574,367.24,1.0,6.0,,620,612
426,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2155.676,615.556,372.072,1.0,6.0,,616,612
432,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2183.451,614.784,371.839,1.0,6.0,,616,613
438,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2215.376,622.121,384.02,1.0,6.0,,759,805
446,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2255.399,616.008,374.789,1.0,6.0,,621,617
452,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2283.362,613.181,367.605,1.0,6.0,,618,614
458,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2319.406,622.656,374.05,1.0,6.0,,656,970
465,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2355.352,613.435,374.714,1.0,6.0,,618,615
469,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2375.356,610.302,374.735,1.0,6.0,,613,612
480,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2427.378,577.425,368.168,1.0,7.0,,580,579
483,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2443.367,586.939,373.412,1.0,7.0,,592,587
493,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2495.398,589.038,383.015,1.0,7.0,,593,588
497,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2515.342,582.505,390.956,1.0,,,587,580
506,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2559.389,647.291,442.737,1.0,8.0,,652,642
509,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2575.389,642.981,433.577,1.0,8.0,,647,637
516,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2607.44,649.96,423.881,1.0,8.0,,652,643
524,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2647.42,639.319,405.521,1.0,8.0,,639,631
535,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2703.446,629.871,405.144,1.0,8.0,,543,357
537,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2715.413,633.421,404.233,1.0,8.0,,885,912
542,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2739.373,602.871,400.26,1.0,,,603,593
550,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2779.349,599.71,381.385,1.0,9.0,,599,590
557,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2815.374,603.238,370.656,1.0,,,602,593
564,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2851.364,631.577,368.488,1.0,,,633,618
570,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2879.384,598.883,372.147,1.0,10.0,,597,590
577,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2915.438,614.942,371.501,1.0,10.0,,612,606
582,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2939.309,606.297,371.578,1.0,10.0,,604,596
591,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,2983.381,622.193,368.03,1.0,10.0,,620,612
597,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3015.76,587.289,359.858,1.0,11.0,,584,577
604,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3051.376,598.201,361.98,1.0,11.0,,595,588
611,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3083.415,630.254,346.717,1.0,11.0,,624,983
616,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3111.353,624.963,353.801,1.0,11.0,,624,615
628,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3171.455,607.812,361.546,1.0,11.0,,606,600
636,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3211.397,586.54,363.399,1.0,11.0,,584,581
645,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3255.363,591.283,366.805,1.0,11.0,,588,587
652,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3291.356,605.766,368.195,1.0,11.0,,604,603
655,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3315.485,595.112,363.881,1.0,11.0,,593,592
661,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3343.414,625.743,385.17,1.0,12.0,,296,1004
669,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3383.414,622.902,368.799,1.0,12.0,,529,961
675,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3415.339,606.446,362.883,1.0,12.0,,603,604
681,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3447.345,601.195,364.708,1.0,12.0,,599,598
690,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3491.348,596.039,366.624,1.0,12.0,,594,593
694,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3511.371,583.082,367.374,1.0,12.0,,582,579
701,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3547.365,607.663,364.38,1.0,12.0,,605,606
708,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3579.365,612.635,367.822,1.0,,,611,611
715,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3615.357,565.873,368.709,1.0,13.0,,563,564
722,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3651.388,583.604,369.166,1.0,13.0,,583,581
729,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3687.38,577.936,378.486,1.0,13.0,,582,570
735,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3715.369,568.469,376.335,1.0,13.0,,564,567
741,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3747.393,570.018,370.456,1.0,13.0,,566,569
749,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3787.417,595.599,367.426,1.0,13.0,,594,594
754,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3811.318,598.537,361.396,1.0,13.0,,597,597
762,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3851.411,602.385,365.688,1.0,13.0,,600,600
769,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3887.453,623.381,364.238,1.0,13.0,,623,619
775,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3915.392,632.616,367.316,1.0,13.0,,633,630
780,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3939.411,634.271,369.743,1.0,13.0,,634,631
790,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,3991.351,629.148,379.691,1.0,13.0,,952,341
794,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4011.351,629.089,377.146,1.0,13.0,,952,341
801,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4047.366,628.87,376.8,1.0,13.0,,627,623
808,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4079.379,632.506,388.03,1.0,13.0,,633,628
814,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4111.456,607.681,388.96,1.0,,,607,602
822,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4151.402,588.593,383.922,1.0,,,587,583
828,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4183.382,609.933,385.899,1.0,14.0,,607,604
836,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4223.418,589.736,389.661,1.0,14.0,,587,583
840,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4243.388,589.444,387.268,1.0,14.0,,587,580
849,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4287.39,614.259,385.4,1.0,14.0,,610,605
854,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4315.454,621.812,397.221,1.0,14.0,,620,611
862,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4355.342,576.328,390.873,1.0,,,573,564
867,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4383.395,615.75,392.018,1.0,,,613,603
874,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4415.401,574.052,391.703,1.0,,,568,562
879,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4443.402,565.775,377.385,1.0,15.0,,562,553
886,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4475.384,582.534,379.298,1.0,15.0,,580,568
895,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4523.348,595.274,378.429,1.0,15.0,,590,581
899,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4543.357,588.949,384.712,1.0,15.0,,585,574
908,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4587.407,615.241,380.447,1.0,15.0,,611,600
914,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4615.354,626.365,382.837,1.0,15.0,,623,611
920,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4647.364,631.277,393.92,1.0,15.0,,199,821
926,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4675.359,625.68,391.318,1.0,15.0,,623,611
935,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4723.659,613.864,379.607,1.0,15.0,,611,598
939,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4743.366,614.602,375.986,1.0,15.0,,612,599
947,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4783.365,637.428,384.246,1.0,15.0,,635,621
954,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4816.426,637.749,394.225,1.0,15.0,,636,621
959,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4844.004,648.151,391.208,1.0,,,650,630
967,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4884.065,608.529,390.123,1.0,16.0,,606,593
973,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4912.031,596.133,384.547,1.0,16.0,,593,580
980,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4948.06,593.157,379.224,1.0,,,591,577
986,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,4976.131,637.093,385.21,1.0,17.0,,83,69
994,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5016.051,633.62,391.853,1.0,17.0,,633,616
999,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5044.031,624.0,389.232,1.0,,,622,607
1006,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5076.008,585.452,386.551,1.0,18.0,,582,568
1015,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5124.078,585.514,373.303,1.0,18.0,,584,568
1019,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5144.014,583.165,373.637,1.0,18.0,,580,565
1027,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5184.024,590.721,375.336,1.0,,,589,572
1033,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5212.107,622.13,390.332,1.0,19.0,,619,603
1040,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5250.153,613.428,386.679,1.0,19.0,,610,594
1045,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5272.04,619.408,395.937,1.0,19.0,,615,600
1053,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5312.248,627.017,398.158,1.0,19.0,,625,608
1060,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5348.307,624.996,371.208,1.0,19.0,,623,607
1066,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5376.222,642.653,375.021,1.0,19.0,,46,67
1074,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5416.22,607.492,384.646,1.0,,,606,589
1079,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5444.245,582.055,386.461,1.0,,,581,564
1086,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5476.237,586.315,399.985,1.0,,,584,569
1093,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5512.258,675.895,405.067,1.0,,,675,659
1100,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5548.228,616.681,406.799,1.0,,,615,600
1105,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5572.349,633.501,401.927,1.0,,,28,602
1112,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5608.212,572.064,380.654,1.0,,,570,555
1120,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5648.331,611.011,381.39,1.0,20.0,,610,593
1126,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5680.309,624.509,380.759,1.0,20.0,,625,606
1133,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5712.269,623.743,383.24,1.0,20.0,,623,605
1139,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5744.211,634.083,388.48,1.0,20.0,,633,615
1146,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5780.242,637.914,395.581,1.0,20.0,,787,588
1152,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5808.227,638.003,397.867,1.0,20.0,,787,588
1159,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5848.292,617.377,400.354,1.0,20.0,,615,599
1165,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5880.239,596.998,399.889,1.0,,,596,579
1172,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5912.218,592.354,399.092,1.0,,,590,575
1179,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5948.269,652.491,381.631,1.0,,,742,591
1185,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,5980.23,691.882,380.219,1.0,21.0,,691,675
1192,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6012.234,678.526,391.036,1.0,21.0,,679,660
1199,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6048.255,664.027,386.898,1.0,21.0,,664,647
1205,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6080.406,689.4,373.577,1.0,,,689,671
1213,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6120.238,690.632,374.075,1.0,,,692,673
1218,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6144.277,658.18,360.883,1.0,,,659,640
1225,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6180.212,629.158,366.768,1.0,22.0,,631,611
1232,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6220.261,625.142,361.816,1.0,22.0,,628,608
1238,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6248.231,652.241,354.78,1.0,,,655,635
1244,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6280.237,681.399,354.108,1.0,,,220,864
1250,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6313.194,671.558,353.943,1.0,,,675,656
1255,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6340.872,646.408,347.79,1.0,,,936,677
1263,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6380.876,642.865,350.124,1.0,,,498,632
1270,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6413.128,652.309,352.247,1.0,23.0,,656,636
1276,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6444.827,666.792,350.822,1.0,23.0,,671,651
1282,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6472.969,654.786,350.406,1.0,23.0,,659,639
1292,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6524.82,651.375,363.077,1.0,23.0,,655,634
1295,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6540.841,651.283,358.93,1.0,23.0,,655,634
1302,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6572.843,636.162,359.736,1.0,23.0,,778,654
1311,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6620.837,616.919,362.558,1.0,23.0,,620,599
1315,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6640.858,623.082,363.371,1.0,,,627,605
1322,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6672.906,655.0,359.801,1.0,24.0,,659,637
1328,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6704.865,651.868,361.556,1.0,24.0,,656,634
1335,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6740.95,651.717,364.95,1.0,24.0,,656,634
1342,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6772.903,664.064,367.765,1.0,24.0,,668,646
1347,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6807.091,649.212,362.909,1.0,24.0,,655,630
1355,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6840.831,641.171,365.553,1.0,,,645,624
1361,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6868.884,614.535,358.913,1.0,25.0,,618,598
1369,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6908.85,623.327,349.648,1.0,25.0,,628,606
1374,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6936.858,608.355,354.352,1.0,25.0,,613,591
1381,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,6968.958,614.424,368.332,1.0,25.0,,618,598
1387,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7000.875,630.223,375.187,1.0,,,636,615
1397,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7048.851,669.603,377.38,1.0,26.0,,674,655
1401,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7068.861,651.588,371.603,1.0,26.0,,657,637
1408,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7104.856,619.338,380.786,1.0,,,623,604
1420,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7164.909,528.111,380.337,1.0,,,530,513
1426,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7196.837,553.636,380.982,1.0,27.0,,556,539
1434,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7236.852,547.242,382.96,1.0,27.0,,548,532
1441,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7268.834,593.335,379.371,1.0,,,595,577
1447,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7307.122,605.945,370.918,1.0,28.0,,607,590
1455,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7340.849,609.992,386.783,1.0,28.0,,611,595
1461,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7368.891,623.075,390.032,1.0,28.0,,625,608
1467,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7400.955,630.304,397.432,1.0,28.0,,632,615
1474,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7436.84,621.4,391.075,1.0,28.0,,622,608
1481,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7468.883,643.117,394.725,1.0,28.0,,824,694
1486,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7496.841,638.298,393.636,1.0,28.0,,814,686
1494,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7536.839,642.506,384.171,1.0,28.0,,555,357
1500,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7564.86,652.294,393.972,1.0,28.0,,654,643
1508,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7604.845,639.702,386.8,1.0,28.0,,37,64
1520,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7664.84,638.78,383.083,1.0,28.0,,531,348
1527,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7700.882,636.802,389.698,1.0,28.0,,814,685
1534,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7736.834,620.93,395.042,1.0,28.0,,621,609
1540,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7764.85,606.829,389.276,1.0,28.0,,606,594
1546,8bef8eba-8d93-43bb-bd60-4213cc733501,5146df65-fb40-4696-82e6-199926c4a93d,7796.857,606.869,387.785,1.0,28.0,,607,592
