section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920221133195,746.399,384.247,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920224460195,741.469,379.995,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920228469195,734.517,373.824,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920232453195,723.406,374.255,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920240420195,710.601,374.173,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920244404195,703.294,374.166,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920248374195,694.051,376.281,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920252382195,690.29,378.195,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920260362195,700.914,394.218,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920264371195,704.46,396.599,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920268404195,705.472,399.005,1.0,,
e1e07e6c-0df3-47f7-99f5-84a2f5aadc4c,f8c631cc-d71b-448f-a28a-b1833fd02a2c,1634113920272361195,706.116,401.909,1.0,1,
