section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px]
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,1,1651663931873378648,1651663932009377648,135,412.07,428.769
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,2,1651663932049461648,1651663932389422648,339,387.569,500.931
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,3,1651663932417451648,1651663932629407648,211,302.076,505.432
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,4,1651663932681530648,1651663932937379648,255,489.099,457.8
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,5,1651663932985420648,1651663933493404648,507,453.462,348.319
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,6,1651663933521418648,1651663933865436648,344,590.955,328.604
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,7,1651663933909414648,1651663934145445648,236,477.424,375.714
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,8,1651663934181437648,1651663934421423648,239,460.802,486.522
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,9,1651663934449455648,1651663934785473648,336,485.562,556.868
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,10,1651663934821442648,1651663935137430648,315,410.938,550.181
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,11,1651663935193437648,1651663935521434648,327,587.508,535.254
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,12,1651663935553433648,1651663935817420648,263,505.43,550.224
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,13,1651663935841372648,1651663936433375648,592,570.447,532.014
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,14,1651663936473468648,1651663936689423648,215,537.039,598.081
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,15,1651663936717396648,1651663936973368648,255,591.952,669.667
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,16,1651663936985396648,1651663937373432648,388,622.81,719.665
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,17,1651663937429440648,1651663937613517648,184,382.091,642.611
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,18,1651663937629438648,1651663937893425648,263,313.305,647.384
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,19,1651663937941634648,1651663938457389648,515,201.178,592.493
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,20,1651663938481406648,1651663939333421648,852,144.638,682.369
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,21,1651663939361416648,1651663939569433648,208,170.63,619.044
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,22,1651663939597426648,1651663939737420648,139,175.531,546.378
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,23,1651663939753433648,1651663940469447648,716,187.723,477.701
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,24,1651663940489421648,1651663940717425648,228,221.4,518.37
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,25,1651663940749444648,1651663940985402648,235,163.014,522.836
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,26,1651663941017437648,1651663941301416648,283,250.307,542.65
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,27,1651663941321375648,1651663941825414648,504,309.984,500.099
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,28,1651663941857431648,1651663942645504648,788,231.746,540.443
1658a2ac-ec70-42e4-9471-ae73a37a02ad,c97418b6-c675-47af-936f-9a446b7f55e0,29,1651663942666068648,1651663942997426648,331,308.945,540.534
