section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777374520294,0.304878,0.426829,0.243902,-0.198242,-0.981567,-0.035156,7.086805638045604,89.58215918948099
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777379460294,0.243902,0.426829,0.121951,-0.198486,-0.980164,-0.032349,7.173821296712646,89.16408274241383
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777384400294,0.243902,0.487805,0.304878,-0.200378,-0.980347,-0.029846,7.261901762028003,88.74620743290774
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777389340294,0.426829,0.609756,0.487805,-0.197754,-0.979187,-0.031799,7.349609529591845,88.32910551407713
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777394280294,0.304878,0.609756,0.365854,-0.197083,-0.981445,-0.029114,7.436815008479044,87.91138904555771
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777399220294,0.243902,0.609756,0.365854,-0.20166,-0.979126,-0.02771,7.5260583291222645,87.49389565465702
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777404160294,0.182927,0.609756,0.182927,-0.196289,-0.979675,-0.028198,7.612964799851113,87.07575696811568
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777409100294,0.365854,0.548781,0.060976,-0.19751,-0.983582,-0.031677,7.699659575359362,86.6586897270941
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777414040294,0.365854,0.609756,0.243902,-0.199097,-0.984863,-0.027832,7.787182256366833,86.24189808373751
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777418980294,0.304878,0.609756,0.365854,-0.198059,-0.982544,-0.028503,7.874440327513952,85.82494013607538
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777423920294,0.426829,0.731707,0.304878,-0.196899,-0.982361,-0.02771,7.961738086989925,85.40867727422574
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777428860294,0.487805,0.670732,0.182927,-0.200745,-0.979431,-0.026794,8.050415160397904,84.99327839214362
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777433800294,0.487805,0.731707,0.121951,-0.20282,-0.981812,-0.028198,8.139911236881886,84.57822523144904
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777438740294,0.487805,0.670732,0.243902,-0.199219,-0.981934,-0.026367,8.22757064088728,84.16311657947574
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777443680294,0.487805,0.731707,0.121951,-0.194153,-0.982056,-0.0271,8.31326452889678,83.74782761817903
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777448620294,0.731707,0.609756,0.0,-0.197937,-0.982056,-0.027527,8.399715835762834,83.33430086896118
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777453560294,0.792683,0.670732,0.060976,-0.19635,-0.980835,-0.027466,8.485812833404452,82.92124627807522
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777458500294,0.792683,0.731707,0.121951,-0.196716,-0.981079,-0.025635,8.572230627376229,82.50851218497326
aa443859-cdb7-4175-a126-38a60e4b70ab,ae812ec9-006b-4cb0-a89b-f5e9c6cb3107,1634111777463440294,0.731707,0.853659,0.121951,-0.198059,-0.982117,-0.029114,8.65956050159403,82.09586601908694
