index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,ref_center_x,ref_center_y
507,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2540.09,575.783,604.155,1.0,7.0,,550,605
515,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2580.036,569.483,600.333,1.0,7.0,,542,601
521,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2608.158,565.102,602.812,1.0,7.0,,536,605
529,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2648.091,560.747,599.154,1.0,7.0,,530,602
534,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2672.11,560.589,588.763,1.0,7.0,,528,593
542,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2712.105,560.036,595.287,1.0,7.0,,525,599
548,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2744.035,580.354,580.765,1.0,,,543,585
555,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2780.108,604.659,572.46,1.0,8.0,,567,576
560,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2804.097,604.888,576.135,1.0,8.0,,565,581
568,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2844.044,598.14,571.294,1.0,8.0,,558,576
574,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2876.079,597.034,569.694,1.0,8.0,,555,576
581,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2908.091,598.496,568.342,1.0,8.0,,555,574
587,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2940.111,595.18,568.061,1.0,8.0,,551,575
594,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2976.135,592.769,566.86,1.0,8.0,,547,575
600,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3004.032,591.584,568.507,1.0,8.0,,544,577
606,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3036.053,588.264,569.678,1.0,8.0,,538,578
613,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3068.13,582.996,571.033,1.0,,,531,579
621,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3108.089,520.632,576.697,1.0,9.0,,467,585
627,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3140.095,517.646,578.614,1.0,9.0,,462,586
634,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3176.121,513.156,582.026,1.0,9.0,,455,589
641,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3208.085,511.748,582.469,1.0,9.0,,451,589
648,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3244.102,510.841,587.898,1.0,9.0,,448,596
654,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3276.08,513.008,586.186,1.0,9.0,,447,595
662,e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3316.106,512.123,588.463,1.0,9.0,,442,599
