section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,1,1649845345628441304,1649845346064461304,436
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,2,1649845356332464304,1649845356656436304,323
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,3,1649845374404455304,1649845374608444304,203
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,4,1649845381372438304,1649845381588378304,215
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,5,1649845398068412304,1649845398404422304,336
e577e61d-d497-412b-9d2a-0e59c2e2a12d,9936ee0d-43f3-49ca-94dc-e0c3a987e685,6,1649845399368376304,1649845399656443304,288
