index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,ref_center_x,ref_center_y
515,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2575.739,584.933,399.869,1.0,11.0,,560,399
522,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2611.755,595.749,396.412,1.0,11.0,,570,393
529,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2647.724,598.271,382.559,1.0,11.0,,570,379
535,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2675.662,590.909,371.612,1.0,11.0,,561,367
543,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2715.711,571.678,365.108,1.0,11.0,,540,360
548,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2743.783,572.671,372.448,1.0,11.0,,539,367
555,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2775.753,573.472,377.566,1.0,11.0,,537,374
560,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2803.805,568.13,382.36,1.0,11.0,,531,379
568,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2843.7,432.965,389.689,1.0,,,394,389
574,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2871.792,407.115,421.045,1.0,12.0,,367,422
582,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2911.751,426.016,427.404,1.0,12.0,,382,429
589,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2947.738,454.496,416.831,1.0,,,407,420
594,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,2971.734,467.112,396.496,1.0,13.0,,417,399
602,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3011.694,462.76,382.204,1.0,13.0,,409,385
609,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3047.812,440.762,384.997,1.0,13.0,,382,389
615,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3075.713,453.184,382.562,1.0,13.0,,389,386
621,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3107.698,453.561,394.028,1.0,13.0,,384,398
627,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3139.695,457.432,399.692,1.0,13.0,,381,405
635,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3179.848,453.633,393.034,1.0,13.0,,375,398
642,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3211.715,457.312,378.286,1.0,13.0,,373,385
649,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3247.722,470.583,372.88,1.0,13.0,,382,381
654,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3271.734,472.216,358.866,1.0,13.0,,380,369
662,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3311.722,476.892,372.889,1.0,13.0,,381,385
668,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3343.748,469.261,394.063,1.0,13.0,,371,408
675,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3379.705,458.464,424.229,1.0,13.0,,354,441
682,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3411.74,485.67,405.926,1.0,14.0,,379,424
687,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3439.706,485.98,401.537,1.0,14.0,,377,420
695,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3479.696,465.511,413.618,1.0,14.0,,356,432
702,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3511.746,465.125,407.589,1.0,14.0,,355,425
709,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3547.709,484.043,389.66,1.0,14.0,,372,406
715,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3579.728,476.835,390.022,1.0,14.0,,364,406
722,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3611.732,470.79,389.264,1.0,14.0,,357,406
729,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3647.723,474.389,402.229,1.0,14.0,,359,421
735,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3679.833,478.835,419.083,1.0,14.0,,361,439
742,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3711.766,480.019,423.331,1.0,14.0,,362,443
747,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3739.764,467.462,423.479,1.0,14.0,,350,443
755,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3779.806,430.496,419.386,1.0,,,318,439
762,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3811.768,421.233,419.084,1.0,15.0,,313,438
768,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3843.757,434.662,418.196,1.0,15.0,,330,435
776,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3883.673,419.029,409.585,1.0,15.0,,318,425
782,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3915.662,391.744,409.524,1.0,,,297,424
788,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3943.647,341.474,461.685,1.0,,,250,475
794,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,3975.934,334.597,469.938,1.0,,,249,481
802,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4015.761,364.734,477.198,1.0,16.0,,283,486
809,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4047.731,347.914,476.482,1.0,16.0,,271,482
815,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4079.847,365.298,475.725,1.0,16.0,,291,481
822,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4115.69,359.947,475.229,1.0,16.0,,290,478
829,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4147.768,342.84,491.136,1.0,16.0,,275,494
835,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4179.736,331.983,480.373,1.0,16.0,,268,482
842,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4215.743,333.903,492.545,1.0,16.0,,273,496
848,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4243.718,327.48,506.232,1.0,16.0,,270,510
854,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4275.712,328.207,506.856,1.0,16.0,,275,509
861,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4307.712,329.534,505.56,1.0,16.0,,280,506
867,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4339.777,330.199,516.142,1.0,16.0,,283,514
875,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4379.683,338.805,502.068,1.0,16.0,,295,501
882,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4415.725,347.384,504.05,1.0,16.0,,306,506
888,98b876d7-7fae-40ee-b5bc-bb783e823295,9d473d67-4042-4ddf-bdb4-14eadac2036f,4443.734,347.183,501.635,1.0,16.0,,309,505
